day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyOPRewardROI
19230,20710069,1661557920,4809219.419434264,510099.618025095758253390821578,102.0199236050191516506781643156,1098.8374323096566,2101.675590112576,1510.558795,1498.5,3191.6003134850926,1506.8363664192025,2.115344000765036e-05,9.785539577120735e-21,5.406480257205814e-18
19231,20819285,1661639700,5038649.289450961,72690.50014635635642953001995,14.53810002927127128590600399,1192.4391448194026,2232.105435776956,1476.387118,1468.6347,3415.116761068082,1475.3959064858202,2.8768855652443914e-06,9.38431593657444e-21,5.13961727401755e-18
19232,20924931,1661723135,5094186.100379052,26659.906835340237939154128461,5.3319813670680475878308256922,1175.5763824866217,2253.9358360093383,1490.107486,1482.9397,3419.928599028963,1489.559197763798,1.0433935978603915e-06,9.226801070341954e-21,5.363588090881931e-18
19233,21074077,1661813978,5967587.483574893,257603.2014983063288348683172745,51.5206402996612657669736634549,1386.5912982787681,2485.12333523833,1545.145746,1539.2,3861.226456030683,1545.5160559812223,8.615049768177567e-06,8.050819342481922e-21,5.001166909712693e-18
19234,21251977,1661903599,6222492.59082509,214021.8002395123185640616572005,42.8043600479024637128123314401,1324.064628290052,2733.9538708483587,1544.437093,1528.028,4045.996506602869,1537.938201545722,6.87050343934342e-06,7.715443377872382e-21,4.517567640033972e-18
19235,21401816,1661987868,6502441.582506861,60898.434900499153275226016096,12.1796869800998306550452032192,1329.4284981608487,2827.8275973245654,1575.921027,1558.57,4144.678065307431,1568.8652966643726,1.8617214824073164e-06,7.986917777664454e-21,4.485705285740958e-18
19236,21601151,1662076298,6424543.869634457,297082.1230562846320448392333455,59.4164246112569264089678466691,1228.390099695966,2812.423879586805,1595.140946,1587.63,4027.9031336334824,1595.0095264180343,9.226811646080247e-06,7.39238380004031e-21,4.707477976876546e-18
19237,21742407,1662160828,7025009.593575627,159408.4667577781005552341060795,31.8816933515556201110468212159,1383.6590934631072,3061.65935993553,1587.389115,1577.12,4431.409077496692,1585.2767078646827,4.520408365204281e-06,6.561166946808118e-21,8.831268523311121e-18
19238,21850827,1662249297,7182520.541623356,93261.632581081666400679834148,18.6523265162163332801359668296,1444.5236009624734,3162.667815118912,1566.972258,1555.33,4592.857370912657,1563.8457634481476,2.585723392512431e-06,6.1730192834130425e-21,8.395064295275375e-18
19239,21942943,1662333087,7591858.68054031,641.3160480205494250729561935,0.1282632096041098850145912387,1517.8177923908033,3317.4426235040414,1577.301581,1566.81,4820.219894373388,1575.0025614811138,1.6825166916090134e-08,5.961973264299704e-21,7.751703234587752e-18
19240,22047580,1662421567,6857158.132960177,1086197.9005945813560403551551715,217.2395801189162712080710310343,1161.619737724585,3078.3853231622356,1620.332657,1616.09,4224.6122575155,1623.1449692836145,3.1564459091994e-05,6.854990476936948e-21,8.688575021827991e-18
19241,22205832,1662507700,6919883.744100624,400079.5952672216224859844414005,80.0159190534443244971968882801,1305.723241372306,3102.771323400402,1583.720902,1563.757702,4393.645872489922,1574.9753040927392,1.1471886311957365e-05,6.2322841012646076e-21,8.067127108735923e-18
19242,22328582,1662595015,6919356.462292211,1823465.442788326195233420342852,364.6930885576652390466840685704,1227.5875368213844,3018.628025064708,1640.280498,1625.164984,4231.299121887967,1635.2794408930508,5.213157017096326e-05,6.994750360498714e-21,8.517539167860463e-18
19243,22442333,1662680141,8007813.452555435,378735.5118599668019451209114185,75.7471023719933603890241822837,1508.2489372380462,3375.1892734204794,1648.517702,1635.89,4867.277775312954,1645.2345278445819,9.42926290567298e-06,5.869877833256507e-21,7.400992179329352e-18
19244,22569633,1662766439,8867411.408395024,410668.3702062264874687019170515,82.1336740412452974937403834103,1529.5496777588176,3632.9806186169144,1729.122654,1712.817398,5144.6637171993525,1723.6134168983658,9.20951162531805e-06,5.583329018120615e-21,8.185382344806063e-18
19245,22674899,1662853780,9473131.442938568,172161.3481084825715231882457225,34.4322696216965143046376491445,1533.2668473946599,3793.0833807979884,1784.683054,1776.058,5307.352287111646,1784.907225009933,3.6261366078908964e-06,5.411146861547182e-21,7.542610912338679e-18
19246,22778888,1662940662,9502298.670912541,205121.6617319955268225744206945,41.0243323463991053645148841389,1652.4399773669625,3722.1227746488985,1775.116259,1764.86,5356.561812893155,1773.954824537013,4.303731024703179e-06,5.160521656433867e-21,7.504782308413434e-18
19247,22896880,1663025858,8944425.02460046,109959.0761556251924011297038055,21.9918152311250384802259407611,1714.6060889334105,3491.754167082651,1730.098334,1712.03,5189.976730679322,1723.403685362904,2.4432692517312405e-06,5.289655278566671e-21,7.448800727202548e-18
19248,23045022,1663111315,7829522.114671964,1043443.0441382950491201670305695,208.6886088276590098240334061139,1955.3025703028488,2998.3539656952466,1598.578379,1568.8,4940.014238029028,1584.9189369534681,2.6331763401378166e-05,5.582735490567769e-21,7.637081292829149e-18
19249,23175454,1663197930,7969967.004187148,1064923.98740687050804561171046,212.984797481374101609122342092,1508.7548737559039,3365.8381170202993,1637.525832,1633.87,4858.056008179655,1640.567130302301,2.6987919308965576e-05,5.589512560255818e-21,7.864617859115623e-18
19250,23350951,1663285975,8526259.23653857,2729681.7043654157435436059741955,545.9363408730831487087211948391,2097.640074770699,3670.513726290613,1484.076816,1474.78,5750.717943598718,1482.6425709209723,6.380759789604976e-05,5.040534135390865e-21,7.14032138543169e-18
19251,23474366,1663371534,9146114.563055485,362905.6586183772610924308523175,72.5811317236754522184861704635,2095.8451216498656,4282.212246060443,1443.865659,1429.166845,6357.026343614971,1438.7410195714997,7.888047114774985e-06,4.69589417622356e-21,6.447337039716389e-18
19252,23559786,1663457961,9537526.136421982,55708.012311415746666954051172,11.1416024622831493333908102344,2069.0411487614574,4409.137613873406,1472.230922,1472.265179,6456.261810991328,1477.2520718080268,1.1690708748100487e-06,4.66242635516596e-21,6.3995562271291655e-18
19253,23669282,1663544430,8973368.036442276,355134.58629296868567081303073,71.026917258593737134162606146,2362.237465133606,4301.409538939502,1356.912651,1340.96,6642.919037084338,1350.8170107671224,7.87106363219809e-06,4.2719938425426454e-21,5.561389559867126e-18
19254,23811992,1663626920,8620903.727211393,249401.5671467795359705131422175,49.8803134293559071941026284435,2061.81447637028,4186.955652752143,1385.619022,1376.66,6228.062007758068,1384.203258810309,5.764631191668977e-06,4.6266480679772295e-21,5.90234179629586e-18
19255,24030582,1663711600,8305485.418104738,86643.0393082184445560025411465,17.3286078616436889112005082293,1996.2656494363519,4267.47801584986,1337.595199,1320.52,6242.336709344757,1330.5090392947652,2.067947500550958e-06,4.715947096702935e-21,5.9059644195997214e-18
19256,24394896,1663804747,8151363.391652461,344554.0850432035755765730109985,68.9108170086407151153146021997,2252.3504971273555,4240.204581980492,1258.927559,1253.67,6471.826705880313,1259.515089340405,8.435156122239368e-06,4.3320463144365765e-21,5.9117178218301605e-18
19257,24652164,1663883515,8588841.929859947,87276.2895875686466657021861485,17.4552579175137293331404372297,2208.0456947894563,4309.100849092432,1324.307141,1314.592405,6495.903333512601,1322.1936178683263,2.023590682164992e-06,4.4346398035478555e-21,5.598222983883371e-18
19258,24987712,1663976839,8670323.631730162,318782.6976472704020633323534495,63.7565395294540804126664706899,2017.4772395239518,4484.0427810004685,1337.602497,1331.776107,6478.6067910838065,1338.3006426108016,7.336891776797611e-06,4.619288283840983e-21,5.657984882699526e-18
19259,25197781,1664061562,8466758.197228383,157354.0901013990667324819953335,31.4708180202798133464963990667,2089.64717126104,4343.187151862334,1325.689839,1311.602281,6411.027215359723,1320.6554757626798,3.690626592858402e-06,4.475925490503584e-21,5.562107153070324e-18
19260,25419955,1664149109,8512668.074107995,31825.1937665725157982837489445,6.3650387533145031596567497889,2133.567606294823,4434.247355999599,1301.145678,1293.7,6545.53477429014,1300.5305704805746,7.453399873600469e-07,4.367509785195988e-21,5.513081021755173e-18
19261,25643851,1664236376,8840389.802564152,20747.880912671557118798806943,4.1495761825343114237597613886,2157.8255738063317,4459.525846003335,1341.433933,1333.282856,6594.967490666824,1340.4751145589485,4.678327590903808e-07,4.308872831561775e-21,5.3511322204041344e-18
19262,25849611,1664322526,11872497.835697874,94440.0368210999623530351170525,18.8880073642199924706070234105,3189.2109219679137,5707.377444320875,1338.917427,1332.031713,8868.565456194334,1338.7168301729582,1.5928851312330924e-06,3.175842127038505e-21,3.955912764488676e-18
19263,26113843,1664409589,11717747.14010042,272564.2429251712512505841290415,54.5128485850342502501168258083,2980.7774067027144,5757.282460173475,1349.084915,1336.815652,8709.403498648993,1345.41328139385,4.6268528804155254e-06,3.2844468587814493e-21,3.973830419573778e-18
19264,26344744,1664491508,11004605.079795234,366098.166033820707949398118674,73.2196332067641415898796237348,2599.503288041778,5663.2843459170745,1339.685763,1328.22,8233.71310507075,1336.530061147992,6.617384526348151e-06,3.414934306165659e-21,4.2403226350426666e-18
19265,26590062,1664581125,11130697.176237743,40605.420714072327237540414346,8.1210841428144654475080828692,2649.9906433162746,5712.595483268134,1337.502977,1328.0,8333.335083107184,1335.6833806912668,7.26626180674267e-07,3.3312463650853993e-21,4.247706471674905e-18
19266,26799053,1664663564,11022530.525006715,51850.7191270569496386312907645,10.3701438254113899277262581529,2667.767811979467,5701.867635722687,1323.458296,1313.929323,8340.498645651529,1321.5673298806316,9.368987528994866e-07,3.284862221941834e-21,4.16713730623694e-18
19267,27032700,1664754898,10608903.63713867,21475.9582464782268035280647405,4.2951916492956453607056129481,2642.2796265158895,5617.026365002925,1292.309776,1280.7951,8230.639660383424,1288.952508539835,4.031214909448256e-07,3.319619467077058e-21,4.0787029283053155e-18
19268,27223161,1664840366,10816373.23339483,20597.3616111144388430370523475,4.1194723222228877686074104695,2621.7684208313444,5524.278227522339,1331.945299,1325.842184,8117.907396929439,1332.4090439225845,3.813209421006933e-07,3.362581820851628e-21,4.130766587300256e-18
19269,27402703,1664926896,11026582.12020585,70050.929258793104112891446785,14.010185851758620822578289357,2570.1347117468304,5510.514661074501,1369.725662,1362.16,8052.43832038548,1369.346983048731,1.2730911870774229e-06,3.3768468273913764e-21,4.1001881523765085e-18
19270,27650314,1665013717,10191723.700046798,113922.8396176521594218928299165,22.7845679235304318843785659833,2310.6921792401386,5203.638035671856,1363.441645,1353.135961,7487.283978042234,1361.2043739673566,2.2297966961256265e-06,3.577768070616569e-21,4.296232301779273e-18
19271,27904851,1665097715,10560885.899065575,100735.8994529131893613654965495,20.1471798905826378722730993099,2407.4500742789455,5393.61976315885,1363.403729,1349.475827,7773.012693122265,1358.6605755076255,1.8948214782419857e-06,3.4562122843489044e-21,0.0
19272,28116495,1665184465,9528575.246853847,146023.745424038002106014304676,29.2047490848076004212028609352,2229.761063809109,4898.368942388083,1342.636777,1334.08,7102.736412799601,1341.5358100129865,3.0568650862467806e-06,3.744563616189986e-21,4.564672998133391e-18
19273,28315319,1665272201,9393729.34419255,4999.5589604846865280447474665,0.9999117920969373056089494933,2222.531637418015,4906.934854886279,1325.018799,1314.2284,7103.989498065773,1322.3174593304525,1.0489215564580798e-07,3.825243890767407e-21,4.542746624416257e-18
19274,28434015,1665346199,9316536.799029749,222869.625335051848843881941752,44.5739250670103697687763883504,2040.314123754663,4997.387708075249,1330.916325,1320.9,7010.784485167331,1328.8864917671742,4.747295189206838e-06,3.796014125887461e-21,4.620174360966036e-18
19275,28581347,1665446080,8741145.019799069,54038.3043239490776353909498775,10.8076608647898155270781899755,2021.1546064017691,4721.498529640064,1308.746531,1291.1083,6717.598288690703,1301.2306845610392,1.2249216744425448e-06,3.9618460287081745e-21,4.510690915623238e-18
19276,28760923,1665532796,8949258.55932359,64279.2634325865999192302110895,12.8558526865173199838460422179,2109.6765895562235,4859.913337918771,1294.142368,1279.66,6943.894666246564,1288.7952639640198,1.4266175894680776e-06,3.678064137513541e-21,4.2357041272346675e-18
19277,28940283,1665617681,9062024.464595402,82812.803572094822239461525788,16.5625607144189644478923051576,2127.320304756902,4845.800927983787,1308.665249,1295.57,6947.577805592797,1304.3429981166207,1.816586889099675e-06,3.673521468551543e-21,4.265608522801981e-18
19278,29207152,1665702798,9105588.697117344,630650.247227528252463062993982,126.1300494455056504926125987964,2093.080118641456,4935.318571411408,1300.94779,1293.25,7001.984124277741,1300.4297832589832,1.3809305278764776e-05,3.508681877509683e-21,4.572360702497237e-18
19279,29393891,1665791876,9396457.720149627,351175.64485476337023085924015,70.23512897095267404617184803,2266.576575601416,4952.865725312232,1309.71273,1297.813,7193.438084480559,1306.254062354684,7.448987586610477e-06,3.4287362190730624e-21,4.2135995199765064e-18
19280,29586711,1665878369,9257377.811397225,11228.869139277867410022964253,2.2457738278555734820045928506,2259.0148531777677,4981.874220335341,1290.045245,1273.245,7214.66178288014,1283.1339971285001,2.4020588002170616e-07,3.497611826466506e-21,4.122351373508659e-18
19281,29773726,1665959802,9507601.366845928,12372.6259389187095569649889865,2.4745251877837419113929977973,2249.4131551903783,5003.709189499623,1318.878513,1307.21,7226.711314979993,1315.6193671577773,2.588949651260125e-07,3.444331857855461e-21,4.117823200255167e-18
19282,29954677,1666050986,9878078.22002711,234652.8899518605074318200718935,46.9305779903721014863640143787,2184.145063826316,5210.881574290451,1339.934469,1334.028967,7366.8658536579715,1340.8793394985212,4.752597521159886e-06,3.624796378309567e-21,4.261735180644635e-18
19283,30144789,1666137199,9562642.099343592,167208.9373635951797343641996825,33.4417874727190359468728399365,2113.577918937623,5164.231575351004,1322.149031,1310.587452,7249.6351844282335,1319.0514910162037,3.4927041773259466e-06,3.82677505936478e-21,4.42134141173598e-18
19284,30311692,1666223935,9400736.981004048,76982.997647272932440380366289,15.3965995294545864880760732578,2179.17306997861,5115.952534021673,1300.602978,1283.5338,7267.579103598682,1293.5169809640038,1.6236328326350916e-06,3.691143173173934e-21,4.228255777797048e-18
19285,30477095,1666306724,9376289.082358867,53874.210763509429319543054546,10.7748421527018858639086109092,2202.7544314521783,5090.959723869381,1294.081691,1281.83,7266.43017681278,1290.3570053254841,1.142680775384599e-06,3.591109613803891e-21,3.808502862230931e-18
19286,30672287,1666396569,9442499.098227313,277820.1932530624239693480076505,55.5640386506124847938696015301,2416.088727010524,4838.019858500678,1306.760361,1299.1369,7229.084306670062,1306.1819032204396,5.865086995409987e-06,3.7900874534706946e-21,4.1532568158739455e-18
19287,30836615,1666481311,9575964.597497785,163616.6740088628440862550987395,32.7233348017725688172510197479,2539.498875344163,4727.7190531651395,1321.962765,1315.4,7243.042663824896,1322.0914251029585,3.4078796741717937e-06,3.669172848973889e-21,4.113778932581558e-18
19288,31046311,1666567821,9936830.847329695,147595.3313090163317061270478325,29.5190662618032663412254095665,2626.0316231013962,4639.578732439988,1371.809072,1365.3,7242.008945889899,1372.1097172862792,2.959877232659938e-06,3.66402880177586e-21,4.513448924293648e-18
19289,31258847,1666655894,9789765.907922266,5229.699678054252915289783635,1.045939935610850583057956727,2627.864061000588,4635.021901921025,1354.340163,1344.275,7239.3096488117635,1352.30655723217,1.0636309481377278e-07,3.564556954236018e-21,4.6021649885769646e-18
19290,31505826,1666735768,10879847.89517584,596732.805099601934140114536206,119.3465610199203868280229072412,2529.0835094228,4854.507411797563,1481.247173,1469.49,7358.461085724286,1478.5493554193265,1.0907449814801642e-05,3.576907100921634e-21,5.178195884633159e-18
19291,31798121,1666824032,11541717.824484358,175531.6752839082775868774028865,35.1063350567816555173754805773,2532.1609283162097,4799.263298008079,1578.643042,1571.978682,7306.600726470773,1579.6289213765792,3.0350348119108297e-06,3.251492512116093e-21,5.225180122661966e-18
19292,32105068,1666915003,9836707.867333453,357141.6543434862167450962705985,71.4283308686972433490192541197,2392.5150261932963,4083.9485141663868,1524.983409,1515.24,6455.459786299483,1523.7811392164572,7.212556271196936e-06,3.7069402595089285e-21,0.0
19293,32375411,1667001549,10331832.256247055,408561.9478531159348423475017465,81.7123895706231869684695003493,2308.6727136603263,4321.476849926378,1565.012889,1554.73,6607.655747244662,1563.6153957559522,7.880397097527731e-06,3.6793622485600186e-21,5.925096268749954e-18
19294,32660228,1667087988,12064347.153910823,137904.452592781032634087282132,27.5808905185562065268174564264,2343.317264519987,5083.03678482073,1630.894502,1621.59832,7399.040355714233,1630.5286326210673,2.2840534632404304e-06,3.1172200024600306e-21,4.678109551251718e-18
19295,32945461,1667174227,11838152.288980063,64508.537320619760533871634284,12.9017074641239521067743268568,2330.6933622427964,5096.2315611324275,1601.814781,1590.354189,7399.475526527578,1599.8636993310613,1.0857865443642078e-06,3.0608711162076576e-21,4.5941375464747575e-18
19296,33209793,1667260263,11707965.49828331,65019.585880400209584601929415,13.003917176080041916920385883,2291.476351625517,5139.124306841219,1583.481423,1572.1463,7402.7167550640115,1581.576856938932,1.1086451134047372e-06,3.0174896459670867e-21,4.650535008365068e-18
19297,33500245,1667346678,11790714.533186592,1231.853850429953051308817958,0.2463707700859906102617635916,2293.1233943066463,5151.490304538454,1594.424029,1579.058294,7416.64827408335,1589.7632053535463,2.0805461377181966e-08,3.0279056567561017e-21,4.411645757831806e-18
19298,33814786,1667432926,11342031.569008667,278315.181072753746157150510694,55.6630362145507492314301021388,2363.116295567866,5073.621111125195,1536.877171,1519.666509,7409.476735190533,1530.746633583567,4.873327731668673e-06,3.043088343638267e-21,4.725714014307932e-18
19299,34110681,1667519646,11377507.431207301,304003.863327914303340747034429,60.8007726655828606681494068858,2245.52318169823,5171.720556574928,1545.233119,1529.017385,7388.868525743342,1539.8172794071595,5.312898163649599e-06,3.0966137630130008e-21,5.143060246721981e-18
19300,34454812,1667606241,12185724.802248798,74534.168440766428719593587742,14.9068336881532857439187175484,2282.2878161387425,5111.482174936351,1658.4029,1643.51,7365.9344567352255,1654.335220306838,1.2168038713235883e-06,3.2476472718864062e-21,5.795868840307008e-18
19301,34811511,1667691978,11977652.376723345,38401.609049879719151005572032,7.6803218099759438302011144064,2311.017124911124,5022.725157017344,1644.89191,1627.857139,7306.594284790848,1639.293480637841,6.371239730040067e-07,3.154310960768708e-21,5.560904796189613e-18
19302,35207364,1667779112,11746837.07407841,58664.046710465252930444491418,11.7328093420930505860888982836,2296.3015637857534,5163.023897603225,1589.254914,1568.35,7431.151540299707,1580.7559582622434,9.897450320063048e-07,3.091407496574099e-21,5.582183439069455e-18
19303,35557898,1667865478,11742284.587159317,167804.1150669912407147107366285,33.5608230133982481429421473257,2202.605866976574,5269.7595884547145,1578.751214,1568.367164,7443.04368896823,1577.6186568088058,2.8644047673643496e-06,3.2291653372160732e-21,5.757412672427761e-18
19304,36034881,1667951804,6412928.4343687985,738038.438017068757982073815572,147.6076876034137515964147631144,1602.455766196243,3199.793421895278,1339.6157,1333.2903,4785.11516911413,1340.1826722502951,2.303360075370694e-05,4.6097761334167255e-21,7.64740143875786e-18
19305,36534195,1668038144,4825928.998909825,1184209.352309210336368072833357,236.8418704618420672736145666714,1579.3903144420815,2816.5786859206405,1102.331977,1095.270857,4380.928923779686,1101.5766479831889,4.910596304434084e-05,4.408914866074448e-21,8.464864756664457e-18
19306,36871483,1668124779,7058509.259700652,924241.3838732218254774363476435,184.8482767746443650954872695287,2458.0551059532622,2966.5128721398887,1305.926856,1297.304023,5407.7958459579695,1305.2469917067044,2.6094588446374853e-05,3.884922913203256e-21,9.340973474108324e-18
19307,37273163,1668211126,7617950.221206409,309826.9188113595853455951940335,61.9653837622719170691190388067,2586.4706278090293,3326.4943751513265,1287.781486,1288.786557,5894.355704700755,1292.4144050436396,8.145630689967505e-06,3.289944109546978e-21,8.136218904982346e-18
19308,37603902,1668297589,6770474.572668119,820865.814449346201202226347058,164.1731628898692402404452694116,2100.2921453639033,3297.4448167009236,1255.33091,1253.671601,5379.587631462534,1258.5489886010926,2.419229735867733e-05,3.3748923240441275e-21,8.288097388717583e-18
19309,37908281,1668383978,7647651.825758852,329834.580596708996691377468265,65.966916119341799338275493653,2636.5160035896793,3625.185969317271,1221.92939,1220.90714,6241.361416013589,1225.3178939673505,8.619839776224866e-06,3.3141306742004574e-21,7.640053969653556e-18
19310,38235083,1668469465,7913249.478464952,133726.82986142432894091467643,26.745365972284865788182935286,2776.9843717901153,3595.2856828384492,1240.098491,1243.16,6351.808242686293,1245.826255472457,3.392276111663548e-06,2.940643522648323e-21,7.189148742954574e-18
19311,38538920,1668556556,8071759.277859904,82561.7214891787270370355827685,16.5123442978357454074071165537,2840.1041543947276,3611.183127687432,1252.043117,1250.511608,6430.615288045741,1255.2079258830775,2.0448435203888036e-06,2.8638484925248756e-21,7.016492080837283e-18
19312,38836476,1668642917,7639012.269175222,40684.0324755261978588575211655,8.1368064951052395717715042331,2788.6592950792287,3500.2358581326316,1214.446822,1214.870661,6268.7546038624605,1218.5853095076468,1.0654846842916418e-06,2.916563131320667e-21,7.220224988854289e-18
19313,39155710,1668728843,7103998.120246732,311591.5471676852021940602690475,62.3183094335370404388120538095,2422.866312352358,3492.5738701008513,1203.756781,1198.96,5895.779990955098,1204.9293106501939,8.753112324697299e-06,2.9645340707607905e-21,6.440628908532309e-18
19314,39473448,1668814953,7276417.291949566,104931.2305060463141358395322325,20.9862461012092628271679064465,2487.5646519430898,3516.530966245782,1214.536874,1210.05,5984.220642255154,1215.933991566101,2.878417045140882e-06,2.882046995422925e-21,6.457246330928272e-18
19315,39869088,1668902217,7421309.046406999,54880.8941140650952553002523965,10.9761788228130190510600504793,2437.850326772293,3651.072884319171,1221.229764,1217.213079,6068.397958672571,1222.9436989709834,1.4716059335349318e-06,2.8009717913275602e-21,6.422468097856469e-18
19316,40262241,1668988074,6771381.18665031,32445.6317421123067537070388435,6.4891263484224613507414077687,2399.1382192988503,3527.8020315479257,1146.00565,1140.07396,5907.048229323703,1146.3223125614406,9.553327164137056e-07,2.9390404738745248e-21,6.584559148590288e-18
19317,40680579,1669074735,6519489.244511857,104526.898195440857582904953336,20.9053796390881715165809906672,2473.4231263518677,3404.173173942724,1110.283778,1108.43,5858.180782778788,1112.8863185098535,3.203953842624996e-06,2.9285889844349302e-21,6.6802421987917644e-18
19318,41065654,1669161038,6727412.619951116,312580.16641877063442428474318,62.516033283754126884856948636,2190.9297016955247,3723.3296413510793,1137.184906,1137.67,5893.313516763671,1141.5331291666107,9.31259983115901e-06,3.580559017250879e-21,6.573449369872346e-18
19319,41475834,1669246982,7620388.193690257,147921.986533183594483257182993,29.5843973066367188966514365986,2330.494061557733,4111.099491206065,1183.627771,1182.64,6418.371887630213,1187.277447786506,3.894591208490024e-06,3.458812764415338e-21,6.310412028484371e-18
19320,41905010,1669334003,7706868.914873127,48526.957847739882208613107797,9.7053915695479764417226215594,2368.949720137922,4032.908739118438,1205.787198,1202.71,6379.090624623853,1208.1453875453553,1.25774313858953e-06,3.3100752078273626e-21,6.377174733790094e-18
19321,42266992,1669420348,7790556.170520331,79834.0605991626387659536253595,15.9668121198325277531907250719,2419.6253294325043,4072.8749911797536,1200.018404,1199.88,6469.491322924422,1204.1991837773644,2.0500633197983723e-06,3.238433016154347e-21,6.1477699875827405e-18
19322,42630763,1669506944,7850539.136803741,93667.731278054599440448631517,18.7335462556109198880897263034,2293.22779765056,4213.377404259025,1210.130419,1204.6,6482.666885000098,1211.0045566229371,2.3803359160534645e-06,3.3352647941951093e-21,5.987634365292209e-18
19323,42996497,1669593241,7803609.054391685,85955.3228251614481531199915635,17.1910645650322896306239983127,2365.6246577728966,4136.205550050707,1206.270983,1196.755,6478.3834247331615,1204.5611602115243,2.193934406790473e-06,3.268214773877122e-21,5.854288003786916e-18
19324,43332003,1669679776,7592354.984532038,83272.68861793760044938810735,16.65453772358752008987762147,2437.446613564668,4049.6488693523293,1173.220177,1168.667603,6464.142088023839,1174.5340497076088,2.188992068738198e-06,3.1302854575825686e-21,5.9542615534848205e-18
19325,43677700,1669766203,7918453.162302185,42004.2053135938657668157753745,8.4008410627187731533631550749,2472.0082044594524,4031.7499753784855,1220.014555,1215.989881,6480.891565976379,1221.8154063667366,1.0590533366664052e-06,3.1112654558331638e-21,5.841939354241831e-18
19326,44046687,1669852694,8449490.106555574,124808.8697180583061866930554025,24.9617739436116612373386110805,2537.9690523769073,3982.9962587580017,1298.158165,1294.202787,6498.3110905674475,1300.2594041427685,2.949128804643768e-06,2.940922472161806e-21,6.1892304632311854e-18
19327,44404123,1669938837,8597337.2752253,106902.1819878117865895374352355,21.3804363975623573179074870471,2582.734326469785,4145.9403687029335,1280.307154,1276.1023,6705.0975610443165,1282.209124767197,2.4825353120983225e-06,2.7984439246954714e-21,6.322285894827572e-18
19328,44759323,1670025147,8697189.78780942,56914.67817266173170866385299,11.382935634532346341732770598,2555.9205286928095,4166.536891863348,1293.623696,1293.83,6698.7585337261735,1298.3285998475337,1.309329908635452e-06,2.7999965313510176e-21,6.616660656578953e-18
19329,45104021,1670111466,8795498.979811765,196287.153647241751772959782918,39.2574307294483503545919565836,2730.3947690627365,4332.542197228905,1249.545629,1242.62982,7038.212534407163,1249.6779454746347,4.44943576236049e-06,2.682687819505198e-21,6.11472945498758e-18
19330,45452892,1670197966,9123252.134422787,9959.2194091262783467201357405,1.9918438818252556693440271481,2726.262044557889,4379.374385404423,1288.263617,1281.257878,7080.652669750842,1288.476156075005,2.176559482484087e-07,2.727487931198853e-21,6.076446600609907e-18
19331,45824337,1670284723,9534256.050685078,84101.535543297398821581103845,16.820307108659479764316220769,2714.502180627814,4836.801536067413,1267.448131,1259.875,7523.642470751264,1267.2393840816105,1.7581907200639113e-06,2.6091049466713885e-21,5.576555833329296e-18
19332,46171115,1670370929,10998782.197872834,288327.130062413575141818190263,57.6654260124827150283636380526,3025.2796113180857,5614.229324472355,1275.556187,1271.745,8607.224755810985,1277.8546523311409,5.235265472350708e-06,2.2616139139003906e-21,4.995142088885395e-18
19333,46521439,1670457599,11295112.554373376,317500.931100532943084874570995,63.500186220106588616974914199,3165.542000037429,5972.89700080373,1241.645922,1233.008076,9103.943079541586,1240.6835648781453,5.6019911444593705e-06,2.1323024388238268e-21,4.669722037364464e-18
19334,46928435,1670543498,11685615.06549102,57014.1981352877419445542799255,11.4028396270575483889108559851,3123.4690127898602,5977.642519154463,1288.200905,1281.769432,9066.518050594823,1288.8757293903327,9.735302093083758e-07,2.043205488989765e-21,4.7784853943182e-18
19335,47292228,1670630389,11714271.487648541,222536.0528547187211371078525075,44.5072105709437442274215705015,3181.573608666722,6073.877297618093,1272.538185,1262.06,9220.248955743195,1270.494055407457,3.780929091641247e-06,1.9508628058805663e-21,4.677934226554987e-18
19336,47746080,1670716447,11748518.183506813,13150.4241881790243643560784905,2.6300848376358048728712156981,3190.7555065489732,6073.503809079452,1275.112621,1264.5,9229.06542431554,1272.9911040129098,2.2269471506531693e-07,1.9358395125565136e-21,4.570153857579617e-18
19337,48170364,1670803114,11887856.357812585,25957.9391941590557601101240405,5.1915878388318111520220248081,3314.981445969668,6070.178673410268,1274.106543,1262.601518,9350.06117344937,1271.420169054037,4.3437706350591244e-07,1.9022178255685787e-21,4.392020126385027e-18
19338,48618988,1670889412,12378720.512312131,39814.9057671909660575063283335,7.9629811534381932115012656667,3455.149174291605,6238.528281901112,1280.481279,1275.055,9657.623956912337,1281.7563168269976,6.418105610802362e-07,1.788694984917754e-21,4.323482239809726e-18
19339,49131348,1670975912,12912115.198229905,141577.546434023522665155935283,28.3155092868047045330311870566,3371.731704730874,6382.221400589067,1330.54557,1320.21,9716.902040711822,1328.8304383568752,2.180540324199611e-06,1.8058955099790698e-21,4.5079699828880865e-18
19340,49720960,1671062075,13282520.505581014,156701.6512850525972851244530175,31.3403302570105194570248906035,3392.0848546779375,6734.446505985082,1319.349676,1307.78,10087.189677311226,1316.771165258936,2.3474578924928297e-06,1.7276250251400895e-21,4.452631947331706e-18
