day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI
19397,16594623,1675987103,135621666.1362049,210022.529925737661094522897896,42.0045059851475322189045795792,40901.096860642,42449.63431819037,1634.402704,1620.10354,83297.26563686428,1628.1646834297017,3.110105073345597e-07,1.0593789804725208e-18
19398,16601738,1676072867,125142249.71031955,1028090.157676192029690711652735,205.618031535238405938142330547,41542.52536056193,40329.510112973025,1522.541479,1534.658654,81819.28463582731,1529.4957694548436,1.549941992384074e-06,1.0623808491145649e-18
19399,16608843,1676158595,125852815.4826749,1158882.328671600289191557084073,231.7764657343200578383114168146,42551.07714515652,39717.55238314293,1522.541479,1537.5327,82215.10332406465,1530.7748867821144,1.8572617020690012e-06,1.1151876369271132e-18
19400,16615995,1676244959,125396888.03472197,653271.273900973183587915138663,130.6542547801946367175830277326,42680.92428346274,38455.920493035876,1552.67614,1537.5327,81083.30280222614,1546.519242569374,1.0421306217867517e-06,1.1004739427808629e-18
19401,16623272,1676332775,121265077.01559013,817915.786703963882533626321248,163.5831573407927765067252642496,43015.152373012075,38126.428748248276,1475.331247,1516.1,81087.57565015847,1495.4828288216697,1.304710931222276e-06,1.2441036899933748e-18
19402,16630282,1676417507,122957203.87716308,520839.2718015638403276440287405,104.1678543603127680655288057481,43080.57617529377,38302.50972154193,1475.331247,1550.788294,81328.89967754096,1511.8513144118906,8.537925542909052e-07,1.2998633388364316e-18
19403,16637531,1676505083,126046367.80124104,261844.636872007908238757583867,52.3689273744015816477515167734,43498.09795256886,38247.31417129017,1534.156293,1550.788294,81690.65588194734,1542.971670877425,4.059008828668505e-07,1.2817851503423027e-18
19404,16644656,1676591075,137641524.54554176,1797876.8158645489809005141550675,359.5753631729097961801028310135,43064.86904102295,38740.74033991244,1671.257445,1695.09,81751.03544708826,1683.6670482862264,2.784936940455683e-06,1.3513255629052114e-18
19405,16651773,1676677727,138425573.02154112,1304920.504679463515545798013654,260.9841009358927031091596027308,43127.63420507803,38893.582424308996,1707.91823,1665.238744,81966.36134858905,1688.8095402068734,1.9191500054707585e-06,1.3458258429141064e-18
19406,16658900,1676764343,140052911.24035,2228662.840997663700600622722866,445.7325681995327401201245445732,42050.169940139356,40380.316857017395,1707.91823,1689.8,82375.78021985998,1700.1709831038984,3.1914248132435865e-06,1.3078308478887655e-18
19407,16666032,1676850923,139639636.91958457,76424.546474644609938418008196,15.2849092949289219876836016392,41977.26691761935,40416.80676861915,1699.570317,1689.8,82339.39303948496,1695.9031608676287,1.0948761492651743e-07,1.2793059546024672e-18
19408,16673035,1676935799,138907385.82782823,878072.4011100582926165607560715,175.6144802220116585233121512143,42117.03703961154,39756.0752830075,1699.910248,1693.12998,81818.5093869991,1697.750140751165,1.2694971838875875e-06,1.3063976478315592e-18
19409,16680167,1677022367,132439573.22932124,4776824.797880912742734114212583,955.3649595761825485468228425166,42228.254925329136,36222.57477750097,1699.910248,1674.51735,78396.29979165035,1689.3600027207765,7.285592407355151e-06,1.3472783901769636e-18
19410,16687324,1677109535,131723893.45767008,657584.3327141919812631495084285,131.5168665428383962526299016857,42510.13791497065,37101.43748521789,1637.183413,1674.51735,79556.56360860264,1655.7262843291846,9.8831768065405e-07,1.2506855640290661e-18
19411,16694431,1677195803,131689864.94827607,1515828.9604605363541591635411245,303.1657920921072708318327082249,42314.60367794641,37311.24137281153,1641.117175,1668.30799,79570.8599546546,1655.0011527250397,2.2860321367209727e-06,1.1129143553257576e-18
19412,16701540,1677282503,128484217.25349021,1174565.744102798944130425789945,234.913148820559788826085157989,41752.19213200828,37598.204386801364,1605.729715,1634.16,79295.81813526893,1620.315172665372,1.7775148152345597e-06,1.0959197789124558e-18
19413,16708647,1677368843,128563953.23046029,1500171.5404096480809378072880225,300.0343080819296161875614576045,40970.675641600916,38414.91770029557,1605.729715,1634.16,79331.3484584087,1620.5945786723003,2.359258587537877e-06,1.031946098706948e-18
19414,16715717,1677454619,121558182.98123902,58964.738097731281891836756614,11.7929476195462563783673513228,38976.21464182757,37150.47493445564,1598.520524,1594.970294,76074.74220609893,1597.8783424847895,9.65559743544698e-08,1.1250845381639566e-18
19415,16722962,1677542399,124485897.92410813,85182.461617780211181247317774,17.0364923235560422362494635548,38993.762468836445,37109.28074467222,1634.566145,1637.00327,76051.08792025202,1636.8720202220563,1.3953142234557327e-07,1.094543281626532e-18
19416,16729949,1677627287,121445768.38473049,605768.02596981921117973699313,121.153605193963842235947398626,39259.29413092142,35253.68249783592,1634.566145,1624.620501,74461.16587699649,1630.9947199235178,9.963749097242865e-07,1.120181046984079e-18
19417,16737131,1677714479,122377170.82510878,524752.8770882654757006814034755,104.9505754176530951401362806951,39263.282211676495,35795.31378975402,1635.710684,1624.620501,75006.55918652442,1631.5529222022346,8.450574151521403e-07,1.106215804481739e-18
19418,16744194,1677800459,123119440.4989432,994631.1542438623217067037711095,198.9262308487724643413407542219,38729.84804711434,36292.00524012138,1632.442695,1650.36852,74970.04548515848,1642.2484433908562,1.607023607280617e-06,1.0739820532091225e-18
19419,16751270,1677886583,116097264.49321753,1862413.005154299089665484085749,372.4826010308598179330968171498,39726.57396865664,34292.88641283223,1564.990242,1572.5,73966.63235326148,1569.589702810072,3.0499177136616166e-06,1.0243245430959001e-18
19420,16758477,1677974183,116090153.44575794,682697.120022873031501639456874,136.5394240045746063003278913748,39426.8463407449,34586.660508527035,1564.990242,1572.5,73960.93922495712,1569.61437567284,1.1761192905375152e-06,1.076063975157075e-18
19421,16765611,1678060751,115332172.42814296,1923696.3275344125569342339633405,384.7392655068825113868467926681,37907.14626646236,35642.55555629833,1568.907417,1567.21,73498.2037587274,1569.1835518422188,3.332992064192858e-06,1.0837826271661997e-18
19422,16772627,1678145987,117524503.70437966,166364.6142583696685753116464715,33.2729228516739337150623292943,37990.98859493077,36859.94744687322,1576.298267,1563.74,74798.58581294588,1571.2129103387263,2.832318307612188e-07,1.094088454120475e-18
19423,16779708,1678231955,118317403.49123065,2755881.826841377906679045072251,551.1763653682755813358090144502,39469.63567069463,36209.48129357724,1576.298267,1549.358985,75625.20386365465,1564.5234319572367,4.657184516752743e-06,1.102982320523281e-18
19424,16786945,1678319963,121487208.4563206,984871.399402449953008296025627,196.9742798804899906016592051254,40734.924589783725,37355.79541402138,1561.55122,1549.358985,78034.84570690221,1556.8328143125298,1.612947984343443e-06,1.0090658288562575e-18
19425,16794000,1678405655,120147342.93623929,2043595.7129814392434857834913465,408.7191425962878486971566982693,41590.74249558074,36498.013738894944,1539.381041,1537.7095,78031.84765047202,1539.7218770778718,3.414727634128085e-06,1.1282138124468491e-18
19426,16801087,1678492103,113678974.84291355,4525715.3131941877700066819370805,905.1430626388375540013363874161,42154.95233754372,34402.194758017744,1539.381041,1418.12,76498.63571624477,1486.0261726049764,7.713767026886274e-06,1.143384866692654e-18
19427,16808153,1678577951,103978607.07357183,2216691.312898230829288858421761,443.3382625796461658577716843522,41633.28180951487,30959.455010944843,1442.941371,1418.12,72532.55044407386,1433.5440631409263,4.229764742850523e-06,1.2741622211624222e-18
19428,16815311,1678664927,109172561.5489656,1564550.1808173870635749269587535,312.9100361634774127149853917507,41821.71424171122,30339.282423456854,1539.534979,1476.1908,72099.69477672676,1514.1889558207351,2.951278828619434e-06,1.3766618279815062e-18
19429,16822418,1678751111,119897752.94399235,1231243.566481547281397058547648,246.2487132963094562794117095296,42187.46144429822,29495.279331295074,1671.090336,1674.8,71619.7443329483,1674.0879775639464,2.338112368779142e-06,1.37529237246549e-18
19430,16829508,1678837175,121991018.30998361,1238154.1768961596971629710404165,247.6308353792319394325942080833,41611.702039557524,29996.602436127232,1704.335544,1702.55,71546.79724318221,1705.0521198782003,2.064543178567408e-06,1.2621712263614707e-18
19431,16836701,1678924691,116352816.22420572,464048.658270492961831255648673,92.8097316540985923662511297346,41408.70971643588,28968.803480824536,1652.809983,1653.920137,70315.24007037912,1654.7311238324323,7.973962034168169e-07,1.1899432093566083e-18
19432,16843787,1679010695,116866030.00212571,1249457.4022546631641108681582815,249.8914804509326328221736316563,39394.855897374124,30417.695961892827,1674.100857,1673.8634,69754.8792725436,1675.3814388454637,2.148805562350173e-06,1.1624047466968742e-18
19433,16850854,1679096483,124900339.74745366,5129093.5672734947783004555597075,1025.8187134546989556600911119415,36515.37960821449,33296.180749846026,1789.386618,1788.8,69757.52297849575,1790.4927585510293,8.172117581138164e-06,1.1165326393348792e-18
19434,16857965,1679182763,123616881.83485347,2609004.4409662951707618459910525,521.8008881932590341523691982105,35559.62336861286,34066.42389940731,1785.633036,1764.800549,69572.33284572685,1776.8109358783138,4.191692931984892e-06,1.2157747064843104e-18
19435,16865035,1679268623,125597990.94215679,1588239.487031155290117339558045,317.647897406231058023467911609,36229.16437811127,33137.068306546054,1811.168622,1810.08364,69312.07410313222,1812.065106510512,2.52170284044463e-06,1.2121342405539204e-18
19436,16872252,1679356079,119209069.4184301,2100442.1168874603347955739503245,420.0884233774920669591147900649,36234.9622811373,32501.27184329763,1734.769305,1733.7712,68681.99166010495,1735.6670436753602,3.478619729260136e-06,1.1995265430786903e-18
19437,16879361,1679442395,123479780.15247807,705483.989017767051470510969186,141.0967978035534102941021938372,35970.315922918424,32679.452817407346,1799.794694,1797.477967,68595.69091669354,1800.1098684527992,1.1451881030783696e-06,1.1925660401536304e-18
19438,16886463,1679528507,121364457.91438708,1324848.191663175894491310314681,264.9696383326351788982620629362,36004.4208561775,33901.02527938215,1733.555453,1738.85,69850.56200839047,1737.4872073299675,2.179839951210676e-06,1.1498334019776302e-18
19439,16893621,1679615567,127871710.82192726,3743613.1944074624360335676403845,748.7226388814924872067135280769,36961.21995119699,33362.266606011464,1815.338896,1821.655924,70267.31680886983,1819.7892936447809,5.844655699480523e-06,1.3001788972475351e-18
19440,16900659,1679700971,121893331.41625632,660718.752601632290060322185818,132.1437505203264580120644371636,36876.42075683603,32975.304997117026,1743.464437,1746.78,69795.67524550829,1746.4310071862337,1.0830210375008504e-06,1.3440773357956922e-18
19441,16907789,1679787455,121370374.1122469,1677222.319077257003450701713847,335.4444638154514006901403427694,37688.66475750621,32147.94114032271,1736.852174,1739.17,69779.44877225901,1739.3426896845592,2.75463142206451e-06,1.2973783989511832e-18
19442,16914948,1679874311,123797896.37524545,1702445.5582724829680758907087705,340.4891116544965936151781417541,38096.55162624299,31667.035516437412,1773.000572,1776.38,69705.6446190588,1776.0096338223495,2.7476026233983906e-06,1.3041579696603748e-18
19443,16922127,1679961479,121230150.806638,2442648.407760758616369756538147,488.5296815521517232739513076294,37870.35443338527,32907.92834498968,1709.968859,1716.091741,70720.16733828245,1714.2231893590747,3.9274668269099106e-06,1.2309420215948227e-18
19444,16929233,1680047831,126401714.59545562,395080.581310998644484918458531,79.0161162621997288969836917062,38198.25842999483,33120.85951901136,1770.874353,1774.03,71260.44530029986,1773.799112014863,6.26075617261489e-07,1.252491558027623e-18
19445,16936225,1680132755,129791620.79633382,623871.111990262811244326116671,124.7742223980525622488652233342,38753.24377554138,33464.515417398085,1802.496277,1791.1224,72158.14899620757,1798.7105074321585,9.646400167199608e-07,1.2729957804350513e-18
19446,16943424,1680220127,129943082.2294977,700396.8320244136098679097343605,140.0793664048827219735819468721,39124.29190312981,33513.96772138461,1791.17681,1786.256953,72577.99658454438,1790.3922448194076,1.0706039236588516e-06,1.2268824046233638e-18
19447,16950458,1680305411,131385508.40961535,2754642.7162872444471216489617475,550.9285432574488894243297923495,38261.78045172312,33769.38026640962,1820.610755,1827.86,71971.5959491055,1825.5188964063577,4.201685052998048e-06,1.2223896298142885e-18
19448,16957623,1680392471,131129815.8466475,1125455.2823941978601644524239365,225.0910564788395720328904847873,38849.73872854932,33136.5092578556,1819.518771,1824.03,71925.86448581102,1823.1246406849343,1.7143050300565838e-06,1.2276829412595038e-18
19449,16964763,1680479375,131071636.63259295,1351261.2477493616366675387476255,270.2522495498723273335077495251,39783.014859873976,33526.14984207041,1783.313337,1793.407711,73247.09117530337,1789.444939443359,2.063576906692869e-06,1.180218313966767e-18
19450,16971846,1680565823,134521245.4871587,701854.944848536364105960863768,140.3709889697072728211921727536,39660.7220160909,34742.48621861458,1807.911614,1808.10795,74340.9143015557,1809.518308336754,1.0434491029866143e-06,1.1707326644148016e-18
19451,16978877,1680652355,138699044.34907213,653192.6541666435900916663208465,130.6385308333287180183332641693,39619.755557411416,34559.56859874814,1872.118411,1867.1,74117.03483475876,1871.351770322391,9.478550396927493e-07,1.2267923924761377e-18
19452,16985882,1680738311,138512394.3467538,5157800.7309822723038743897660275,1031.5601461964544607748779532055,38080.49949774379,34401.39478826559,1909.172018,1913.00878,72420.87520944975,1912.6031540789802,7.439653219226996e-06,1.2412818342477003e-18
19453,16992951,1680825599,137988259.12394422,3411228.926400896524975771881669,682.2457852801793049951543763338,37455.27804078534,36338.929969136705,1867.817701,1872.05919,73732.13686162693,1871.4805374881068,4.94251426240416e-06,1.2859649132437174e-18
19454,16999970,1680911531,137365041.33564115,1588332.7216302916713855636469515,317.6665443260583342771127293903,36838.598456087515,36940.540492318,1857.387675,1866.282455,73716.95614582182,1863.4117375100927,2.304670466789494e-06,1.2896143929127728e-18
19455,17007015,1680997715,138753867.7001295,1690655.858036568303948555771333,338.1311716073136607897111542666,37573.42962851269,37320.694489463516,1853.120805,1852.21,74830.70359481257,1854.2371117000728,2.4381407878130502e-06,1.31677475006825e-18
19456,17014010,1681083503,139723888.9183323,1264047.9501833536581373103834905,252.8095900366707316274620766981,38245.696058532034,36684.6132167088,1862.409146,1867.1249,74866.58451568599,1866.305105571598,1.80592587591675e-06,1.2953873774371019e-18
19457,17021150,1681170815,142539473.68315148,178505.591571841592063952914927,35.7011183143683184127905829854,38338.48840042656,36193.567865715784,1909.172018,1915.94,74468.46797080398,1914.091662783171,2.512749730174032e-07,1.278061072078339e-18
19458,17028140,1681256375,140380136.33550847,1747640.441827404330868864687666,349.5280883654808661737729375332,39240.693687570376,34900.415509769584,1891.878224,1895.15,74076.83141221546,1895.0612986445776,2.487628845100827e-06,1.2849093787616178e-18
