day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI
19496,17294825,1684514975,11879038.67484488,1384098.573397564443883610820396,264.9257100051566601212370709105822,3226.9988634326223,3105.406302716087,1932.605398,1817.0,3167.661020075213,3750.097816515362,2.2297942968562687e-05,0.0
19497,17299684,1684574123,11968065.571428131,9041.814578682698550307080501,1.529854682630310558640219829838073,3248.3371006813186,3135.406302716087,1932.605398,1814.85626,3167.661020075213,3778.2027482044027,1.2876293683544435e-07,0.0
19498,17309934,1684698851,11295852.04511417,157730.6248284212901280270906155,24.666760639120316364219370910336,2998.8677315216314,3005.67470870326,1955.153017,1807.45,3001.514268372058,3763.384423703154,2.176747372049388e-06,0.0
19499,17315027,1684760855,11279475.699314266,6193.4360850053938410099977975,0.9815623825268203391167807939383293,3002.0542256880685,3002.3235959328244,1945.985816,1811.104161,3001.514268372058,3757.9283957333832,8.661912960225612e-08,0.0
19500,17321969,1684845323,11415388.346290337,345023.646466917884462754007106,53.33786212048628170083402138715025,2826.6907495455607,3190.4202738330036,1945.985816,1853.89,3001.514268372058,3803.2097553485037,4.706862522408685e-06,0.0
19501,17331081,1684955975,11133345.597600885,439823.2193818648456101100002765,67.9246630463181605191559658352546,2997.865807201113,3006.9367015177,1919.508915,1788.835612,3001.514268372058,3709.2429361128166,5.994091966373666e-06,0.0
19502,17339560,1685059067,11065312.105174813,1000595.470390945380184363010321,171.0114154214458685119972443244861,2925.880022809736,2980.5641067850115,1942.292138,1805.8321,2951.486087853196,3749.0646324622594,1.5454730403986576e-05,0.0
19503,17346038,1685137691,11231747.008337684,513237.592597713513565121542031,84.99424701961728154701593049139839,2663.225426819407,3262.27116478762,1968.689543,1835.740396,2951.486087853196,3805.4548366539143,7.681143216906535e-06,0.0
19504,17352191,1685212319,11533604.718768548,149461.739653454873974006745743,24.6592613532758491950519444087871,2825.6505943094016,3293.5300048791637,1953.980335,1825.5,2951.196680232576,3908.111172671696,2.201717170177851e-06,0.0
19505,17360651,1685314847,12380981.408289136,720075.8932620211899025638248065,111.2666342430834557526901237263822,3161.130851402655,3202.0393860508348,1987.281541,1904.7,2951.196680232576,4195.24103263542,9.934509212229576e-06,0.0
19506,17367520,1685398247,12502771.252777552,443996.7262607589699179480238975,67.92514826247331751490941778607302,3023.5698726975547,3349.6634055096015,2038.810124,1892.215909,2951.196680232576,4236.508985159282,6.0647382366340236e-06,0.0
19507,17375017,1685489399,10433188.530116968,204153.681739410309596840212543,34.59620370205822970081287863706262,2418.0264594247774,2897.7409829031,2031.687117,1905.11,2648.6765264261976,3939.0195163598346,3.321566003090117e-06,0.0
19508,17381641,1685570027,10167041.17623348,135817.8177176480469915511303515,21.29054681084039196360180325400097,2468.0804615273332,2803.998605792779,1999.440397,1866.0,2629.36042340544,3866.735456170571,2.0609430010349457e-06,0.0
19509,17388014,1685647475,9657316.757787034,1776096.5630464911651399918682255,304.3591748612211263476102482233709,2325.164877254843,2688.471355788626,1989.468644,1871.5,2499.5090941746885,3863.6853853799553,3.16120503395938e-05,0.0
19510,17396346,1685749079,9903569.19089907,1460628.3857274564519782878633535,244.3714356449871937969673737348104,2405.7476369112405,2611.2214884776517,2046.776609,1906.97772,2499.5090941746885,3962.205704304158,2.538146625180777e-05,0.0
