day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19382,55467212,1674687243,11326469.106099308,20868.00321353713775226734346885792,4.173600642707427550453468693771586,3486.114525045453,3310.596607193212,1738.3476812868032,1590.767656,7095.769826375806,1596.2283703168468,3.4227444069162196e-07,0.0,1.8092371187984506e-18
19383,55722395,1674776388,11445078.620009733,51037.24399623927303284184635209907,10.20744879924785460656836927041982,3447.684392382468,3347.202817551299,1764.6523262583544,1601.67,7090.002174110955,1614.256009934846,8.071608903715901e-07,0.0,1.6668245108416974e-18
19384,55987490,1674862667,11535688.403572,48770.89561514199691990898103540968,9.754179123028399383981796207081938,3457.7885829698944,3388.550544987125,1769.7057882401061,1598.447437,7142.0235044881665,1615.1848837129676,7.637851201985556e-07,0.0,1.651450087311082e-18
19385,56235300,1674949673,11326374.27930998,62303.876554778920335567906667466,12.46077531095578406711358133349317,3443.066608727494,3420.422008061348,1730.2120224730554,1569.73,7157.479373154676,1582.452940317431,9.948205174448517e-07,0.0,1.6106182209855117e-18
19386,56486007,1675036087,11880912.617968045,6495.698780675833934254339287183547,1.299139756135166786850867857436708,3451.554775865388,3427.0234353208307,1808.9397837639706,1644.9429,7173.307614348138,1656.266991004777,9.886131476379112e-08,0.0,1.599743033413903e-18
19387,56756291,1675122131,11095516.622777749,3928.171870385999218851450201603091,0.7856343740771998437702900403206182,3404.020268864721,3364.9603800243362,1710.201740728529,1567.3157,7059.78736793422,1571.650255809961,6.438674757290668e-08,0.0,1.5078549387746962e-18
19388,57011830,1675209249,11267841.762994086,73004.41954658063816551605284054565,14.60088390931612763310321056810916,3474.8133275873697,3322.668356606722,1724.6509001890272,1587.58,7095.355202186147,1588.058869769107,1.1617042320531906e-06,0.0,1.968320672009773e-18
19389,57283097,1675295842,12187827.480289657,40530.72659580261188470295206422497,8.106145319160522376940590412844994,3624.3063117560523,3425.7195406575447,1811.0144177585719,1641.744582,7361.070116636593,1655.7140860191257,6.274061910216722e-07,0.0,2.0424192312958863e-18
19390,57550470,1675380711,12028629.330123322,148904.522548007162730538813611043,29.78090450960143254610776272220861,3583.9943227407857,3284.83379372942,1845.793219961301,1647.97285,7177.277492555072,1675.9320428394353,2.274408028065871e-06,0.0,2.075948557844066e-18
19391,57808651,1675468628,11689665.459422432,10007.13439101037525985840213338023,2.001426878202075051971680426676047,3467.5855215782854,3212.9947610759814,1827.5097177734228,1665.9284,6978.69900170967,1675.0493833533515,1.5539458818051364e-07,0.0,2.1039835056322305e-18
