day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
19200,15227082,1658958753,21900416.971892033,109549.0483448253701742905282978198,21.90980966896507403485810565956397,12987.28784626366,1071.6399373824822,1563.0519613646095,1493.609164,13925.043649043319,1572.7359657789395,1.0751341052256424e-06,0.0,0.0
19201,15233812,1659049534,21131140.246127058,304885.9862984279813744450380289184,60.97719725968559627488900760578364,12633.993495731394,926.314571511548,1563.0519613646095,1493.609164,13427.26058346158,1573.7491735398642,2.737712927712412e-06,0.0,0.0
19202,15240035,1659133234,20888470.40103043,47358.90588723344946879809253941426,9.471781177446689893759618507882851,12498.03824295396,906.1187121715739,1563.0519613646095,1493.609164,13271.066016671828,1573.985870825238,4.302627137124029e-07,0.0,0.0
19203,15245785,1659210621,22308552.46018788,26164.31375370019213917212432558381,5.232862750740038427834424865116759,12475.41838665459,907.8787661989563,1679.505710013365,1493.609164,13249.165118125762,1683.770430913285,2.321916907354303e-07,0.0,0.0
19204,15251131,1659282309,22298992.941876892,48363.0574149965099110343758028501,9.672611482999301982206875160570019,12450.703522460135,929.2693936775945,1679.505710013365,1493.609164,13245.094313221845,1683.5661879445463,4.2932337150006044e-07,0.0,0.0
19205,15259744,1659398315,22273599.125283536,12600.86788835282670767018625926726,2.520173577670565341534037251853451,12428.612708426788,937.1080117020962,1679.505710013365,1493.609164,13229.876222542167,1683.5833344632445,1.1552514112776732e-07,0.0,0.0
19206,15265238,1659472214,21391031.12306538,2143.472350070456120462405689517482,0.4286944700140912240924811379034964,11935.0733331618,901.1777264322475,1679.505710013365,1493.609164,12704.540823881638,1683.7311493269494,2.0464010170344864e-08,0.0,0.0
19207,15272478,1659569914,21254549.59028933,180921.3243739079394214554436143006,36.18426487478158788429108872286009,11883.23182862022,868.0944868045191,1679.505710013365,1493.609164,12618.500597878749,1684.3958143380644,1.7390570766565792e-06,0.0,0.0
19208,15278737,1659655064,20178025.482880544,68904.7303602338306747211619370134,13.78094607204676613494423238740268,11315.351635045174,785.900240374468,1679.505710013365,1493.609164,11972.937709672888,1685.3028030521532,6.914423506298707e-07,0.0,0.0
19209,15284603,1659733193,19906278.073578317,149529.9252896767521519864726602761,29.90598505793535043039729453205521,11214.865216393273,716.9532240601203,1679.505710013365,1493.609164,11802.267293995166,1686.648639427643,1.4948537630694814e-06,0.0,0.0
19210,15291114,1659820450,20083242.138548676,30428.10564250759235167431177529078,6.085621128501518470334862355058155,11234.194847539738,699.4458113125494,1679.505710013365,1737.586708,11802.267293995166,1701.6427130714756,3.0419040292209944e-07,0.0,0.0
19211,15298005,1659913022,20084294.924297024,32276.77488490069899709090746313322,6.455354976980139799418181492626643,11254.645418703727,680.2847155575485,1679.505710013365,1737.586708,11801.645739225669,1701.8215398164289,3.1799305313401e-07,0.0,0.0
19212,15304126,1659995802,17000274.04148576,24021.20580218875049187967924474546,4.804241160437750098375935848949092,9627.157515300483,593.2402599337794,1658.7936393264592,1737.586708,10105.622945837882,1682.2588901842532,2.763769291977037e-07,0.0,0.0
19213,15310157,1660077299,17001708.08171955,75449.01733277084231489951519396932,15.08980346655416846297990303879387,9647.87853751728,574.2841644088053,1658.7936393264592,1737.586708,10105.622945837882,1682.4007953633281,8.680816397449753e-07,0.0,0.0
19214,15317393,1660175522,17003543.13603772,57147.0177550617524213221099129477,11.42940355101235048426442198258953,9641.773708748304,581.1682556568838,1658.7936393264592,1737.586708,10105.622945837882,1682.5823828149876,6.57507262958111e-07,0.0,0.0
19215,15323181,1660254977,16850970.622835856,102448.2343004657550624910225920443,20.48964686009315101249820451840885,9488.405316852084,639.7748272198801,1658.7936393264592,1737.586708,10013.0939956489,1682.8934822901188,1.0791012907237962e-06,0.0,0.0
19216,15329951,1660347207,16597760.003040334,16362.67589007566172118031814301925,3.272535178015132344236063628603849,9325.809350676425,649.2722149478275,1658.7936393264592,1737.586708,9861.30443580221,1683.1201299070449,1.750031995517369e-07,0.0,0.0
19217,15336319,1660433357,15849796.424756575,116909.5072830896793663141770683994,23.38190145661793587326283541367988,8866.332470408908,657.4523811842059,1658.7936393264592,1737.586708,9415.211088022748,1683.424436964496,1.2343581367223588e-06,0.0,0.0
19218,15342227,1660513790,15851329.12655369,16509.70078155666143795960574410994,3.301940156311332287591921148821987,8868.835097799685,655.9453251114054,1658.7936393264592,1737.586708,9415.211088022748,1683.5872269203223,1.743133126480437e-07,0.0,0.0
19219,15348206,1660596539,15945018.492768127,15020.27179202039165653868603063482,3.004054358404078331307737206126965,8875.459611730299,647.3638867017702,1658.7936393264592,1888.37,9412.11510691691,1694.095143508203,1.6599832560406185e-07,0.0,0.0
19220,15354628,1660683798,15936652.099540563,51579.39422069798632593442511144405,10.31587884413959726518688502228881,8893.9182385876,626.7188616012048,1658.7936393264592,1888.37,9408.451869275452,1693.8655074150738,5.702577754674465e-07,0.0,0.0
