day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19544,108566386,1688679464,7132643.248,22766.01677,4.553203355,1642.18571,1876.896423,2198.242025,1876.886526,3652.090368,1953.030328,5.55E-07,0.00E+00,0.00E+00
19545,108918495,1688771181,6929666.053,72540.11961,14.50802392,1626.916856,1877.1944,2104.16965,1867.871,3635.47905,1906.12185,1.85E-06,0.00E+00,0.00E+00
19546,109255058,1688857947,6891114.45,23877.86914,4.775573827,1637.795625,1863.313357,2089.437853,1861.76,3633.938965,1896.320911,6.15E-07,0.00E+00,0.00E+00
19547,109596914,1688946604,6793984.401,28583.80724,5.716761448,1624.043416,1807.661257,2112.301349,1860.7,3564.292226,1906.124406,7.42E-07,0.00E+00,0.00E+00
19548,109932425,1689032662,6853514.838,688485.5923,137.6971185,1600.91963,1841.928702,2116.768715,1881.0382,3572.144303,1918.599658,1.79E-05,0.00E+00,0.00E+00
19549,110268871,1689119174,6836118.241,98722.87861,19.74457572,1595.618203,1836.063169,2122.297343,1878.879783,3560.532748,1919.970613,2.55E-06,0.00E+00,0.00E+00
19550,110561396,1689194431,6821851.356,17648.72291,3.529744582,1597.295622,1823.942012,2134.277318,1871.1009,3550.536719,1921.357782,4.55E-07,0.00E+00,0.00E+00
19551,110925252,1689287517,7238051.62,26341.18241,5.268236483,1606.987165,1814.044335,2257.63754,1990.06,3551.580939,2037.980197,6.65E-07,0.00E+00,0.00E+00
19552,111196946,1689356429,7196511.918,6.286408129,0.001257281626,1606.907893,1813.577623,2256.760689,1968.5429,3551.03687,2026.594536,1.53E-10,0.00E+00,0.00E+00
19553,111608797,1689461810,7004861.399,173.1211228,0.03462422456,1602.86769,1805.909751,2196.738333,1929.1,3539.069735,1979.294539,4.38E-09,0.00E+00,0.00E+00
19554,111905201,1689538857,6542992.527,6047.763142,1.209552628,1507.783453,1681.076628,2186.420492,1931.11,3311.817289,1975.650212,1.63E-07,0.00E+00,0.00E+00
19555,112277276,1689634848,6264843.752,83297.69776,16.65953955,1474.307749,1616.489675,2154.995804,1910.137,3211.622692,1950.67863,2.36E-06,0.00E+00,0.00E+00
19556,112612099,1689722059,6228591.666,8064.418206,1.612883641,1466.969746,1619.702095,2150.315803,1897.968428,3206.642851,1942.40268,2.29E-07,0.00E+00,0.00E+00
19557,112908074,1689797964,6054202.025,133398.5349,26.67970697,1414.033397,1569.840034,2166.046179,1905.5065,3099.295748,1953.412168,3.91E-06,0.00E+00,0.00E+00
19558,113199314,1689872250,5995094.017,10214.79849,2.042959698,1403.746615,1565.135252,2174.754885,1879.894536,3083.311542,1944.368558,3.00E-07,0.00E+00,0.00E+00
19559,113600455,1689977739,5964542.897,17570.70948,3.514141896,1395.03516,1568.507083,2146.268391,1893.79,3076.962393,1938.451673,5.20E-07,0.00E+00,0.00E+00
19560,113941970,1690067229,5916929.821,13741.16437,2.748232874,1384.060236,1567.475105,2140.842036,1884.48,3063.803431,1931.236763,4.10E-07,0.00E+00,0.00E+00
19561,114246287,1690145948,5905342.683,5239.051501,1.0478103,1383.384024,1568.777446,2122.915852,1892.26,3064.326525,1927.125792,1.56E-07,0.00E+00,0.00E+00
19562,114618274,1690242526,5765779.923,270.3014193,0.05406028385,1378.531273,1556.870266,2093.433645,1849.811277,3047.317507,1892.083746,8.31E-09,0.00E+00,0.00E+00
19563,114817708,1690293864,5774272.139,1919.021314,0.3838042628,1376.496706,1545.160777,2102.517128,1863.99,3033.622978,1903.424446,5.89E-08,0.00E+00,0.00E+00
