day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyLPFeeROIAverage,token0PriceUSD,token1PriceUSD,token0Balance,token1Balance,token0BalanceUSD,token1BalanceUSD
19359,16322486,1672703447,8236919.509279173001150445301007366,4113387.3223111281983283757672835,2056.6936611555640991641878836412,2056.6936611555640991641878836412,0.00024969209166589865,1190.1717428046086,1215.162167595282,4938.257235848534,1941.7534148065392,5877374.220807319,2359545.2884718548
19360,16329609,1672789307,8242088.675106216275938985214453114,7289348.1439800457553340042200512,3644.6740719900228776670021100259,3644.6740719900228776670021100259,0.00044220272502019085,1185.3088204332796,1211.791249182111,5281.4841384900255,1635.5118442332337,6260189.734330688,1981898.940775528
19361,16336589,1672873415,9586020.392779880644350438340223243,4478001.1047913285068368149470387,2239.0005523956642534184074735189,2239.0005523956642534184074735189,0.00023356935001745487,1231.5836108578246,1252.7681592612607,4106.559527249069,3614.754213324061,5057571.41077201,4528448.98200787
19362,16343956,1672962395,9606830.316641556809814297650028003,4126847.456674780876630962167917,2063.4237283373904383154810839584,2063.4237283373904383154810839584,0.00021478715250783582,1236.004909647168,1250.936338246895,2301.63225362796,5405.552100622182,2844828.765686434,6762001.550955123
19363,16351179,1673049551,9524903.776668974943580798239073824,2456191.8429854829143525360467548,1228.0959214927414571762680233776,1228.0959214927414571762680233776,0.00012893525754044182,1252.11565222345,1268.093822020367,2441.997417801268,5099.970108557857,3057663.1895182156,6467240.587150759
19364,16358332,1673135831,10170973.75223540415209264091283089,3039094.8367398588693041289086766,1519.5474183699294346520644543385,1519.5474183699294346520644543385,0.00014940038735582808,1247.44371118841,1262.1874714758985,3066.1174802905134,5027.90982092499,3824808.9685532544,6346164.78368215
19365,16365341,1673220359,9717992.381012819315330042753040711,530518.205152509233250237133207,265.2591025762546166251185666034,265.2591025762546166251185666034,2.729566891763801e-05,1269.5039148955261,1284.8657691211401,2812.1429398991354,4784.909098925033,3570026.4714477663,6147965.909565053
19366,16372412,1673305607,15265499.05426522363614612236107453,6080859.4958480064833610438044495,3040.4297479240032416805219022246,3040.4297479240032416805219022246,0.0001991700197364002,1309.6020750190737,1319.7611205358346,6136.459404541876,5477.642106832003,8036319.969458349,7229179.084806874
19367,16379717,1673393663,15611510.2564516296475718777989871,3448086.7997423117397525913590174,1724.0433998711558698762956795085,1724.0433998711558698762956795085,0.00011043412018120897,1324.7366868724878,1338.9720713753622,7316.794021736178,4420.319820030957,9692825.470883211,5918684.785568419
19368,16386986,1673481443,16280801.50682527814088265263456753,2914496.3434251100039306346391282,1457.2481717125550019653173195641,1457.2481717125550019653173195641,8.950715178866617e-05,1368.504775277585,1387.9860650086596,8551.942729116545,3297.891210529053,11703374.462696414,4577427.044128865
19369,16393776,1673563439,16840300.51267090361051941521300477,3195999.2202131181906813072014814,1597.9996101065590953406536007411,1597.9996101065590953406536007411,9.489139513301437e-05,1405.2815913688848,1420.19433768265,7271.532317621788,4662.5661220969805,10218550.506997822,6621750.005673083
19370,16401296,1673654147,17166936.37179756249172205345244705,2405766.1573671916276469577673803,1202.8830786835958138234788836901,1202.8830786835958138234788836901,7.006975808797974e-05,1433.971432187003,1447.623739316928,6841.795832055497,5081.428553558299,9810939.768023688,7355996.603773875
19371,16408264,1673738123,18350212.96709210325530967712329356,3416674.51843227526318824346084,1708.33725921613763159412173042,1708.33725921613763159412173042,9.309631786180039e-05,1531.4235520899624,1549.1918960960284,7641.206544079179,4291.456284956709,11701923.6679868,6648289.2991053015
19372,16415534,1673825999,17043249.31088944938412808831186811,3641500.599683502100943187633671,1820.750299841751050471593816836,1820.750299841751050471593816836,0.000106831172074589,1535.6726003389265,1553.752993905137,7100.957670095644,3950.7587144393992,10904746.130132424,6138503.180757026
19373,16422764,1673913251,17481425.56525974525838626152317122,3435418.8367576407556470844135247,1717.7094183788203778235422067622,1717.7094183788203778235422067622,9.82591157664148e-05,1564.5185897260792,1579.508163976087,6464.597661016473,4664.390167477022,10113983.215760002,7367442.349499743
19374,16429823,1673998307,14199801.72490904081718910514272333,8881883.9785234470360312556525233,4440.9419892617235180156278262616,4440.9419892617235180156278262616,0.0003127467605038105,1567.2975684470418,1575.7344035296092,2855.9930479575987,6170.843730747247,4476190.9595656,9723610.76534344
19375,16436907,1674083711,10667404.66850202928921455197422357,13183668.9763801283216810956644707,6591.834488190064160840547832235,6591.834488190064160840547832235,0.0006179417293180951,1527.7918461340776,1528.2946714455068,2445.0038765469735,4535.740267674238,3735456.986354676,6931947.682147353
19376,16444218,1674171947,10990431.27369672991023679566065111,3540737.5068755557552440539699019,1770.3687534377778776220269849509,1770.3687534377778776220269849509,0.00016108273727845246,1543.5554832752098,1548.9798429532925,3694.6779195073905,3413.531128993969,5702940.361591477,5287490.912105253
19377,16451446,1674259067,14889217.05647361697120717743321926,7055378.6926501473248498706347291,3527.6893463250736624249353173648,3527.6893463250736624249353173648,0.00023692913690121035,1662.3134373642904,1657.7597524087814,3301.824473125875,5670.634634071004,5488667.189495411,9400549.866978206
19378,16458223,1674340811,14936251.90375661677237338747207921,4196423.4975815177366059733597554,2098.2117487907588683029866798779,2098.2117487907588683029866798779,0.0001404777960569236,1657.6953857113947,1653.9145947776956,3497.049602730437,5525.804622901292,5797042.990050111,9139208.913706506
