day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19427,16807695,1678572419,8045157.26628000860786481479505,75167.979665143955763386722675,17.07489566375060189847619319898584,2836706504600357168951,1516.46378,2437684824091184481790,1536.90631,2.122381837744465e-06,0.0,0
19428,16815150,1678662983,8045157.26628000860786481479505,81970.99909761795831866824046,17.45682062772849258189016755664849,2793363637652187065234,1516.46378,2483911137360092169826,1536.90631,2.169854491334305e-06,0.0,0
19429,16821248,1678736939,8045157.26628000860786481479505,2940960.942400910239017077944512,511.4653052363827221039331761349614,2491889288276645953133,1795.480582,2805958031666743567724,1681.27663,6.357430791068657e-05,0.0,0
19430,16828089,1678819919,8045157.26628000860786481479505,587348.790934054763365266856172,108.2991007957112702854443112254731,2272399578332851350428,1873.241963,3040165335236763595805,1748.26,1.346140258185252e-05,0.0,0
19431,16836708,1678924775,8465459.953117701761551329995038,1102979.4733855811186315744184095,189.0545177836094524007782906444186,2255507905975094806451,1753.780765,2645506500725935212056,1653.920137,2.2332456692324615e-05,0.0,0
19432,16843376,1679005751,8341926.600546508378664445039465,2478525.146290474729966033323217,421.7769824846300833021393238491218,2276055931769469979991,1792.072577,2631834875934383657664,1678.2838,5.05610996933248e-05,0.0,0
19433,16849520,1679080295,8426271.276562613085618640773836,2391733.9002609149136881880397245,422.8059300714069135883597476341554,2094705600539729944668,1837.436814,2622311879426594568233,1741.124493,5.017710873461044e-05,0.0,0
19434,16857934,1679182391,9051261.568211604775325287724807,2501827.8837608221352688335990405,529.4280639271220466351425309502639,2120861302562742091213,1925.660874,2696071164774306368839,1774.37,5.849218475648685e-05,0.0,0
19435,16864715,1679264771,9051261.568211604775325287724807,407683.8013874059564237204214135,69.39166554675519024808563134883467,2271657204159685275865,1964.559839,2774427055215195622098,1798.67,7.666518642048919e-06,0.0,0
19436,16868772,1679313935,9051261.568211604775325287724807,783961.7760071483517840741676265,126.4130613638360000967297038719933,2602511959761332643151,1876.804328,2476455943182999213900,1784.153751,1.3966347167316848e-05,0.0,0
19437,16877877,1679424407,9051261.568211604775325287724807,73747.259946483344497057086714,13.65389550521186914084578464073214,2629522662652097794239,1877.930692,2453480591544035477940,1789.557433,1.5085074497421333e-06,0.0,0
19438,16885828,1679520791,9475875.226830617937839675765918,2074974.913678172657208004828282,359.0055280746741198970754006002214,2506069618823355926762,1919.892836,2591022773806036728619,1737.920867,3.788626585733866e-05,0.0,0
19439,16892200,1679598311,9475875.226830617937839675765918,572335.875275189557699656329209,116.4557586269808418194807679128267,2847887533262291070300,1956.717687,2611744681186452061592,1805.29318,1.2289710009819496e-05,0.0,0
19440,16897965,1679668235,9475875.226830617937839675765918,68200.8760906441078872744571615,12.50132074368964872083212602212985,2827387587608379495622,1922.774692,2648821683485139938805,1778.685494,1.3192787414815872e-06,0.0,0
19441,16907248,1679780879,9137031.663159846021840204322256,363387.1826753436824647440613785,75.31332753739437399747071554822915,2631684434549581203710,1868.191283,2453147014735020850924,1732.34,8.242647099610563e-06,0.0,0
19442,16913477,1679856467,8810974.726186523384064003485963,607661.9519243388870033460147985,97.87177417395291821867451791352048,2331070543397527515915,1901.17071,2505044147094777927385,1768.1801,1.1107939497666994e-05,0.0,0
19443,16920151,1679937419,8161130.466687863850458684519499,956523.0593372670127452620031805,174.0910860567516077849531002685962,2113860513686475457512,1837.436814,2366553897149873701741,1716.655,2.1331736671452236e-05,0.0,0
19444,16928305,1680036539,7447861.844994664662630686497968,200386.42454769015417497655344,30.22142702709402151459777183485878,2014973117663302952825,1837.436814,2162044829809932138416,1778.82,4.0577319579852746e-06,0.0,0
19445,16936183,1680132251,7657983.801700513668723659974034,1370884.3625837623880945052124745,248.8583307580994450388316265456573,1966063552863117181436,1925.275799,2146504136181747222633,1791.1224,3.249658620364783e-05,0.0,0
19446,16942604,1680210167,7657983.801700513668723659974034,3189371.069793452008073645820321,588.0906982655032679488604357591385,2701426149469299075478,1927.009241,3273660482311614571854,1791.77691,7.679445575934926e-05,0.0,0
19447,16950574,1680306863,7657983.801700513668723659974034,207586.5523923590212405803572425,33.02523906244096610501075814605784,2846546343285576147020,1915.290848,3182267992387871551533,1827.86,4.3125240164529285e-06,0.0,0
19448,16957684,1680393203,7657983.801700513668723659974034,401119.343496501658646855396205,62.2039149599866332716520991728569,3052933344228768039301,1946.56967,2961734380099649956595,1824.03,8.122753530266514e-06,0.0,0
19449,16964710,1680478739,11720541.029369165024979412655803,899373.1115034554464728535366775,157.4018702603779590465179198803239,2847427248294021474103,1947.348415,3443504816388062721678,1793.407711,1.3429573759945262e-05,0.0,0
19450,16967771,1680515999,11720541.029369165024979412655803,112773.947114458923952299894707,21.74341609600081323347383755560698,2796584593574420781662,1901.741119,3517125838651364739466,1811.99,1.8551546418818442e-06,0.0,0
19451,16975538,1680611435,11940598.03924629161864102779947,22491.469665766840694773702528,4.452108926813073127833904579321858,2794443177191363860410,1953.980335,3530799996298809276160,1864.58,3.728547692653171e-07,0.0,0
