day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
18903,13349324,1633305580,586228906.37004487905896681228976,544127.3132398155894027755464315,108.8254626479631178805551092863,87803922131271942435107,3291.564834,85898125723302034975580,3412.51,1.8563646634522882e-07,2.3968344037393397e-19,3394.972616
18904,13355284,1633386300,583987501.490227479439283705628925,79355.142376363121436534783492,15.8710284752726242873069566984,87791037931740913227935,3287.141503,83550121550898690383828,3386.907419,2.71770002521847e-08,2.361945062043203e-19,3428.600381
18905,13359218,1633438744,561332955.415016050893467493914441,128863.624067557529223885699103,25.7727248135115058447771398206,87819433589557961689632,3287.141503,76876823068317788822439,3386.907419,4.59134361609977e-08,2.5015256917695763e-19,3428.600381
18906,13368353,1633562719,547382336.79707275590442410950433,590444.9934761385994851700350275,118.0889986952277198970340070055,87648449936303140618603,3264.506897,75721393978155157178425,3398.970723,2.1573403224190266e-07,2.5015402556926777e-19,3370.545485
18907,13373493,1633632691,545754676.339142285789833241334305,5085357.7101026097258588804985445,1017.0715420205219451717760997089,87795851594655100455189,3264.506897,75088805424692678506311,3398.970723,1.8636057300377477e-06,2.0995152902932609e-19,3370.545485
18908,13380710,1633730110,573651654.185804468299470403579384,15039920.9750064444972141821144205,3007.9841950012888994428364228841,85655077464307960266595,3464.439515,76507471440998989268317,3609.299212,5.243572772871338e-06,2.056411092735901e-19,3558.612404
18909,13387585,1633823538,574520340.827967290704994595874369,6393237.437934592342793349941248,1278.6474875869184685586699882496,86580139661165160960712,3484.848216,74248585753409165904763,3617.935626,2.2255913267478077e-06,2.1515977347116716e-19,3593.586887
18910,13393530,1633904373,491312207.373132322708785302331888,37369304.918525707786984528517241,7473.8609837051415573969057034482,76099200567070867553958,3484.848216,61442706318876480590499,3617.935626,1.5212040066468443e-05,2.301968768538334e-19,3593.586887
18911,13399943,1633990979,486189386.1003900242444722419075,4889766.930683241598434380445426,977.9533861366483196868760890852,74939670149721029275130,3401.734634,60996911270876775964528,3523.469939,2.0114659309627897e-06,2.2216754980809784e-19,3598.119565
18912,13405455,1634065866,484347574.372354919931152012202595,1346.671753510864204530524052,0.2693343507021728409061048104,74934479743222665125262,3380.756434,60487473917210580215676,3490.357029,5.560765965457587e-10,2.166051684441857e-19,3598.119565
18913,13412487,1634161648,468666126.735267685249030234853712,454467.5249654773379832948073685,90.8935049930954675966589614737,74809088373491878076621,3380.756434,59741855554771552284132,3490.357029,1.9394084574931925e-07,2.7234220343792343e-19,3504.175037
18914,13418665,1634246240,465175193.671925366697333745702278,21641960.8422384056817712181943165,4328.3921684476811363542436388633,68505936285783385464486,3520.283317,54920835234997196297768,3631.71892,9.304864548517543e-06,2.508949541563528e-19,3791.617143
18915,13425584,1634340858,463823174.726976670072758664052838,1714333.420244746386547990430508,342.8666840489492773095980861016,68289016021115318997296,3708.617885,54779166615061619770706,3845.938094,7.39218527083674e-07,2.496012986015321e-19,3791.617143
18916,13431652,1634422334,480063873.509371051262260005954336,315507.5264597523198116725732305,63.1015052919504639623345146461,68203613964595325278493,3708.617885,54631480918636073532565,3845.938094,1.3144397813287797e-07,2.515831807846578e-19,3931.829997
18917,13438509,1634514794,479963715.767539730187093681147942,3362747.8159300209011083281627105,672.5495631860041802216656325421,68055548243732930803122,3746.418856,54753987325598255855366,3876.621665,1.4012508468697233e-06,2.3632238295378845e-19,3931.829997
18918,13444311,1634594248,470788394.456154045195642171030066,66006.222249905519134295481572,13.2012444499811038268590963144,68072876004133617574815,3746.418856,54673009197149176799539,3876.621665,2.804071766728858e-08,2.30172465978266e-19,3858.668163
18919,13450831,1634681931,460469575.961511527892857852990592,49466.853638952273504629042255,9.893370727790454700925808451,68059618290491858028009,3672.346138,53379948843021296477735,3796.045516,2.1485395006026183e-08,2.3397243316274384e-19,3814.716624
18920,13457143,1634767690,458429927.211969435379203642695904,21511267.9574791659776062808835165,4302.2535914958331955212561767033,62568304640078039010866,3979.749575,58331373405549004812588,4070.3,9.384757268489916e-06,2.5060067048723706e-19,3814.716624
18921,13463938,1634858490,511430194.40175061331561724736,19104.56523860173209524381905,3.82091304772034641904876381,62573048162766188026089,3979.749575,57486904750989834405046,4070.3,7.471035323187925e-09,2.1438744082373714e-19,4285.52
18922,13470486,1634946685,510714436.818820815577112064,3698.5467683175418044423218265,0.7397093536635083608884643653,62573344023435525139211,4071.237961,57318646037481720481201,4149.884059,1.4483815226980256e-09,2.254584925635674e-19,4285.52
18923,13476672,1635030423,472665434.263514529357891384552558,100103.5251093991014703875074685,20.0207050218798202940775014937,62592824003128501474097,4051.694427,57076419047799358246777,4101.427981,4.235703220624787e-08,2.719753485400039e-19,3973.627491
18924,13481452,1635095849,475028889.845537348920950473516544,20687.1520618676419800871533295,4.1374304123735283960174306659,62592921882627371033684,4051.694427,56800021897188969511185,4101.427981,8.709850076105634e-09,2.905533634128447e-19,4002.741504
18925,13489469,1635203626,473121144.071614292639295635449344,3306473.6238576218342161670196445,661.2947247715243668432334039289,61813606130360937759420,4114.263232,57099885151043805632832,4150.671553,1.3977281147921536e-06,3.4260954775642904e-19,4002.741504
18926,13495615,1635286504,493027798.922646200092725585905529,0,0,61813603524609169390611,4204.435233,56121726863265480931703,4265.38748,0.0,3.75261365289343e-19,4205.763541
18927,13501151,1635361742,489247319.351281934121074897023019,356205.9056524741137967806819705,71.2411811304948227593561363941,61859429893739624183136,4204.435233,55171949688943627469983,4265.38748,1.4561384051108782e-07,3.506532791358862e-19,4205.763541
18928,13508735,1635464372,468989196.67865728079761782061254,10495226.349529578934571861663698,2099.0452699059157869143723327396,64385486929309236815236,3900.313731,52692430637388816342010,4151.96,4.475679364836505e-06,3.3199203841261737e-19,4030.085751
18929,13513706,1635533025,468902456.750950397524658576389155,1656135.4374366047244927936477805,331.2270874873209448985587295561,64022942243704200189509,3900.313731,53033145238670991929736,4151.96,7.063880402384981e-07,3.3199203841261737e-19,4030.085751
18930,13520944,1635630390,509580175.73849436307418638729776,79557.434524978600365205546641,15.9114869049957200730411093282,64003992393398440858680,4103.877891,53045589344360374160781,4391.19,3.122469762866355e-08,2.999306204016357e-19,4379.944416
18931,13527748,1635723107,491352417.567892449334874496120525,2339716.095442654079661845134766,467.9432190885308159323690269532,63447878212182778984735,3963.849447,53546353634742485501584,4224.509801,9.52357620228607e-07,2.8428351694245807e-19,4225.262277
18932,13533468,1635800657,478773353.24803833679112148185544,130268.291096357905042127728264,26.0536582192715810084255456528,63479717563386567349212,3963.849447,50520990871698360480485,4224.509801,5.441751935967487e-08,2.892220321385018e-19,4225.262277
18933,13539841,1635887583,510632561.267041570370928709016544,6350456.162660281419498335601028,1270.0912325320562838996671202056,64335874309035808752886,4036.392225,49613879040217952421880,4323.18,2.4872899397182123e-06,2.713993103794927e-19,4508.487396
18934,13546133,1635972253,510421746.023016872097540883137084,9053632.812744925496046986144829,1810.7265625489850992093972289658,62300874042271045345477,4256.857138,51600480019838585181135,4541.64,3.5475106157944385e-06,2.755412714249505e-19,4508.487396
18935,13552836,1636064504,512401645.958186950957467590573884,6110812.555505406964517186253621,1222.1625111010813929034372507242,61100039884278658072232,4256.857138,52743371717901275679773,4541.64,2.3851650765400013e-06,2.6802029357400015e-19,4528.259636
18936,13559647,1636156174,507856830.23084028860704468227455,1567854.7521117631377319908864635,313.5709504223526275463981772927,60945243117385034854397,4423.124345,53024288515249633901434,4540.580291,6.174396636150836e-07,2.5404845561784155e-19,4483.127575
18937,13565609,1636237199,506025600.484866525789303711862975,270047.274464477213345468511886,54.0094548928954426690937023772,60947375913388497196760,4375.25013,52611397689427896038615,4509.756242,1.0673265313285405e-07,2.46807472909943e-19,4483.127575
18938,13572248,1636326253,519214281.511214629233550322659564,211308.74471539488209844076591,42.261748943078976419688153182,60994960119788743035968,4375.25013,52414629835927487765589,4509.756242,8.139558261007919e-08,2.7177009903174003e-19,4606.028381
18939,13578551,1636412264,519128982.542141167527015609914534,1828276.115197740065628932382704,365.6552230395480131257864765408,60606323658070816220975,4572.447202,52784511317668720087339,4730.670441,7.043629528233195e-07,2.752891738928387e-19,4606.028381
18940,13584849,1636497640,519128982.542141167527015609914534,978290.44831568997576840665031,195.658089663137995153681330062,60398957507483343720716,4572.447202,52991810212619985411545,4730.670441,3.76896871958512e-07,2.752891738928387e-19,4606.028381
18941,13591154,1636582867,531798020.94222132499327259032364,18881071.1910484702224755987946105,3776.2142382096940444951197589221,57314774523392276436960,4553.176899,56007244272465693383449,4712.210381,7.100842969515246e-06,2.619447065167993e-19,4721.294515
18942,13596493,1636655053,533602874.748197891786694688354596,10060271.200161750114576552180807,2012.0542400323500229153104361614,59495836523204515313527,4529.41239,53655524687601544892987,4687.59,3.7706960274189284e-06,2.396838734230898e-19,4744.505778
18943,13603135,1636744800,532523673.782868108694770419384742,72654.128849386238022748057845,14.530825769877247604549611569,59480064964352596330598,4529.41239,53442532065693178605649,4687.59,2.7286722610199047e-08,2.2746961601582073e-19,4744.505778
18944,13610686,1636847665,520400075.42098338099341535783079,3289098.073259543816108218477637,657.8196146519087632216436955274,58761459222322222366352,4468.015948,54173229330204124528055,4645.045798,1.2640651793137392e-06,2.464779037090279e-19,4635.98981
18945,13616273,1636923763,520612622.87430687733360491015762,1755786.835292898169632156570121,351.1573670585796339264313140242,58532883783227753860368,4537.634152,54447946430449204469820,4552.13491,6.74507977005699e-07,2.364851597140586e-19,4635.98981
18946,13622708,1637012126,523584962.793945331641651904565324,1929040.327181985419481215675842,385.8080654363970838962431351684,58782822671852133671575,4537.634152,53953288527653257248066,4552.13491,7.368585670941628e-07,2.382468704730332e-19,4672.589212
18947,13629372,1637103800,478463987.578952011156006660069778,3709069.0460425065547021763618335,741.8138092085013109404352723667,59308025956640834067274,4198.124667,53374101544904698163288,4307.463121,1.5504067776597158e-06,2.239450417422183e-19,4271.979754
18948,13635945,1637192628,478469062.664562439834029117429306,3022318.305725838378699104669687,604.4636611451676757398209339374,58595266683923909519489,4124.28159,54087962082289925349135,4235.354195,1.2633286210375852e-06,2.498046420042968e-19,4271.979754
18949,13642352,1637279405,446324940.57312128726168414095,9176831.8261108208454141433786375,1835.3663652221641690828286757275,56754968409238081087848,4124.28159,55747501164547094550013,4235.354195,4.112175230148217e-06,2.539259894491993e-19,3991.39
18950,13648518,1637365062,445885960.3659818038429259005,1166026.2044327945876642077655375,233.2052408865589175328415531075,56537573982307923761510,4046.251377,55854307326830180918786,4134.83,5.230154380621107e-07,2.464348806616776e-19,3991.39
18951,13653818,1637437428,470345390.59406223100502080494,2024609.148405956255740585568769,404.9218296811912511481171137538,56042617782973021163528,4046.251377,55905661095253296694666,4134.83,8.609031528293734e-07,2.3591027514626224e-19,4227.03
18952,13660996,1637536203,462988945.45801720960575245694,13109450.97283779439216799196405,2621.89019456755887843359839281,52999240983908762514353,4238.369701,57199203704789646842537,4379.397431,5.662965002271973e-06,2.2568795605284393e-19,4227.03
18953,13666709,1637614165,463200361.10549217588223533895182,23404838.942820001156260431852058,4680.9677885640002312520863704116,58342768608135653368864,4080.462794,51932363201912241718702,4245.38,1.0105708418258179e-05,2.2573876373635486e-19,4226.07861
18954,13673536,1637707214,462900317.70233808317077973125353,14795267.576596760479787261730462,2959.0535153193520959574523460924,54788354241453063962509,4080.462794,55415345400079276912220,4245.38,6.392420575572239e-06,2.809602681924031e-19,4226.07861
18955,13679979,1637794920,469258752.109184388212771134453024,2851667.4335378564307866444373105,570.3334867075712861573288874621,55324225188063158716868,4117.923497,54625294921974361031869,4267.380742,1.2153923270351053e-06,2.6887698235711043e-19,4294.038752
18956,13685918,1637876539,472762120.176025163731299892247968,984460.439102544420253323974816,196.8920878205088840506647949632,55095700892145206031847,4344.056395,55674802692595903164736,4504.253217,4.164717929329858e-07,3.605015879536217e-19,4294.038752
18957,13692648,1637969716,430163173.39313519488491286923504,2187882.8818165427568473147094295,437.5765763633085513694629418859,55590323504275688323740,4344.056395,50746292804895261721634,4504.253217,1.0172339322115753e-06,3.2534550237201273e-19,4070.06994
