blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
13406687,1634082620,4521175144.60196809484225828184672,8433197.479737539541047748799422565,2021-10-12 23:49:20
13413036,1634169406,4443701138.24549510279214424129059,17889046.84460611448977900904762857,2021-10-13 23:55:44
13419340,1634255343,4447300237.78814680481441272989234,37149375.37951876488954159409295267,2021-10-14 23:49:20
13425685,1634342232,4461061222.736341507017754160894865,12933612.28530701260748977610316573,2021-10-15 23:57:52
13432142,1634428781,4441529228.381737220118369619869345,37855357.63209330977293244540805385,2021-10-17 00:00:00
13438511,1634514851,4448152763.578799336351676933400095,19417208.01710355467409575010377404,2021-10-17 23:53:36
13444704,1634599678,4728223012.014643675154464683204412,14426247.77177459595994537790971661,2021-10-18 23:28:00
13451246,1634687564,4709164504.765832108902363202446952,93066724.23667175433276969374570356,2021-10-19 23:53:36
13457637,1634774391,4708433167.03712233391367322786758,53320542.1602488635935554162007073,2021-10-21 00:00:00
13464106,1634860597,4704565667.978793659363234277757528,51311014.70491360267433551188447158,2021-10-21 23:55:44
13470482,1634946637,4709232729.236749819277265326212772,110265609.5885739640665632881834546,2021-10-22 23:51:28
13476884,1635033592,4707100955.994704251228773252631476,13795933.14561503710594556270541987,2021-10-24 00:00:00
13483181,1635119032,5120360316.639601331240138176363392,49480910.50074874807490789288726428,2021-10-24 23:42:56
13489624,1635205796,5139397202.331565293288330444289353,37690754.76741932100941280961918234,2021-10-25 23:49:20
13495969,1635291278,5152615561.570678066019512488850077,27811738.95398943720116105124969156,2021-10-26 23:34:24
13502417,1635379143,5160444282.838665111849793633190886,28368431.27691766461746296994228301,2021-10-28 00:00:00
13508788,1635465065,5164955151.926453177233159306286922,39951796.43814282317161097125656784,2021-10-28 23:51:28
13515121,1635551121,5164357455.483113399182657606239621,24849218.82224415016119848404829926,2021-10-29 23:45:04
13521534,1635638278,5606786884.99530303957118902236892,32206187.29037952761714357564576193,2021-10-30 23:57:52
13527661,1635721956,5585875745.80237764746228015888763,22468911.78352239214354075268288074,2021-10-31 23:13:04
13534268,1635811004,5622548651.63768191027912644346155,35454668.14183711578710713266985454,2021-11-01 23:55:44
13540581,1635897496,5619080769.05595294661213697346846,11364311.97058407422685507195987178,2021-11-02 23:57:52
13546928,1635983285,5620960306.31969925037440003256362,12663092.33913215270989439704562298,2021-11-03 23:47:12
13553192,1636069400,5551892586.99562114859721125132574,105402621.9653931718213804308079776,2021-11-04 23:42:56
13559684,1636156657,5785251889.160701972195749428290016,15586528.01311858006177600719376262,2021-11-05 23:57:52
13566019,1636242959,5770388288.328633862576504675822376,7368807.42722895532933973130185394,2021-11-06 23:55:44
13572476,1636329403,5771104740.082567692909646161330008,10332338.74295603264029229374909788,2021-11-07 23:55:44
13578730,1636414571,5772199850.47582831382315933526584,21318240.32369840708010384016110728,2021-11-08 23:36:32
13585107,1636501223,5795208352.777037800730339001386256,13803419.86796832515937785241661044,2021-11-09 23:40:48
13591522,1636587719,5918850769.664485635093942440660845,17242271.12029045398354721957166725,2021-11-10 23:42:56
13597763,1636672376,6013863190.4212851864864860824784,33630092.88405273465487984989252491,2021-11-11 23:13:04
13604367,1636761304,6010873220.177111336161633420446259,13300280.64137446961345262736718136,2021-11-12 23:55:44
13610686,1636847665,6009161691.057233497206173188741247,6790641.207672328879790228420731062,2021-11-13 23:53:36
13617016,1636933768,6007162362.568468816907808012585608,15906119.63518058968459904204374874,2021-11-14 23:49:20
13623344,1637020325,6019980656.942868479833593895962783,32274036.39735641642388486094844411,2021-11-15 23:51:28
13629586,1637106780,5470553025.710131174975270311184051,19296469.30732228359302839284636036,2021-11-16 23:53:36
13635973,1637193019,5438496992.594699158884403952402002,12524142.48573191527437840929251803,2021-11-17 23:49:20
13642386,1637279889,5436340680.721395524235046154854629,18910790.60120214058889344636879188,2021-11-18 23:57:52
13648494,1637364922,5201397152.686194698545763499044881,169255719.3065562669890534166837133,2021-11-19 23:34:24
13654896,1637452505,5213924634.575374977776670591020742,7193699.06625508794567926308526899,2021-11-20 23:55:44
13661204,1637539138,4949605172.294701708221803992631381,20123006.51235148671280845503767873,2021-11-22 00:00:00
13667561,1637625334,4874934813.840589098707222723329943,27194012.74866287716129936251027637,2021-11-22 23:55:44
13673880,1637711542,4844677864.039828942771943543358147,27264329.27900027425243997724668467,2021-11-23 23:51:28
13680192,1637797989,4841661219.320117933542126114244862,24484172.77756603880923250185356859,2021-11-24 23:53:36
13686490,1637884323,4839533536.391998402497343327495489,13064858.11218457132943641255288072,2021-11-25 23:51:28
13692595,1637968996,4871780905.339961628572318439067742,21573700.63638345076389262288791669,2021-11-26 23:23:44
13699045,1638056648,4820140413.184675667984944953597165,5318332.839660950072906102264562233,2021-11-27 23:45:04
13705314,1638143025,4604455919.649466026142631221268542,16595584.91009847000522535870032067,2021-11-28 23:42:56
13711509,1638229346,4658045812.973610666014897593708354,28725273.84412011100326035456717949,2021-11-29 23:42:56
13717826,1638316516,4682957668.43915091077111003124495,21662847.69318186291723630675379601,2021-11-30 23:55:44
13724059,1638402792,4680418369.407370855058200506412446,29688245.77115091587402242680954909,2021-12-01 23:53:36
13730233,1638488107,4695857521.724515793520094878220466,7603531.132254141890337035282629091,2021-12-02 23:34:24
13736491,1638574175,4703189551.570441203393512920826262,23545803.99421349553452991788751097,2021-12-03 23:30:08
13742771,1638661935,4901989615.252683560610206907893645,15850664.64398249050935732108440472,2021-12-04 23:51:28
13749005,1638748552,4922722689.192846249823947808026801,6698984.399144010779893927960112186,2021-12-05 23:55:44
13755281,1638834914,4864305667.498376035494716499426091,37794606.65926709364237245978961592,2021-12-06 23:55:44
13761414,1638919295,4862639049.659132211562782508472449,14160173.94493036040164306729597371,2021-12-07 23:21:36
13767742,1639007268,4861237279.403808736870875138251163,19597344.62760048392153514415223339,2021-12-08 23:47:12
13774029,1639093768,4845741867.170616186118858837359528,6171844.467926613641349064701128717,2021-12-09 23:49:20
13780478,1639180485,4841920503.410495480430388059070968,22074621.02057772152320464055282439,2021-12-10 23:55:44
13786888,1639265839,4836725396.559553571709794053523952,22753302.37764775308561338229151388,2021-12-11 23:36:32
13793449,1639352830,4861460585.260439132050351526247,14483425.18604895701431662981736321,2021-12-12 23:47:12
13799922,1639438988,4863282663.51160929990308980168008,20488265.66253368697697220761024342,2021-12-13 23:42:56
13806376,1639526258,4863864570.429202094083425706378248,7716042.661757216189968930127870226,2021-12-14 23:57:52
13812810,1639612143,4290387013.395192201069125816705355,26317793.01890019896040364829397427,2021-12-15 23:49:20
13819246,1639698952,4286140478.747220696619848182538912,27513683.99875482725159762881975825,2021-12-16 23:55:44
13825705,1639785294,4293026957.037520596332979807122085,19657522.3619152350651072259570989,2021-12-17 23:55:44
13832143,1639870737,4296048791.509018933523945658185991,5499672.539986803983490929431688247,2021-12-18 23:38:40
13838654,1639957772,4140057938.681020604495956785298854,39107387.42062702173483432620937456,2021-12-19 23:49:20
13845226,1640044627,4145723773.58146973865629084313516,17185929.51426800889495943641776769,2021-12-20 23:57:52
13851466,1640128568,4550158846.901698326847114053491708,50565786.98807957068407496138575671,2021-12-21 23:15:12
13857961,1640215911,4550968148.14558268194166309342273,12438847.47521365421900322185486264,2021-12-22 23:32:16
13864412,1640302351,4548309291.649685299971781942427754,10743206.14350570421562704009541247,2021-12-23 23:32:16
13870884,1640388949,4526247226.466139240053275193078019,5464066.560316886144058310737583517,2021-12-24 23:36:32
13877377,1640475788,4518387475.549833955540158166626259,10105174.17943314546908921884399667,2021-12-25 23:42:56
13883763,1640561100,4520673754.208348451115541478758777,8969154.931292183232745954665725426,2021-12-26 23:25:52
13890383,1640649486,4555123710.94570001461687013705916,9024620.805856246629362708491665296,2021-12-27 23:57:52
13896769,1640735000,4566690547.50646370203523306848,10377418.88600537756828348298972481,2021-12-28 23:42:56
13903298,1640821626,4546528715.29493980119170577729002,206776085.167934705056760864124936,2021-12-29 23:47:12
13909767,1640908511,4553295447.7176979514732305647493,50326928.16726411310553074028211229,2021-12-30 23:55:44
13916012,1640992986,4562404430.69360753153668594372766,17791637.31641743263539915676391346,2021-12-31 23:23:44
13922626,1641081113,4333220332.712456772719166555602193,15027959.29389786159407462502139154,2022-01-01 23:51:28
13928998,1641165759,4403868634.100376935619942343654213,18094033.7443749846459537507557762,2022-01-02 23:21:36
13935616,1641254208,4408310192.246216838558527459638631,9025946.044287874345556876058725466,2022-01-03 23:55:44
13942097,1641340452,4407874753.028453721095604538904513,5899431.866634934970885006507615557,2022-01-04 23:53:36
13948530,1641426497,4415528137.237323132876240979785464,48863867.50226896203826141401861627,2022-01-05 23:49:20
13954972,1641513570,4405100163.774764213553616534609962,52727376.88559230827837938996371546,2022-01-07 00:00:00
13961370,1641599734,3717251358.543133932758717635566528,221762224.1810989477715183890753307,2022-01-07 23:55:44
13967900,1641686047,3727390851.254441140502410975436016,57032445.99153812304615293214780088,2022-01-08 23:53:36
13974410,1641772678,3889569778.766959553469781502786484,31805299.64940566914742919722243072,2022-01-09 23:57:52
13980762,1641857976,3940385274.984662968609422892509636,18808810.7688533858378110033042836,2022-01-10 23:38:40
13987215,1641943714,3943078374.110788501698688055435292,16370959.79096619472475658446212457,2022-01-11 23:28:00
13993798,1642031578,3927093701.327692815006005429523984,20808273.79755364867481776166227767,2022-01-12 23:53:36
14000207,1642117589,4234691005.870208764966596949305123,41622605.54621428960309781516523833,2022-01-13 23:47:12
14006656,1642203968,4234164520.032012630042177101008181,13900709.16031862128309343546211167,2022-01-14 23:45:04
14013046,1642289230,4207449426.688259121905713284078128,5728240.536313994743623625868338739,2022-01-15 23:28:00
14019668,1642377303,4211166935.608873834566055990653726,44266085.70653521442821445420925755,2022-01-16 23:55:44
14025958,1642461059,4222382543.195170056304983046309719,35321603.03542047686932440978319494,2022-01-17 23:10:56
14032572,1642549461,4225143737.489154332356272424260397,5104431.637660335642638569682059526,2022-01-18 23:45:04
14039092,1642636695,3807124639.079190991938760168564075,18423642.21208552530826371126590266,2022-01-19 23:57:52
14045582,1642723126,3695245715.612994504361658171245985,136165986.8930824034403509450167023,2022-01-20 23:57:52
14051979,1642809534,3669343966.237136763704814366404265,52187026.14026196376671135856833502,2022-01-21 23:57:52
14058534,1642895923,3595245021.71481422442357818971009,382649118.6625004215243043178618997,2022-01-22 23:57:52
14064850,1642980378,3569634437.13071148775399118576491,52110228.63758638074289227935508732,2022-01-23 23:25:52
14071436,1643068608,3509455065.52671924422443762528848,74065233.73214169691796996579773992,2022-01-24 23:57:52
14077803,1643153909,2796669926.231152878836950146112896,17542471.43125737819399524692195106,2022-01-25 23:38:40
14084104,1643238693,2800106977.093934131144081716911392,10162444.85617615208917697654953859,2022-01-26 23:10:56
14090801,1643327713,2797792362.958903236353014763474936,22152093.45998261030541993611547844,2022-01-27 23:55:44
14097201,1643413216,2788804292.344123855958713835937204,17371116.49663122987642167232811021,2022-01-28 23:40:48
14103751,1643500608,2807981193.806445483575927687143908,237792984.2673873437016991644869599,2022-01-29 23:55:44
14110076,1643584332,3023049556.244568228087712554318924,2966853.222300502014478399986184491,2022-01-30 23:13:04
14116695,1643672613,3040205590.800369329337733093131798,167301001.3475575616583413984475227,2022-01-31 23:42:56
14123129,1643758314,3152549226.40483412043226768568904,57867464.34260963784622443907924347,2022-02-01 23:32:16
14129564,1643844331,3142722589.686531411404703829839108,39249885.89047129587155770153740511,2022-02-02 23:25:52
14136133,1643932755,3140692927.811235995956255845983448,7802281.868685717020046499894473105,2022-02-04 00:00:00
14142654,1644018561,3164633627.833616835581612325480798,23372449.23846440494443406580091048,2022-02-04 23:49:20
14148961,1644104007,3733124153.924859406989644560012065,30172779.65469511941509350741123582,2022-02-05 23:34:24
14155550,1644191073,3739492840.76472081426437512482138,13542603.02084285908599232992371828,2022-02-06 23:45:04
14162045,1644277980,3719720726.72887047216038486135136,12672439.55248300307267564170004651,2022-02-07 23:53:36
14167982,1644357671,3721563561.93724572053020104836295,8553363.089521978583932565336568765,2022-02-08 22:00:32
14174806,1644449032,3732258935.61667883758313661420087,12171002.44835178217308213369713375,2022-02-09 23:23:44
14181367,1644536745,3698486308.58944341713993063247294,17383554.56068666370377541452081623,2022-02-10 23:45:04
14187942,1644623863,3771786681.61951957564467121690266,17237749.51870178538146068279971369,2022-02-11 23:57:52
14194255,1644708493,3739429029.726947803206384830845485,5884474.994691607125976201754661398,2022-02-12 23:28:00
14200855,1644796263,3733460277.571541185326951656129895,72258081.64596308134682802613745628,2022-02-13 23:51:28
14207211,1644881537,3730275310.44205983318928428698646,3475905.905152420084628798087649549,2022-02-14 23:32:16
14213768,1644968546,3748128416.301100504695662489724075,3712220.526626589451284730258122294,2022-02-15 23:42:56
14220182,1645054974,3752917488.763678455277081114906815,5652461.828464889332369574944680052,2022-02-16 23:42:56
14226731,1645142146,3793103102.3346416586591955598848,4073376.374306278744835583090011084,2022-02-17 23:55:44
14232915,1645225563,3786430448.8198401997220976611968,12708322.66317392816446439052400183,2022-02-18 23:06:40
14239489,1645314129,3773598782.12001081417552525907456,31730704.66308142709224359565981572,2022-02-19 23:42:56
14246002,1645400326,3784330880.93512942759315992854272,29949040.0265928588841193339358396,2022-02-20 23:38:40
14252449,1645487134,3766783697.54398146024929620258048,14621038.7407229692705303939716792,2022-02-21 23:45:04
14258973,1645574194,3138860877.739292807761595466271444,38662457.22037365348503258989247255,2022-02-22 23:55:44
14265463,1645660706,3052711916.641969779399780690315072,6787868.03746367266023960307668049,2022-02-23 23:57:52
14271934,1645746990,3065258584.980993212700862372633184,37607511.72845077494388618679851052,2022-02-24 23:55:44
14278373,1645833489,3070704311.114141224832322546463636,16181617.34995620446378609499895938,2022-02-25 23:57:52
14284730,1645918366,3146460312.028801471133147145425,3248745.765384044577314423927625983,2022-02-26 23:32:16
14291296,1646005605,3145405986.23405233030987728993136,6457965.082390134617307943045054702,2022-02-27 23:47:12
14297651,1646091358,3254981846.560243325892807908789544,7456659.331617788440216839210487439,2022-02-28 23:36:32
14304125,1646177303,3252682208.708605943493339451323405,5652333.963868328845323548632210575,2022-03-01 23:28:00
14310448,1646262329,3252270768.339823496506865131597563,2907850.157829033705145786236203313,2022-03-02 23:04:32
14316948,1646349483,3290532264.817035377789476542334743,11093117.64735214130252240105026663,2022-03-03 23:17:20
14323105,1646431773,3295864373.764824274557538159315845,3211020.375217758291661526468716336,2022-03-04 22:09:04
14329877,1646523378,3305272621.577969269221837927510957,9141058.623852379014951121507014293,2022-03-05 23:36:32
14336306,1646609911,3249272066.86323458004466579009684,3943934.267985588830204836901695426,2022-03-06 23:38:40
14342833,1646697424,3250755811.691944154635158395946704,20406109.34690913674052230837516544,2022-03-07 23:57:52
14349203,1646783445,3249302458.424817036437816102293384,63991914.18617210768021629917331364,2022-03-08 23:51:28
14355740,1646870293,3293040372.538092683358199276834176,14416055.46641805495694597240435277,2022-03-09 23:57:52
14362189,1646956403,3414023713.123680945438376590289832,10582497.82445096460733152664246397,2022-03-10 23:53:36
14368534,1647042888,3412968573.417887329817033657286968,16656870.72129683663424615373184916,2022-03-11 23:55:44
14375016,1647128963,3358349240.463721284896450142303144,13023118.35185077896048587160776741,2022-03-12 23:49:20
14381261,1647214128,3362374611.958677489712573225306512,2933267.68233255727623354550078382,2022-03-13 23:28:00
14387766,1647301115,3373257577.059372663122514902913627,4247647.362798011794108156337311546,2022-03-14 23:38:40
14394216,1647388313,3411214657.975521336377398081599039,62645128.34571080123690357239306687,2022-03-15 23:51:28
14400579,1647474287,3424900519.323993531135044219525004,34437073.5222342417627561929056581,2022-03-16 23:45:04
14406969,1647560016,3795555842.177712025435614652157118,10047597.51332271616216148243639237,2022-03-17 23:34:24
14413374,1647646430,3778020072.347850616001631956858588,17377875.99080682641352389582573776,2022-03-18 23:34:24
14419897,1647733857,3778524079.61527821727419318714578,13168503.08461916664801867391890888,2022-03-19 23:51:28
14426334,1647820431,3784673463.312416368277371787254234,14411492.95106000032754277240942063,2022-03-20 23:53:36
14432602,1647904851,3793696532.391439577316398958489384,18473527.79580611744186958365037059,2022-03-21 23:21:36
14439215,1647993547,4021482936.101009614891953694505584,16653077.58657503729563305045944954,2022-03-23 00:00:00
14445660,1648079986,4305400727.046862341460461949274874,25429264.92640049915261305184477514,2022-03-24 00:00:00
14451951,1648164833,4306476476.653880440308136391691512,37438188.41876808815616353208392609,2022-03-24 23:34:24
14458480,1648252382,4300539873.834765483995908272774766,43538089.43466697950760621054656087,2022-03-25 23:53:36
14464870,1648338522,4302061388.075891468787753599904156,14537958.81561296116071091136277599,2022-03-26 23:49:20
14471206,1648424169,4310247910.116478128805739654274936,15351221.3583212268611684080575261,2022-03-27 23:36:32
14477772,1648511978,4297466871.375282128350153999763256,35325356.07520316516802922736460839,2022-03-29 00:00:00
14484216,1648598277,4926997313.544921193933073519144112,78310243.84106594742417976916768064,2022-03-29 23:57:52
14490526,1648683690,5176982893.505827511632059247563252,202599650.2981734779856805843208362,2022-03-30 23:40:48
14496968,1648770344,5366151416.694173514838279381871604,145360597.2451739047494084710832774,2022-03-31 23:45:04
14503459,1648857526,5386088978.320181917073457257726094,10653678.57433646291333513608707637,2022-04-01 23:57:52
14509724,1648942753,5411962732.556630321622768225169188,4602207.007412130758904114981152844,2022-04-02 23:38:40
14516216,1649030054,5437166655.269372802049553825034738,20176861.06199471459220437441997561,2022-04-03 23:53:36
14522564,1649116572,5556672505.65883837872249144923712,11117275.74166076909681787934941909,2022-04-04 23:55:44
14528909,1649201687,5596287236.21318727262063346886528,9795959.257185183102336332158000134,2022-04-05 23:34:24
14535381,1649288944,5618914128.95189712504540055438656,12309493.15930168322888851052894788,2022-04-06 23:49:20
14541830,1649375791,5622393595.23294213287890141541952,90104655.60705208881156433887341026,2022-04-07 23:55:44
14548132,1649461727,5622256360.28622091091396310195072,107382662.7531217118462481004646683,2022-04-08 23:49:20
14554595,1649548566,5614049217.29684444093517998018304,17905339.7917509348772234227902628,2022-04-09 23:55:44
14560902,1649633688,5237265620.76610908870731917847738,12430327.27401271081831241366613536,2022-04-10 23:34:24
14567439,1649721242,5283823905.82761332880583253902222,164421898.6911469780384919932730907,2022-04-11 23:53:36
14573757,1649806013,5279060875.94650553903938041266226,46451424.81089474119647856088421501,2022-04-12 23:25:52
14580176,1649893816,5273868152.26410139062595249003036,92919042.34335927454979846369457532,2022-04-13 23:49:20
14586473,1649978541,5282679261.77037135291994017884414,51404862.17719304910459730797872926,2022-04-14 23:21:36
14593048,1650067199,4824642633.374836701164280885744888,757185694.6009352463818216336183125,2022-04-16 00:00:00
14599370,1650152556,4834277393.278091272099179569849808,189421687.2505570920996997205756506,2022-04-16 23:42:56
14605849,1650239543,4832071340.858185330161965101355568,45609938.54986011028698723822050258,2022-04-17 23:51:28
14612227,1650326314,4837289595.033074835777058378575288,34457071.81606468927460467155051799,2022-04-18 23:57:52
14618568,1650411582,4804084241.435714909165324886993192,8943415.357006556134272044283510163,2022-04-19 23:38:40
14625061,1650499110,4762222981.184070860756679197256528,16380968.26932409080091848791231492,2022-04-20 23:57:52
14631355,1650585543,4915324366.957998509619652512524666,49337380.73424593214095826491047262,2022-04-22 00:00:00
14637691,1650670986,5102564975.179602852301601692489606,22972523.06261356189962587418210559,2022-04-22 23:42:56
14644090,1650757643,5071564115.606001728153214483025082,16314997.142207005428214709247914,2022-04-23 23:47:12
14650428,1650843774,5065824456.980774935870468268908216,7139714.707324965827455300118052999,2022-04-24 23:42:56
14656834,1650930894,5059338332.809244654178937782782518,90689278.56062027531396263520197055,2022-04-25 23:55:44
14663109,1651016568,5058022414.634619073105138829673042,25389405.12275456518726328157365739,2022-04-26 23:42:56
14669460,1651102772,4741465172.620357216131679860436776,56403985.67066412573410676454534005,2022-04-27 23:38:40
14675887,1651190235,4724661309.473702253691487773191468,265521244.1130255688674118815396738,2022-04-28 23:57:52
14682239,1651276262,4717081296.769477069159968848083848,80027918.29422125496028117565048297,2022-04-29 23:51:28
14688627,1651363147,4727660229.167284978441368926235384,15154496.68745013608987142729534686,2022-05-01 00:00:00
14695005,1651449525,4615746179.326634909448961689237168,7111479.312887848403222928206092899,2022-05-01 23:57:52
14701346,1651535698,4689147851.68245996134536965103812,21186796.59550478391437067484208519,2022-05-02 23:55:44
14707691,1651622201,4652327737.404692063964458332120605,14820186.71888179261541902049409563,2022-05-03 23:55:44
14713920,1651708050,4656373708.55632585022668274443716,75289566.48662081638558085407243235,2022-05-04 23:47:12
14720127,1651793367,4656757104.245357350975411433274795,68077582.95088538785745777432965537,2022-05-05 23:30:08
14726545,1651881372,4629558980.006300651348832071286135,34586726.73603862972924487020512386,2022-05-06 23:55:44
14732804,1651967730,4574731667.81577704184091482036882,155036574.1675981748906844799887624,2022-05-07 23:55:44
14739153,1652054377,4011360006.924064010593306106938674,590584566.0721714804003344545384629,2022-05-09 00:00:00
14745345,1652140717,4216775563.774106447698868030283342,771301863.827024557249123037343167,2022-05-09 23:57:52
14751552,1652227143,4218128123.806911873578386639496536,175123489.2757809266520287790410407,2022-05-11 00:00:00
14757873,1652313237,4009359502.782752789823792319598524,849889616.3707395092959575235269656,2022-05-11 23:53:36
14764081,1652399967,2434680994.644466152135339728419742,1220443345.541768100445178279564435,2022-05-13 00:00:00
14770449,1652486389,2207157779.564970783039926616059448,1335731950.956025961805442769511096,2022-05-14 00:00:00
14776686,1652572792,1672903771.4642293206139132862192,91946063.33095472333679521032916068,2022-05-15 00:00:00
14782927,1652658452,1665526657.173470160448851718094208,246939603.9439162069359158190875877,2022-05-15 23:47:12
14789233,1652745067,1702785035.429246199254624206137024,92901735.62048754242927540190006981,2022-05-16 23:51:28
14795539,1652831800,1706555856.231903501823002828275456,109119004.6729766525053216074857426,2022-05-17 23:55:44
14801749,1652917772,1682352390.704923726038257783389312,92012197.51233245392431966190282759,2022-05-18 23:49:20
14807873,1653004360,1981118446.328616838887020263018624,55799270.46505972167119390893898168,2022-05-19 23:53:36
14814051,1653090999,2074399129.2122075207071897090575,29708222.65935903145328094623375237,2022-05-20 23:55:44
14820050,1653175044,2074477487.9547164455829835124405,466254147.4852512973122318120465349,2022-05-21 23:17:20
14826272,1653262883,2075654875.3123152442488568665665,38634104.81967910689554932442321545,2022-05-22 23:40:48
14832530,1653350027,2073932662.360736072148695607175,109466792.9512397197098899991889873,2022-05-23 23:53:36
14838598,1653436190,2078068275.3324297254598824972855,57353325.88186581506319493304459479,2022-05-24 23:49:20
14844663,1653521154,2064971154.129725819872638165353,96310976.63673298555430880857325369,2022-05-25 23:25:52
14850870,1653609247,1841369941.9526956108390990702832,64198876.79958560001188470423518235,2022-05-26 23:53:36
14857042,1653695109,1827430935.9636185397655506161596,115551585.9768614861110620872897878,2022-05-27 23:45:04
14863252,1653782097,1846238298.09058620057962639263106,30456687.56750909430381022990310827,2022-05-28 23:55:44
14869349,1653867712,1776373971.21175444518470959759346,22096465.22111060218383956555877339,2022-05-29 23:42:56
14875488,1653954545,1796135445.82117009226999688902402,42844206.48491095432782119776031258,2022-05-30 23:49:20
14881588,1654040287,1797093476.53501466737687600487706,38227389.39242156755915195101604086,2022-05-31 23:38:40
14887746,1654127424,1905381530.424796655170642313487968,58274132.04531211743974390877865629,2022-06-01 23:49:20
14893885,1654213511,1905204355.779353098556159980838048,82916033.8407672331193613835848415,2022-06-02 23:45:04
14900052,1654300257,1904303967.303869406575761136536224,27188732.74311051958024047111697752,2022-06-03 23:51:28
14905975,1654386988,1907477287.364029611461436678451472,23245283.79893417304443477350863674,2022-06-04 23:55:44
14911917,1654473462,1907276031.95604945760499066015912,9659322.685224715821645675316868238,2022-06-05 23:57:52
14917705,1654559718,1623985166.250461259569730744354432,42577587.45576978294782460382575844,2022-06-06 23:55:44
14923491,1654643789,1503099402.462702447516318694395339,57206798.11956342110623527327592954,2022-06-07 23:17:20
14929523,1654732293,1558992466.863994943030009532453453,318607791.5897651852165132900494353,2022-06-08 23:51:28
14935234,1654817172,1561202373.165273541863726558227349,86575571.67527644148703866308924623,2022-06-09 23:25:52
14941264,1654905564,1164782962.003135012844541248733822,779358447.8998128064760430743260045,2022-06-11 00:00:00
14947131,1654991969,1153646134.598821454587273713748857,448996377.8767047252536921750572394,2022-06-12 00:00:00
14952970,1655078383,1162112959.094529041947255112054289,147034977.4834204471251352798753935,2022-06-13 00:00:00
14958792,1655164638,743203180.226288484061149597563652,845292818.3291092164234954468086161,2022-06-13 23:57:52
14964486,1655250223,744107279.073451545034697279564388,633970892.686442504532876720382006,2022-06-14 23:42:56
14970302,1655337593,739449612.94451991537182854273116,314798363.6387425223463203536457467,2022-06-16 00:00:00
14976114,1655423834,738857582.857248358183568094630312,170620412.1539030776098998672255513,2022-06-16 23:57:52
14981929,1655509384,745666455.833608119352446026467128,129195390.7191448342787946614490865,2022-06-17 23:42:56
14987805,1655596740,758681306.486826455357557897869996,137930302.9783411956668126276981728,2022-06-19 00:00:00
14993516,1655683117,761534404.692610590046202859988284,77853537.37319227025112645880464231,2022-06-19 23:57:52
14999368,1655769319,672740919.811932145483882757759244,46665943.65818072486155761870002357,2022-06-20 23:55:44
15004805,1655855123,684868641.198460757750151395032215,139240397.4769974151500862921385399,2022-06-21 23:45:04
15010203,1655942295,681596377.719343527463446769992861,88021945.28910913047335026529253655,2022-06-22 23:57:52
15015472,1656028091,679034374.522510175885584801305612,61953419.82143692350125725189489658,2022-06-23 23:47:12
15020862,1656114693,673297553.202413948330056628125815,113327080.013959326837144609597692,2022-06-24 23:51:28
15026188,1656200928,672600203.62564561381091359520058,41695816.44395742885570398287817716,2022-06-25 23:49:20
15031484,1656287135,754698509.222046752821104268095489,71865244.22466535346931764245766646,2022-06-26 23:45:04
15036950,1656374353,754590134.280824483788946641894573,49608339.39772929257155047300982574,2022-06-28 00:00:00
15042234,1656460146,755113757.576323659245472600810291,47274398.64422783266738907205157627,2022-06-28 23:49:20
15047597,1656547159,758545423.656535215433412181968269,33447287.11867738091065756923067183,2022-06-30 00:00:00
15053210,1656633395,745474393.631380158821545350957892,16942097.65248910777182527464641408,2022-06-30 23:55:44
15059636,1656719513,745644547.081591344720926858575274,13389514.19382586473676501936192862,2022-07-01 23:51:28
15065988,1656803936,754949906.411229133781219942363963,11836768.61584324000515233747955407,2022-07-02 23:19:28
15072655,1656892086,665367377.270617681659676509190039,26097965.609252131685111337435673,2022-07-03 23:47:12
15079090,1656978522,668571926.992449045907924955796174,12989710.76545434790860013935755978,2022-07-04 23:49:20
15085581,1657065131,672561197.382154003154588072079416,25146005.50863832113242756827658549,2022-07-05 23:51:28
15092078,1657151648,680916135.339402309665117483594628,16328125.08478797499213554974345435,2022-07-06 23:53:36
15098512,1657238320,651486537.444903674514998134123383,11181372.46867961593223277345413041,2022-07-07 23:57:52
15105002,1657323728,764255707.334962674734201061345576,19569822.05289202110407187421803994,2022-07-08 23:42:56
15111266,1657408098,782559309.902506348078045554730488,10208499.10326428468426156879002792,2022-07-09 23:08:48
15117963,1657497356,783323109.005693619423658105388824,4712418.700646940284862193881872731,2022-07-10 23:55:44
15124415,1657583264,783509183.573254097611071569997728,9133591.490778659853283314483234564,2022-07-11 23:47:12
15130850,1657668745,779269986.810817419050911531542864,136229992.729157454265405266218052,2022-07-12 23:32:16
15137326,1657756179,792250239.681242018303922196271816,54456156.84684655970236531157932946,2022-07-13 23:49:20
15143676,1657839897,733163613.5636204096394335419153,27001700.20770438600641094204200969,2022-07-14 23:04:32
15150363,1657929585,736223544.502486804298479980922,37682408.44875712670337204798569796,2022-07-16 00:00:00
15156811,1658015970,738737454.2998225827232494864955,32906491.49387100728941422338966115,2022-07-17 00:00:00
15163227,1658102277,761988927.9473967787863193252068,41644298.41507315305243901736554452,2022-07-17 23:57:52
15169680,1658188618,805748493.2618066605112328970881,41191018.30888905639973960931067345,2022-07-18 23:57:52
