day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyOPRewardROI,dailyLDORewardROI
19309,37867355,1668364540,2221.434582897834494761659833860005,508.3519882004650780574956,0.10167039764009301561149912,807991214300015023,1318.238014,464779476021236983,1220.05,4.576790080735361e-05,0.0,,
19310,38188178,1668449161,2221.434582897834494761659833860005,171.6689180591842342523097495,0.0343337836118368468504619499,813820201471642168,1336.845222,458514893577520854,1238.19,1.5455680701184025e-05,0.0,,
19311,38535625,1668554789,74193.79474509575921805030799337574,2313.3523876040746084905048905,0.4626704775208149216981009781,31551200691093714760,1348.482389,20509945423167774511,1248.445224,6.235972686265621e-06,0.0,2.9225610210654404e-16,
19312,38833583,1668641488,1127347.677908361808681037558404197,101400.3841739892399913182773065,20.2800768347978479982636554613,472505175546641798085,1322.154697,334594063252802204660,1214.894572,1.798919466656882e-05,0.0,1.9609444177814104e-17,
19313,39150980,1668726894,5573941.944512143964551760024339168,359487.5081687738556047657678905,71.8975016337547711209531535781,2317495149834765967904,1311.383384,1712826628430761386028,1204.402989,1.2898860868929908e-05,0.0,3.9931126910732455e-18,
19314,39473072,1668814773,5069236.56528646381786637477951582,201814.535369766061907842026862,40.3629070739532123815684053724,2218666034981291062114,1314.868256,1426743951592323834732,1208.11,7.962324613207766e-06,0.0,4.8307140576262045e-18,
19315,39866040,1668901026,5804668.598057003812357691722924282,51974.5526487741772992616117515,10.3949105297548354598523223503,2512381884360118553196,1324.928139,1610112931843718991800,1217.213079,1.7907844959890256e-06,0.0,4.0109659147543325e-18,
19316,40263584,1668988723,5137902.044802927270961262389548919,91442.965617044653036478530221,18.2885931234089306072957060442,2416064474002053661271,1236.802281,1507527605734465962927,1140.16,3.559544920072609e-06,0.0,3.9497238420934134e-18,
19317,40681150,1669075022,5099639.960563899308968044017821518,106377.8786470278306063485591075,21.2755757294055661212697118215,2531428298950528517145,1200.925091,1469210308529611231374,1107.795,4.171976040256182e-06,0.0,3.846269118784402e-18,
19318,41067229,1669161595,4695244.40862111932038417435754533,92229.385439556708124175569376,18.4458770879113416248351138752,2294244575673727087371,1230.817844,1311946612383445760164,1137.005,3.928629797001016e-06,0.0,4.399413784971909e-18,
19319,41478863,1669247943,5628250.21315054527669771941477304,92592.5665967129584258967409755,18.5185133193425916851793481951,2706137592736488578465,1276.787482,1465518311006998701537,1182.46,3.290278970908868e-06,0.0,3.772138644153511e-18,
19320,41900717,1669331972,5996409.94323593479605056763497798,626433.328519606710504048121601,125.2866657039213421008096243202,2967106839685901487555,1287.508009,1411922550349292192642,1201.36,2.089361249312968e-05,0.0,3.301642471894186e-18,
19321,42267592,1669420682,6116467.576485588474489513469976747,99958.5130990799139562182955285,19.9917026198159827912436591057,3026473070288635293424,1283.719591,1454379343116837435598,1199.88,3.268504634386185e-06,0.0,3.505445068979549e-18,
19322,42631337,1669507170,7335962.884316034801858020882564608,801674.9671382241792844747967095,160.3349934276448358568949593419,3496302653099081759246,1298.408678,1820165432970457892792,1204.6,2.1856025712784612e-05,0.0,2.753567171755177e-18,
19323,42997172,1669593467,7303579.393162285510960170196514504,117464.054301007280022459771805,23.492810860201456004491954361,3518113613779866544597,1286.11479,1822673438896283950820,1193.02,3.2166160721407037e-06,0.0,2.7362522477075976e-18,
19324,43331463,1669679534,7148355.347083609186690683021783844,228534.2695375216015467371797135,45.7068539075043203093474359427,3454928025892790417958,1259.71883,1886158775494964168265,1168.667603,6.394037745500695e-06,0.0,2.7316553598296392e-18,
19325,43677624,1669766140,7153082.843899105468783915064304513,69504.69253530149564258393824,13.900938507060299128516787648,3335766871947310274114,1311.070961,1795876654681551831642,1215.989881,1.943349295739874e-06,0.0,2.8505936911019065e-18,
19326,44045925,1669852406,7618993.877864331624442160695849561,49114.616275314978238513891545,9.822923255062995647702778309,3312867171360497316118,1397.24748,1823723946690773994604,1294.202787,1.289267771116315e-06,0.0,2.777707243664997e-18,
19327,44404683,1669939125,7411109.139700809376202508138205635,59018.283851323072118008986478,11.8036567702646144236017972956,3250565245037739244977,1376.17567,1818755053564046289415,1276.1023,1.5926977389974229e-06,0.0,2.7764019712284635e-18,
19328,44760243,1670025493,7515549.423664406706520401528302954,60305.16356537856782714632011,12.061032713075713565429264022,3217086625596164103299,1395.798535,1851221799618661020404,1293.83,1.604810511271315e-06,0.0,2.7581401107258703e-18,
19329,45104421,1670111740,7493163.117808875018039058441224302,166391.5011134228521675120456655,33.2783002226845704335024091331,3215823964809489112623,1346.296064,2034786522429220431146,1242.62982,4.44115518366237e-06,0.0,2.7018805434701934e-18,
19330,45452165,1670197675,8525765.11990546054308425026762726,35317.9908564674085435462640555,7.0635981712934817087092528111,3561267196582151929520,1383.719094,2245534151564978519216,1277.071018,8.285002075417024e-07,0.0,2.424367591181532e-15,
19331,45824158,1670284618,8512566.980766312112474831467660712,145843.052271716349539258723953,29.1686104543432699078517447906,3603705105638556853597,1365.730261,2274662481863776178488,1259.875,3.4265352061544045e-06,0.0,2.3393622045121178e-18,
19332,46170237,1670370471,9703555.10688298094191851861528662,452527.0958333654901166812902645,90.5054191666730980233362580529,4071616105098043063289,1380.184446,2559429984256829552040,1271.745,9.327037170374318e-06,0.0,2.142581842839291e-18,
19333,46520082,1670456861,9421631.289572964553311569110559266,43616.200701066202231933060637,8.7232401402132404463866121274,4087396120343270784815,1340.122615,2539633220736122583714,1233.008076,9.258736488518031e-07,0.0,1.9756328394655375e-18,
19334,46929158,1670543894,9517096.342508868976725260283364312,45627.914055292282406440196591,9.1255828110584564812880393182,3983182141004822314955,1393.360258,2458592143121476350502,1280.970825,9.588620817358248e-07,0.0,2.0422697649731428e-18,
19335,47291079,1670630044,9140775.706419235552521429285532401,6010.7865341535538245265282015,1.2021573068307107649053056403,3870310538730044315801,1372.828055,2406717860528923899546,1262.06,1.315158959634552e-07,0.0,2.1027700947922744e-18,
19336,47744681,1670715951,9362753.665731207149073253367049816,855.202920347474197795975151,0.1710405840694948395591950302,3950143624066682083259,1375.897226,2464902472993466303000,1264.5,1.826819226223197e-08,0.0,2.0488278431314788e-18,
19337,48170480,1670803175,9336435.349758167819501781336137199,151486.385025859879767491089979,30.2972770051719759534982179958,3841569093934112632360,1379.286446,2546906786404230689705,1262.601518,3.2450582979677282e-06,0.0,2.113396661442964e-18,
19338,48616699,1670888392,9408107.644013081954285416559463357,19730.88355598323432198141354,3.946176711196646864396282708,3827373427495572757398,1388.69555,2566625955509204575646,1274.316777,4.194442560091056e-07,0.0,2.159797826145427e-18,
19339,49129502,1670975204,9738025.558023903250154822960130861,3036.6415142683247221438777795,0.6073283028536649444287755559,3825443910259044452612,1438.052595,2567303947198779374588,1322.313307,6.236667784808192e-08,0.0,2.197375728418407e-18,
19340,49719604,1671061684,9630283.326149620825473325512921713,2389.4959429185791427576632045,0.4778991885837158285515326409,3814714879614559550305,1423.040202,2572893290474139147105,1307.78,4.962462394912627e-08,0.0,2.25257182964216e-18,
19341,50195571,1671148420,9335911.509459599894209431905448863,18636.642116281983471258797429,3.7273284232563966942517594858,3812790720091742119021,1377.558693,2580421223560173202899,1265.520361,3.992463317030893e-07,0.0,2.33282775339811e-18,
19342,50663917,1671234834,8573844.059678235319908625508367728,51482.5710593704436564511329395,10.2965142118740887312902265879,3850153180196662670768,1265.788991,2543457664339230512560,1164.619523,1.2009215633273952e-06,0.0,2.2579521360202666e-18,
