blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
18457886,1698607295,1582335.35149068921400019437605,160898.420781155983115152760195,2023-10-29 19:20:32
18466335,1698709535,1550560.46775989876630831814038,50806.8234176134623202094846,2023-10-30 23:45:04
18472223,1698780863,1550560.46775989876630831814038,151594.8079574119932065905736,2023-10-31 19:33:20
18480290,1698878339,1550560.46775989876630831814038,36228.70067268008791608350459,2023-11-01 22:38:56
18486333,1698951587,1550560.46775989876630831814038,228785.42622640762763853278602,2023-11-02 18:59:12
18494341,1699048463,1550560.46775989876630831814038,184020.61880518849662110421258,2023-11-03 21:54:08
18501977,1699140935,1550560.46775989876630831814038,342512.29306345592431765062895,2023-11-04 23:36:32
18508752,1699223039,1550560.46775989876630831814038,239860.63765833561322060848396,2023-11-05 22:24:00
18515962,1699310279,1462465.720840538545417592320806,418700.78245162071069689512307,2023-11-06 22:38:56
18522561,1699390043,1462465.720840538545417592320806,172486.70537668728360087489489,2023-11-07 20:48:00
18530377,1699484387,1462465.720840538545417592320806,49218.000862560664541754139,2023-11-08 23:00:16
18537729,1699573235,1462465.720840538545417592320806,361948.91370513939396379638343,2023-11-09 23:40:48
18544411,1699653899,1462465.720840538545417592320806,507798.05653830388906679577062,2023-11-10 22:04:48
18552020,1699745951,1586749.80285468796423896930045,285539.497582042635408160371175,2023-11-11 23:38:40
18558996,1699830323,1586749.80285468796423896930045,162098.664291531136664497204285,2023-11-12 23:04:32
18565466,1699908551,1586749.80285468796423896930045,234472.394052937335827824230315,2023-11-13 20:50:08
18573526,1700005763,1586749.80285468796423896930045,308124.40217147272379737236,2023-11-14 23:49:20
18580472,1700089751,1586749.80285468796423896930045,205923.45028356700541239617,2023-11-15 23:08:48
18587249,1700171495,1586749.80285468796423896930045,59711.03405599489808654711,2023-11-16 21:52:00
18594856,1700263475,1586749.80285468796423896930045,177936.65685236742847714481,2023-11-17 23:23:44
18601891,1700348939,1586749.80285468796423896930045,216122.95736225774654222998,2023-11-18 23:08:48
18608859,1700433251,1586749.80285468796423896930045,99245.52915760375241955912,2023-11-19 22:34:40
18615513,1700513723,1586749.80285468796423896930045,138917.54533046527787639244,2023-11-20 20:54:24
18622978,1700603999,1252414.316894374215352749628986,131838.08694282819925935756,2023-11-21 22:00:32
18630460,1700694527,1252414.316894374215352749628986,212478.7892167670733769142907,2023-11-22 23:08:48
18636212,1700764019,1252414.316894374215352749628986,79888.7221738384399957621008,2023-11-23 18:27:12
18644286,1700861807,1252414.316894374215352749628986,403434.7188431682284090188533,2023-11-24 21:37:04
18651945,1700954447,1347806.282832030415217527040634,425972.0301780920932409698188,2023-11-25 23:21:36
18658580,1701034799,1347806.282832030415217527040634,266010.3716833424768537990394,2023-11-26 21:39:12
18666266,1701127871,1307952.9610950515252020570386,238343.000956600678866784994714,2023-11-27 23:30:08
18673197,1701211667,1307952.9610950515252020570386,67691.6744086783885297869341925,2023-11-28 22:47:28
18680455,1701299399,1307952.9610950515252020570386,71321.5955724755386649293820965,2023-11-29 23:10:56
18687688,1701386843,1307952.9610950515252020570386,1323805.3379923273220816661591735,2023-11-30 23:28:00
18693703,1701459563,1307952.9610950515252020570386,46569.948662899178208453369377,2023-12-01 19:39:44
18701301,1701551243,1307952.9610950515252020570386,111328.6107013565556706366971865,2023-12-02 21:07:12
18709265,1701647723,1402392.02840123673073173421542,63606.0926627806660444784328755,2023-12-03 23:55:44
18716343,1701733259,1402392.02840123673073173421542,461856.8172289084502177382,2023-12-04 23:40:48
18723571,1701820715,1443067.250564205407547434619333,304706.2004537172393375034,2023-12-05 23:57:52
18727732,1701871055,1466508.572799609114401569928731,418928.0299791073006057804,2023-12-06 13:58:24
18737577,1701990527,1466508.572799609114401569928731,104227.0393937091562062467589,2023-12-07 23:08:48
18744772,1702077695,924959.926828436783529008444553,72250.6855230813808120851676,2023-12-08 23:21:36
18751198,1702155551,924959.926828436783529008444553,238203.657116346222859619762,2023-12-09 20:58:40
18755735,1702210403,924959.926828436783529008444553,306653.0793001433858246163675,2023-12-10 12:13:52
18766288,1702337927,924959.926828436783529008444553,299730.4516230510396956763836,2023-12-11 23:38:40
18772576,1702414019,924959.926828436783529008444553,368212.311100336013163403958,2023-12-12 20:48:00
18780621,1702511351,924959.926828436783529008444553,200086.631396101819611810552,2023-12-13 23:49:20
18787513,1702594847,924959.926828436783529008444553,100479.780001187211022208775,2023-12-14 23:00:16
18793755,1702670435,924959.926828436783529008444553,96065.9909038911409102728,2023-12-15 20:01:04
18801676,1702766735,924959.926828436783529008444553,34813.53526194683732224245,2023-12-16 22:45:20
18808435,1702848719,924959.926828436783529008444553,225472.0496356760135402656268,2023-12-17 21:32:48
