blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
17080804,1681909223,10100904.255960716120603778182078,0,2023-04-19 13:00:48
17090499,1682028131,10100904.255960716120603778182078,37630.387746573429792459922677,2023-04-20 22:02:40
17094951,1682082347,9203248.441395279057627556085379,1131003.8254890101744698655068925,2023-04-21 13:05:04
17103304,1682183699,9203248.441395279057627556085379,77402.740523490317439282721325,2023-04-22 17:14:40
17117496,1682355659,9203248.441395279057627556085379,89228.56882880591266731660949,2023-04-24 17:01:52
17126169,1682460815,9203248.441395279057627556085379,1228464.99930102937736502777446,2023-04-25 22:13:20
17133189,1682545943,8390142.51885478738649872857728,279389.61446592294156480192887,2023-04-26 21:52:00
17139442,1682621879,7077577.50884546516061188711437,213787.68229730640834527211095,2023-04-27 18:57:04
17143337,1682669279,7077577.50884546516061188711437,391.052972028755576344599,2023-04-28 08:08:32
17149010,1682738015,7077577.50884546516061188711437,13365.084375691712195052059835,2023-04-29 03:14:08
17160518,1682877755,7014060.813702271038368800431244,47252.1190037524478230668008485,2023-04-30 18:01:36
17168814,1682978531,7014060.813702271038368800431244,1247085.196948397216762039284712,2023-05-01 22:02:40
17174975,1683053483,7014060.813702271038368800431244,189470.178076653404630800038415,2023-05-02 18:50:40
17182054,1683139511,12580147.062588278581285913337234,196388.74836481855195481186663,2023-05-03 18:44:16
17195736,1683305483,12580147.062588278581285913337234,99.7990260591423176734284215,2023-05-05 16:51:12
17200119,1683358727,12580147.062588278581285913337234,94321.422041069088863249663241,2023-05-06 07:38:40
17216134,1683553259,12580147.062588278581285913337234,282357.3553192090982304290284,2023-05-08 13:41:20
17223012,1683636755,12480665.2567712848436817335177,176829.7323073244146624195165,2023-05-09 12:52:16
17238345,1683823163,12480665.2567712848436817335177,1173552.8261385622131021362089625,2023-05-11 16:38:24
17245231,1683907859,12480665.2567712848436817335177,1840645.8811425088563248874437875,2023-05-12 16:10:40
17254262,1684020071,12255671.43863478622701340529315,786402.102212001240304950012701,2023-05-13 23:21:36
17260935,1684101839,11783190.934738245362752027590806,1111627.722441032548162146310589,2023-05-14 22:04:48
17266118,1684165139,11783190.934738245362752027590806,287731.732002776717114219535944,2023-05-15 15:38:40
17273760,1684258367,11783190.934738245362752027590806,148318.363244686223978345122015,2023-05-16 17:31:44
17281593,1684353983,11783190.934738245362752027590806,170767.563410007684109229663404,2023-05-17 20:05:20
17286186,1684409927,11783190.934738245362752027590806,84859.064575648481628450265962,2023-05-18 11:39:44
17294825,1684514975,11733015.562766328224603115015826,1370892.20177725683373921169834,2023-05-19 16:49:04
17299684,1684574123,11733015.562766328224603115015826,8936.646906170036665337420138,2023-05-20 09:14:40
17309934,1684698851,11124746.162594288820753460189422,154971.7097259871250865164415975,2023-05-21 19:54:40
17315027,1684760855,11124746.162594288820753460189422,6140.9888431697996096880290385,2023-05-22 13:07:12
17321969,1684845323,11124746.162594288820753460189422,338070.2058543143083667539935465,2023-05-23 12:35:12
17331081,1684955975,11124746.162594288820753460189422,446948.1166689460407118577075735,2023-05-24 19:20:32
17339560,1685059067,11227330.429528843357261892659965,1023432.5297963145486095365734465,2023-05-25 23:57:52
17346038,1685137691,11227330.429528843357261892659965,517030.9026679608179925183569355,2023-05-26 21:47:44
17352191,1685212319,11235478.329944785853414287444812,150285.569100562247878159307907,2023-05-27 18:31:28
17360651,1685314847,11235478.329944785853414287444812,720680.08749834608547630120167,2023-05-28 23:00:16
17367520,1685398247,11235478.329944785853414287444812,432585.48393453197366035338316,2023-05-29 22:11:12
17375017,1685489399,10149538.20191274245186643294824,198602.16112097293076984837188,2023-05-30 23:30:08
17381641,1685570027,10079563.07948450627299060343432,134229.98246142644164387912834,2023-05-31 21:54:08
17388014,1685647475,9584763.76363244353792980513496,1766346.4745048011663952594253,2023-06-01 19:24:48
17396346,1685749079,9584763.76363244353792980513496,1450906.280217217743942806291492,2023-06-02 23:38:40
17402599,1685825111,9584763.76363244353792980513496,366107.9243446734012451220976755,2023-06-03 20:45:52
17410535,1685921867,9584763.76363244353792980513496,5171771.9990576146962367971989595,2023-06-04 23:38:40
17416944,1686000119,9945111.756568168170189520030756,867095.1357686519915751741673445,2023-06-05 21:22:08
17423962,1686085607,9948427.77842093785234455264076,392263.00607816465900077730421,2023-06-06 21:07:12
17425815,1686108191,9948427.77842093785234455264076,34669.8181773322321700675784485,2023-06-07 03:22:40
17435679,1686228347,9948427.77842093785234455264076,480718.9670237061722377441067935,2023-06-08 12:45:52
17444963,1686341591,9948427.77842093785234455264076,1150737.2225261495429578549542485,2023-06-09 20:13:52
17452531,1686433667,9948427.77842093785234455264076,822931.8733356587502092084988115,2023-06-10 21:47:44
17459022,1686512723,9512283.288177694674544616738423,1848435.683402484729868974887896,2023-06-11 19:46:08
17464827,1686583319,9512283.288177694674544616738423,318558.7725795463431914035614495,2023-06-12 15:21:36
17473846,1686692915,9512283.288177694674544616738423,661727.5022406531106030460948495,2023-06-13 21:47:44
17481577,1686787019,8687256.489327901003505991573557,558120.3565544729083966994350935,2023-06-14 23:57:52
17487837,1686863171,8687256.489327901003505991573557,1780535.953916744182081857072369,2023-06-15 21:07:12
17495323,1686953999,8687256.489327901003505991573557,117190.317543062830274793320383,2023-06-16 22:19:44
17502689,1687043111,12315535.824036052530195618628035,1204524.1551390955585547441750605,2023-06-17 23:04:32
17510069,1687132583,12315535.824036052530195618628035,216428.963115602984658282365735,2023-06-18 23:55:44
17514203,1687182671,13194091.264960254490640724428808,57782.150494684482383257785981,2023-06-19 13:52:00
17524214,1687304219,14144791.297977336697997706686244,229178.099170031393222567635052,2023-06-20 23:36:32
17530932,1687385579,15037582.794203924447582263911785,2041280.869594521332270509779739,2023-06-21 22:13:20
17536508,1687453295,15898679.910117027343613378098306,556996.296135380298590366322653,2023-06-22 17:01:52
17543310,1687535927,15870389.518034337100805383954073,343414.5937483455792491006381205,2023-06-23 15:57:52
17552380,1687646147,19316560.346958905312801181905669,400584.077926327922834712242274,2023-06-24 22:36:48
17559756,1687735763,20727146.760597065253970826830311,497232.1086846523129852700316705,2023-06-25 23:30:08
17566955,1687823315,20705532.917558213398176289860324,289821.7297734641441312054181,2023-06-26 23:49:20
17574010,1687909199,20705532.917558213398176289860324,615459.3366910937188975313652735,2023-06-27 23:40:48
17579475,1687975367,20705532.917558213398176289860324,370656.974409825204679329200565,2023-06-28 18:03:44
17586050,1688054927,20705532.917558213398176289860324,149958.3867249524079021851401025,2023-06-29 16:08:32
17594304,1688154947,18086204.113680281634307997943066,275851.559454622881680456752028,2023-06-30 19:56:48
17599216,1688214623,17886902.008462612612509399078781,17118.291605084426000463638434,2023-07-01 12:30:56
17609419,1688338391,17886902.008462612612509399078781,128898.4207316262415738766143285,2023-07-02 22:53:52
17616587,1688425475,18102266.902540580429188541801986,206900.7778141483164563546280415,2023-07-03 23:04:32
17619356,1688459099,18089649.586364651597974980139709,21.0622806095236315537150635,2023-07-04 08:25:36
17628911,1688575019,18187231.829142082605614346017201,23852.846778247267868575885884,2023-07-05 16:36:16
17638136,1688686931,18573747.424424328872012542006428,1576059.633965109171208470374838,2023-07-06 23:42:56
17642969,1688745563,18561641.021190639908283771305874,791769.925087362745466617557414,2023-07-07 16:00:00
17652020,1688855423,17422141.58911654268717181392818,209651.351934212844765812602595,2023-07-08 22:30:24
17659401,1688945159,17422141.58911654268717181392818,197646.57167856568489250561427,2023-07-09 23:25:52
17666059,1689026087,17409713.26575401315498793572074,192060.533873115128623507249125,2023-07-10 21:54:08
17673676,1689118643,15448036.238081413070593485195138,894667.941255236034208034261967,2023-07-11 23:36:32
17680692,1689203891,9313642.189798613193460407020409,2791129.8351745409064429604694215,2023-07-12 23:17:20
17686775,1689277943,12866423.240590518042403345876869,96223.5608700958129478808708945,2023-07-13 19:52:32
17694778,1689375131,8491865.905218367313001196597688,268732.9392980556740876347298055,2023-07-14 22:51:44
17700980,1689451019,8491865.905218367313001196597688,216595.267209508362897095243431,2023-07-15 19:56:48
17708100,1689537755,8491865.905218367313001196597688,208072.70120811475961272215511,2023-07-16 20:03:12
17715677,1689629543,8491865.905218367313001196597688,371994.8014582416190118870868775,2023-07-17 21:32:48
17723119,1689719759,8491865.905218367313001196597688,627117.7737618816307643960235615,2023-07-18 22:36:48
17730493,1689809087,10776797.778987500911443621898678,1286315.6389219072488860417428145,2023-07-19 23:23:44
17737680,1689896039,10776797.778987500911443621898678,390311.358164673889177260905038,2023-07-20 23:34:24
17744933,1689983795,10995607.611697910884589149557351,51933278.3746656190599320426147625,2023-07-21 23:55:44
17752059,1690069895,10167111.207831183843022340388428,1297209.601699162622665860373729,2023-07-22 23:51:28
17758685,1690149995,10178620.73342739000562078123956,104543.766250187049649557948066,2023-07-23 22:06:56
17766327,1690242335,10168656.607612012750041332425896,425562.407052068652225127103097,2023-07-24 23:45:04
17769542,1690281227,10168656.607612012750041332425896,260808.938961116136325614179364,2023-07-25 10:33:36
17779645,1690403363,10607688.397527018957510072915414,12410.253701518791574047053013,2023-07-26 20:28:48
17787744,1690501283,7537183.120493479539667495213836,789190.956987077063963813948844,2023-07-27 23:40:48
17794113,1690578311,7454760.251686585041974998064478,1699743.910206450792565891032835,2023-07-28 21:05:04
17798555,1690632023,7322068.640862250582497000860442,185309.529198251749088966822776,2023-07-29 12:01:04
17809140,1690759991,6483777.962439038304635531863574,661403.956322629281419282922711,2023-07-30 23:32:16
17815951,1690842191,3789500.675800252334428369568574,485654.002240983371844873275412,2023-07-31 22:24:00
17821549,1690909739,3578888.747522411851611285126752,1936555.058887796251653588401071,2023-08-01 17:08:16
17830066,1691012495,3552800.237159773661047677887856,464209.314160312694733943655572,2023-08-02 21:41:20
17834377,1691064563,3552800.237159773661047677887856,75140.8353293351645978046202845,2023-08-03 12:09:36
17843630,1691176439,3551219.98009724844992402676843,113827.7118926867545613805512065,2023-08-04 19:14:08
17851778,1691274803,3551219.98009724844992402676843,240091.736220277238959668167266,2023-08-05 22:32:32
17858879,1691360735,4359737.570184705546520915791363,1553530.57223465920762631024351,2023-08-06 22:26:08
17865473,1691440547,4358478.801806554891679749766104,820422.22461376086067103668772,2023-08-07 20:35:12
17873447,1691536979,4793744.259626681933840015471148,1286559.500053608581750537271558,2023-08-08 23:23:44
17880642,1691623991,4401047.702022563510343580719676,1066038.777830098184575679893985,2023-08-09 23:32:16
17891101,1691750339,5275958.920457284174097890365486,242007.757102814448930203148024,2023-08-11 10:40:00
17901152,1691871947,5275958.920457284174097890365486,232126.343181890029972080222451,2023-08-12 20:26:40
17908490,1691960495,5275958.920457284174097890365486,384251.481720563595022001757601,2023-08-13 21:00:48
17914038,1692027575,5275958.920457284174097890365486,239128.471474991886368257064956,2023-08-14 15:38:40
17923193,1692138155,6241270.06941050739410741228421,198800.288480170648039797455525,2023-08-15 22:21:52
17929690,1692216731,6238446.84334004978640812698802,545347.030862076493642372701775,2023-08-16 20:11:44
17937664,1692313127,6238446.84334004978640812698802,2447905.948642229902707322689255,2023-08-17 22:58:08
17944313,1692393611,7547646.103758767019391724103276,2083909.588629086422488436337892,2023-08-18 21:20:00
17951797,1692484103,7522684.252496606466153816645654,330773.305804913905351444885878,2023-08-19 22:28:16
17958578,1692566159,6973169.257101214977007436383168,1268807.273818400875900851853691,2023-08-20 21:15:44
17966207,1692658403,6916464.988055773728142176177674,2151514.39897416014884790274216,2023-08-21 22:53:52
17973294,1692743999,7240177.168754100185737561804878,2249450.616853393169999769677226,2023-08-22 22:38:56
17980680,1692833171,7446358.51130163064709535483564,1301868.687424026737520833498502,2023-08-23 23:25:52
17987434,1692914879,7699220.0430370758752023668276,2543836.98901582390342028325366,2023-08-24 22:06:56
17994141,1692995939,8181965.36066370825574820093496,2153165.86677764332920076761008,2023-08-25 20:39:28
18000582,1693073891,8150936.8450336927493571894201,132.76810779947956171083886,2023-08-26 18:18:40
18009256,1693178735,8027080.837346308065930535537739,445998.413668533983655963023233,2023-08-27 23:25:52
18014527,1693242479,7292516.698909474435987503886175,464282.7760438564675702094705535,2023-08-28 17:08:16
18022812,1693342799,7317570.881401179654404547488396,563981.154325538586184013976059,2023-08-29 21:00:48
18030779,1693439255,6822929.076093355724970848386089,1128781.7431056550552529317274095,2023-08-30 23:47:12
18037897,1693525319,6822929.076093355724970848386089,1808803.125382978890730690098116,2023-08-31 23:42:56
18044921,1693610279,6962683.421032585875811545430604,2980231.9858265497749496554145,2023-09-01 23:17:20
18051279,1693687379,7033625.998993705858596283381168,473236.603136908179034359232487,2023-09-02 20:43:44
18058464,1693774283,7024712.727927100645904222642684,1226856.896765001062773358970298,2023-09-03 20:52:16
18066120,1693866719,7024712.727927100645904222642684,378404.969002390399429554354196,2023-09-04 22:32:32
18071059,1693926323,6718724.406473178938508947744324,118484.715573053815928606525208,2023-09-05 15:04:32
18080677,1694042879,6571365.531121703475174512717443,537434.427559622358728834254326,2023-09-06 23:28:00
18086115,1694108627,6571365.531121703475174512717443,219267.534666975942870388907739,2023-09-07 17:44:32
18093157,1694193755,6571365.531121703475174512717443,96418.383507486848371239008818,2023-09-08 17:23:12
18101014,1694288867,6571365.531121703475174512717443,109045.321697302379774682602098,2023-09-09 19:48:16
18107337,1694365355,6610356.776686067178277653586993,1484009.3009325956592114732365655,2023-09-10 17:01:52
18116172,1694472275,6610356.776686067178277653586993,753149.172858980759056388892707,2023-09-11 22:45:20
18122997,1694554931,6610356.776686067178277653586993,51918.879732131421058309956361,2023-09-12 21:41:20
