day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI
19403,39336759,1676502115,5704745.327152309,21360.73998929159347343196713592783,1.068036999464579673671598356796391,3329431.8880385216,1208099.5009813446,1.2387938962905,1.3080590008120823,2253618.585391804,2.5313712640333534,1.8721904979371301e-07,0.0,0.0
19404,39374195,1676588495,5633142.936489108,124555.6249355452447264015312125398,6.227781246777262236320076560626992,3288180.7589309947,1192426.8564775584,1.2387938962905,1.3080590008120823,2225219.003738878,2.531500462212545,1.1056148039818936e-06,0.0,0.0
19405,39412106,1676678044,5857420.923744512,164970.7149233430819433792469456843,8.248535746167154097168962347284223,3288122.1307186163,1190088.9770093749,1.3079545572293685,1.3080590008120823,2223839.1811129507,2.63392289041921,1.4084168351984227e-06,0.0,0.0
19406,39447477,1676761564,6223888.402683581,29032.02509160351522125229190227701,1.45160125458017576106261459511385,3289100.059986978,1191309.8336899593,1.3079545572293685,1.6132620882405988,2225190.491784461,2.797013750356456,2.3323060451313401e-07,0.0,0.0
19407,39486282,1676845562,6184040.684375497,154631.0555211929340836441984597309,7.731552776059646704182209922986548,3269517.4428699454,1182486.3789573752,1.3079545572293685,1.6132620882405988,2211040.510854603,2.796891623656984,1.2500530227514908e-06,0.0,0.0
19408,39526204,1676932888,6125334.609665509,4666.664461224955958625440140591731,0.2333332230612477979312720070295866,3239773.4514658595,1170211.6929363222,1.3079545572293685,1.6132620882405988,2190139.222972427,2.7967786455841326,3.8092853754989376e-08,0.0,0.0
19409,39566114,1677021750,5924613.252386022,41593.56209690177686237639227448848,2.079678104845088843118819613724426,2957141.584336969,1066894.9395184177,1.4214510784973722,1.6132620882405988,1998435.6632625302,2.9646254624548893,3.510234366787637e-07,0.0,0.0
19410,39603653,1677109855,5734841.047520527,77541.82519365654394147062731568645,3.877091259682827197073531365784324,2943082.501075147,1062978.7219098413,1.4214510784973722,1.4594772409678576,1989531.4594158935,2.8825083515915946,6.760547411053645e-07,0.0,0.0
19411,39636757,1677196352,5645700.927646314,179849.3804802842992281508418413692,8.992469024014214961407542092068461,2896222.1340924716,1047541.4132245998,1.4214510784973722,1.4594772409678576,1958616.3227609354,2.882494576420119,1.592799395373422e-06,0.0,0.0
19412,39671298,1677276846,5602983.495965783,31990.15971942516853353551500539147,1.599507985971258426676775750269574,2874755.7803461743,1039179.4739946615,1.4214510784973722,1.4594772409678576,1943788.4758814774,2.8825067981869363,2.854743347223714e-07,0.0,0.0
19413,39711213,1677367590,5010843.827036879,141674.2812000076546159093976285308,7.083714060000382730795469881426539,2766985.7500832407,1000923.4497945234,1.282991367774099,1.4594772409678576,1871276.9243557167,2.6777671235176053,1.4136498995126925e-06,0.0,0.0
19414,39745325,1677449110,4804610.414427604,51087.35562665083209437252675209379,2.554367781332541604718626337604692,2717094.695469694,981987.9513853894,1.282991367774099,1.3427877326345072,1837073.3920792593,2.6153611690981977,5.316493036900798e-07,0.0,0.0
19415,39784316,1677538746,4554814.874058409,104794.5490671176042256461983978528,5.239727453355880211282309919892641,2576105.28712249,930671.3174622003,1.282991367774099,1.3427877326345072,1741554.4210928306,2.6153732659127864,1.150370286738482e-06,0.0,0.0
19416,39819638,1677622205,4548446.218516235,17320.94581446409480911215018642079,0.8660472907232047404556075093210392,2572565.2006485276,929310.8975607449,1.282991367774099,1.3427877326345072,1739118.3255033828,2.615374786071385,1.904059346068305e-07,0.0,0.0
