day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19408,16673035,1676935799,138333887.188490303087752459422435,878072.4011100582926165607560715,175.6144802220116585233121512143,42117037039611529228217,1699.910248,39756075283007492422543,1693.12998,1.2694971838875875e-06,1.3063976478315592e-18,1690.740741
19409,16680167,1677022367,131130717.470784706069826358254718,4776824.797880912742734114212583,955.3649595761825485468228425166,42228254925329129377351,1699.910248,36222574777500969601335,1674.51735,7.285592407355151e-06,1.3472783901769636e-18,1672.664626
19410,16687324,1677109535,133071449.71422853825409855961839,657584.3327141919812631495084285,131.5168665428383962526299016857,42510137914970645083274,1637.183413,37101437485217884341348,1674.51735,9.8831768065405e-07,1.2506855640290661e-18,1672.664626
19411,16694431,1677195803,132616592.40143523279815645685066,1515828.9604605363541591635411245,303.1657920921072708318327082249,42314603677946414869557,1641.117175,37311241372811524278286,1668.30799,2.2860321367209727e-06,1.1129143553257576e-18,1666.647721
19412,16701540,1677282503,132158194.579976427233569984235545,1174565.744102798944130425789945,234.913148820559788826085157989,41752192132008277098387,1605.729715,37598204386801359481835,1634.16,1.7775148152345597e-06,1.0959197789124558e-18,1666.647721
19413,16708647,1677368843,127173133.825506377719952096062162,1500171.5404096480809378072880225,300.0343080819296161875614576045,40970675641600914446861,1605.729715,38414917700295567756931,1634.16,2.359258587537877e-06,1.031946098706948e-18,1603.062803
19414,16715717,1677454619,122135866.769390980442247679587125,58964.738097731281891836756614,11.7929476195462563783673513228,38976214641827577607862,1598.520524,37150474934455637804895,1594.970294,9.65559743544698e-08,1.1250845381639566e-18,1605.471977
19415,16722962,1677542399,122097890.476327805956391885665232,85182.461617780211181247317774,17.0364923235560422362494635548,38993762468836440316813,1634.566145,37109280744672218423988,1637.00327,1.3953142234557327e-07,1.094543281626532e-18,1605.471977
19416,16729949,1677627287,121594395.85596255101916267661708,605768.02596981921117973699313,121.153605193963842235947398626,39259294130921412743146,1634.566145,35253682497835923024870,1624.620501,9.963749097242865e-07,1.120181046984079e-18,1632.99076
19417,16737131,1677714479,124193425.838122819845545131887732,524752.8770882654757006814034755,104.9505754176530951401362806951,39263282211676497296881,1635.710684,35795313789754021083049,1624.620501,8.450574151521403e-07,1.106215804481739e-18,1655.767538
19418,16744194,1677800459,123785506.290970216660700428357269,994631.1542438623217067037711095,198.9262308487724643413407542219,38729848047114341898204,1632.442695,36292005240121379705581,1650.36852,1.607023607280617e-06,1.0739820532091225e-18,1651.132869
19419,16751270,1677886583,122128737.887708837594973803126061,1862413.005154299089665484085749,372.4826010308598179330968171498,39726573968656636480844,1564.990242,34292886412832229524150,1572.5,3.0499177136616166e-06,1.0243245430959001e-18,1651.132869
19420,16758477,1677974183,116093176.1795801783972194248111,682697.120022873031501639456874,136.5394240045746063003278913748,39426846340744900542854,1564.990242,34586660508527029775830,1572.5,1.1761192905375152e-06,1.076063975157075e-18,1569.655245
19421,16765611,1678060751,115433597.829478724455372709554059,1923696.3275344125569342339633405,384.7392655068825113868467926681,37907146266462363384675,1568.907417,35642555556298329366330,1567.21,3.332992064192858e-06,1.0837826271661997e-18,1570.563523
19422,16772627,1678145987,117475930.449798103131585974388324,166364.6142583696685753116464715,33.2729228516739337150623292943,37990988594930768087843,1576.298267,36859947446873222741967,1563.74,2.832318307612188e-07,1.094088454120475e-18,1570.563523
19423,16779708,1678231955,118349694.624637168355948254267144,2755881.826841377906679045072251,551.1763653682755813358090144502,39469635670694631151019,1576.298267,36209481293577237097536,1549.358985,4.657184516752743e-06,1.102982320523281e-18,1564.950421
19424,16786945,1678319963,122120664.641686636679149995644992,984871.399402449953008296025627,196.9742798804899906016592051254,40734924589783723025288,1561.55122,37355795414021377460287,1549.358985,1.612947984343443e-06,1.0090658288562575e-18,1564.950421
19425,16794000,1678405655,119693043.3078742492455188514651,2043595.7129814392434857834913465,408.7191425962878486971566982693,41590742495580734780008,1539.381041,36498013738894943182170,1537.7095,3.414727634128085e-06,1.1282138124468491e-18,1533.8999
19426,16801087,1678492103,117341249.6752842762897458003962,4525715.3131941877700066819370805,905.1430626388375540013363874161,42154952337543721515723,1539.381041,34402194758017744117106,1418.12,7.713767026886274e-06,1.143384866692654e-18,1533.8999
19427,16808153,1678577951,104813929.268527512963917111056062,2216691.312898230829288858421761,443.3382625796461658577716843522,41633281809514865920637,1442.941371,30959455010944842634351,1418.12,4.229764742850523e-06,1.2741622211624222e-18,1445.060578
19428,16815311,1678664927,106025236.629319865481990780223584,1564550.1808173870635749269587535,312.9100361634774127149853917507,41821714241711217761384,1539.534979,30339282423456849035924,1476.1908,2.951278828619434e-06,1.3766618279815062e-18,1470.536553
19429,16822418,1678751111,105319451.958115074479202581561325,1231243.566481547281397058547648,246.2487132963094562794117095296,42187461444298216386067,1671.090336,29495279331295074737375,1674.8,2.338112368779142e-06,1.37529237246549e-18,1470.536553
19430,16829508,1678837175,119944614.358254134508853842929298,1238154.1768961596971629710404165,247.6308353792319394325942080833,41611702039557516935508,1704.335544,29996602436127226810333,1702.55,2.064543178567408e-06,1.2621712263614707e-18,1676.449806
19431,16836701,1678924691,116390987.637528128288155638145815,464048.658270492961831255648673,92.8097316540985923662511297346,41408709716435875235203,1652.809983,28968803480824530952853,1653.920137,7.973962034168169e-07,1.1899432093566083e-18,1655.273985
19432,16843787,1679010695,116293202.525789954016095769237309,1249457.4022546631641108681582815,249.8914804509326328221736316563,39394855897374125055294,1674.100857,30417695961892826460910,1673.8634,2.148805562350173e-06,1.1624047466968742e-18,1667.169433
19433,16850854,1679096483,125526670.813249476766781791412569,5129093.5672734947783004555597075,1025.8187134546989556600911119415,36515379608214493050226,1789.386618,33296180749846025874713,1788.8,8.172117581138164e-06,1.1165326393348792e-18,1799.471447
19434,16857965,1679182763,124484521.328276491807580088968562,2609004.4409662951707618459910525,521.8008881932590341523691982105,35559623368612856887808,1785.633036,34066423899407305008879,1764.800549,4.191692931984892e-06,1.2157747064843104e-18,1789.281978
19435,16865035,1679268623,125965634.138803972172892683329241,1588239.487031155290117339558045,317.647897406231058023467911609,36229164378111274993069,1811.168622,33137068306546047700680,1810.08364,2.52170284044463e-06,1.2121342405539204e-18,1817.369279
19436,16872252,1679356079,120762962.345079398508206769195622,2100442.1168874603347955739503245,420.0884233774920669591147900649,36234962281137292393233,1734.769305,32501271843297625726666,1733.7712,3.478619729260136e-06,1.1995265430786903e-18,1758.291503
19437,16879361,1679442395,123208403.426714274707743002508737,705483.989017767051470510969186,141.0967978035534102941021938372,35970315922918420463075,1799.794694,32679452817407341919426,1797.477967,1.1451881030783696e-06,1.1925660401536304e-18,1796.153691
19438,16886463,1679528507,121554629.818336829003439159542926,1324848.191663175894491310314681,264.9696383326351788982620629362,36004420856177498407871,1733.555453,33901025279382150925801,1738.85,2.179839951210676e-06,1.1498334019776302e-18,1740.209761
19439,16893621,1679615567,128103805.832059432247402424383346,3743613.1944074624360335676403845,748.7226388814924872067135280769,36961219951196988449155,1815.338896,33362266606011461699163,1821.655924,5.844655699480523e-06,1.3001788972475351e-18,1823.092323
19440,16900659,1679700971,122014019.991022274588776017011355,660718.752601632290060322185818,132.1437505203264580120644371636,36876420756836027282361,1743.464437,32975304997117021926557,1746.78,1.0830210375008504e-06,1.3440773357956922e-18,1748.160177
19441,16907789,1679787455,121774717.709437235413553378870448,1677222.319077257003450701713847,335.4444638154514006901403427694,37688664757506211218431,1736.852174,32147941140322707883090,1739.17,2.75463142206451e-06,1.2973783989511832e-18,1745.137284
19442,16914948,1679874311,123922254.533794385873210442840819,1702445.5582724829680758907087705,340.4891116544965936151781417541,38096551626242979661543,1773.000572,31667035516437409386726,1776.38,2.7476026233983906e-06,1.3041579696603748e-18,1777.793681
19443,16922127,1679961479,124387984.18483950749058169138977,2442648.407760758616369756538147,488.5296815521517232739513076294,37870354433385272299978,1709.968859,32907928344989681600713,1716.091741,3.9274668269099106e-06,1.2309420215948227e-18,1758.875705
19444,16929233,1680047831,126208582.61151156731555043256647,395080.581310998644484918458531,79.0161162621997288969836917062,38198258429994825039487,1770.874353,33120859519011362592090,1774.03,6.26075617261489e-07,1.252491558027623e-18,1771.088885
19445,16936225,1680132755,129347964.25128511348419265052702,623871.111990262811244326116671,124.7742223980525622488652233342,38753243775541372422885,1802.496277,33464515417398079491227,1791.1224,9.646400167199608e-07,1.2729957804350513e-18,1792.562116
19446,16943424,1680220127,130841446.878088500200418703925455,700396.8320244136098679097343605,140.0793664048827219735819468721,39124291903129802016771,1791.17681,33513967721384604877074,1786.256953,1.0706039236588516e-06,1.2268824046233638e-18,1802.770165
19447,16950458,1680305411,131120856.586892965012703354955886,2754642.7162872444471216489617475,550.9285432574488894243297923495,38261780451723116736103,1820.610755,33769380266409619213566,1827.86,4.201685052998048e-06,1.2223896298142885e-18,1821.841726
19448,16957623,1680392471,131301636.833796159892092871755519,1125455.2823941978601644524239365,225.0910564788395720328904847873,38849738728549312065771,1819.518771,33136509257855597307641,1824.03,1.7143050300565838e-06,1.2276829412595038e-18,1825.513503
19449,16964763,1680479375,130963013.141576667438048484557882,1351261.2477493616366675387476255,270.2522495498723273335077495251,39783014859873979227201,1783.313337,33526149842070404352938,1793.407711,2.063576906692869e-06,1.180218313966767e-18,1787.961966
19450,16971846,1680565823,134525956.81756793175527646099367,701854.944848536364105960863768,140.3709889697072728211921727536,39660722016090893449991,1807.911614,34742486218614568562286,1808.10795,1.0434491029866143e-06,1.1707326644148016e-18,1809.581683
19451,16978877,1680652355,137825432.542591837649596230162006,653192.6541666435900916663208465,130.6385308333287180183332641693,39619755557411417707313,1872.118411,34559568598748136729575,1867.1,9.478550396927493e-07,1.2267923924761377e-18,1859.564847
19452,16985882,1680738311,138657020.13240300488092061219006,5157800.7309822723038743897660275,1031.5601461964544607748779532055,38080499497743783641744,1909.172018,34401394788265590714962,1913.00878,7.439653219226996e-06,1.2412818342477003e-18,1914.600172
19453,16992951,1680825599,138036179.373272707503237530785347,3411228.926400896524975771881669,682.2457852801793049951543763338,37455278040785340211164,1867.817701,36338929969136700992288,1872.05919,4.94251426240416e-06,1.2859649132437174e-18,1872.130461
19454,16999970,1680911531,137835993.867089216688644844270642,1588332.7216302916713855636469515,317.6665443260583342771127293903,36838598456087513996966,1857.387675,36940540492317996117898,1866.282455,2.304670466789494e-06,1.2896143929127728e-18,1869.800397
19455,17007015,1680997715,138684022.390113347140106960282844,1690655.858036568303948555771333,338.1311716073136607897111542666,37573429628512690464679,1853.120805,37320694489463511605010,1852.21,2.4381407878130502e-06,1.31677475006825e-18,1853.303734
19456,17014010,1681083503,139988907.301267758195477807679463,1264047.9501833536581373103834905,252.8095900366707316274620766981,38245696058532029808950,1862.409146,36684613216708794362238,1867.1249,1.80592587591675e-06,1.2953873774371019e-18,1869.844981
19457,17021150,1681170815,142079881.198099545745196433640616,178505.591571841592063952914927,35.7011183143683184127905829854,38338488400426556587354,1909.172018,36193567865715780245379,1915.94,2.512749730174032e-07,1.278061072078339e-18,1907.920024
19458,17028140,1681256375,140506526.547899859839784353014175,1747640.441827404330868864687666,349.5280883654808661737729375332,39240693687570375617329,1891.878224,34900415509769577189243,1895.15,2.487628845100827e-06,1.2849093787616178e-18,1896.767503
19459,17035229,1681343603,142633469.125942883862074483208252,1361446.927433917667278558429639,272.2893854867835334557116859278,38815695216153952962241,1918.549448,35891534157743033348890,1925.07,1.9090146734519705e-06,1.2762500901175801e-18,1910.877996
19460,17041659,1681429103,151306342.585795886282844280987608,3077789.3668134506086499589106135,615.5578733626901217299917821227,37915994018535037632429,2008.256876,37267434961068630710207,2008.3137,4.068288631150063e-06,1.259491009389116e-18,2014.227288
19461,17048635,1681515119,156565699.299930208283706496988175,2410976.847353966589895250392718,482.1953694707933179790500785436,37884189267075356502444,2103.420449,36083603670446314554374,2106.454813,3.0798276482453537e-06,1.2487716675641889e-18,2118.506275
19462,17055776,1681602995,154973899.512531190999321957807584,1035272.832053468855386373073974,207.0545664106937710772746147948,37119769157311634309323,2092.930119,36775709859737840128019,2093.03,1.3360608919436228e-06,1.2542580772912908e-18,2099.028226
19463,17062708,1681688051,159174815.986576266994137770079264,119921.9164948517150925713245345,23.9843832989703430185142649069,37753780452260168775487,2093.139412,37882113211159110788755,2126.54458,1.5067951013678586e-07,1.2138070925767643e-18,2106.319888
19464,17069891,1681775915,153797438.630427428489154242166217,4703204.712319634460377647984553,940.6409424639268920755295969106,35271522399557818569654,2077.708118,39025473711794795992712,2075.37,6.116102783247716e-06,1.2172304640718238e-18,2071.855321
19465,17076899,1681861595,153797438.630427428489154242166217,2520155.65476648285749588098522,504.031130953296571499176197044,36395066389583179521031,2100.477868,37902072147058335786981,2103.02918,3.2772400856718726e-06,1.2172304640718238e-18,2071.855321
19466,17083739,1681945031,155014158.009717036598400681948535,7909717.969773188925576986562373,1581.9435939546377851153973124746,42515296745666412335525,1979.744577,36301563238493086141934,1966.76996,1.0205155543634111e-05,1.1073530571501282e-18,1968.526569
19467,17090979,1682034023,150447024.978523563066332130181017,2383439.55579798552362834221284,476.687911159597104725668442568,43470590772259346580904,1943.263478,34944078745245732883750,1944.669159,3.168476819183661e-06,1.036890270333522e-18,1920.339783
19468,17098169,1682121563,150844989.889378459439536059124942,2832564.6910138103776609451899275,566.5129382027620755321890379855,44759764904558132054809,1898.131421,33708267873372862503391,1849.11,3.755596646718011e-06,1.03106648160998e-18,1924.124431
19469,17105184,1682206475,144162630.478207822853834530017168,3186035.0361903404273760340838115,637.2070072380680854752068167623,45858866914940387013619,1872.680103,31928863641065698902769,1876.37,4.420056745110452e-06,1.0513618817568405e-18,1854.987234
19470,17112249,1682292071,145273289.124126093381327971719358,1572518.0368195138850390251506365,314.5036073639027770078050301273,46666202432476637189070,1846.09266,31094398585283791976530,1862.32,2.1649100757619727e-06,1.0560047000072147e-18,1869.941438
19471,17119054,1682374559,142658653.99676002222339989566064,597446.8790037265546673193211175,119.4893758007453109334638642235,46830406587273373909489,1831.749864,30865292661609501702531,1832.899728,8.37589395757646e-07,1.07299034264525e-18,1837.823634
19472,17126492,1682464715,142536779.485879548341278506735474,1242123.4546928078390331198859565,248.4246909385615678066239771913,47220854883760399046942,1871.369751,31534953016550065775801,1870.63,1.7428813239264454e-06,1.0520739736277536e-18,1811.540346
19473,17133776,1682553083,152614050.13012787827203054886938,423419.142171486524800776214177,84.6838284342973049601552428354,49284500415379789540589,1861.850535,32791773368741369395648,1867.21,5.548888084818587e-07,9.880143791269048e-19,1861.14939
19474,17140754,1682637875,157894563.357996912556019234706136,1113351.975903911855929210261598,222.6703951807823711858420523196,49853612783992932031526,1905.167164,32282965970592168054305,1908.958034,1.4102473856298534e-06,9.916118483666135e-19,1924.140146
19475,17147670,1682721779,155744359.990134982735749105350754,1315202.6465239466910666715899285,263.0405293047893382133343179857,50301142498726857535775,1897.18264,31911699084021783162688,1894.79,1.6889249108054417e-06,9.797070985631794e-19,1896.183822
19476,17154771,1682808047,156945444.3776458541793024845046,814305.7875124814252766037285065,162.8611575024962850553207457013,50536360862662521177280,1900.790533,31886210589143203240276,1903.760851,1.0376927992291125e-06,9.826764193638584e-19,1905.94842
19477,17161969,1682895335,156695968.95146194379513916550602,2999905.920673504276703275054044,599.9811841347008553406550108088,51918438049320905171299,1891.499905,30287010234852702775594,1894.3684,3.828950981633425e-06,9.610054495655477e-19,1907.968866
19478,17169046,1682981351,148915971.076391930139430065602252,1417538.0078182115198825759734105,283.5076015636423039765151946821,51527108188620852307570,1821.521243,30659414672452013545150,1824.866927,1.9038092389580338e-06,9.747810008153916e-19,1813.655354
19479,17176505,1683071987,154276091.4695367800830654413672,687569.9382702364026364431580335,137.5139876540472805272886316067,51274105127668633753132,1870.060316,31182347766751933407793,1870.468839,8.913499580147237e-07,9.686949485697763e-19,1872.7836
19480,17183601,1683158339,161993355.246708307445617925969838,2444849.899728683151833346951069,488.9699799457366303666693902138,52309507679329922913444,1906.8825,32562594791418459962609,1904.100374,3.0184570175798764e-06,9.929872047439045e-19,1910.496846
19481,17190395,1683240755,160269275.948520207828007118037106,7471861.4655783692244766360200735,1494.3722931156738448953272040147,49709520517917618853034,1874.366189,35108169885776713664876,1876.58,9.324134549629326e-06,1.1201327841425345e-18,1891.372966
19482,17197729,1683329639,160269275.948520207828007118037106,32940.753913993585010433723903,6.5881507827987170020867447806,49726439370037987435253,1991.259882,35091259585179920552819,1992.11,4.1106760755036323e-08,1.1093123065137941e-18,1891.372966
19483,17204751,1683414983,160269275.948520207828007118037106,310164.905091087821221487284042,62.0329810182175642442974568084,49655465865493492478576,1879.245638,35162243310665396718607,1899.47807,3.8705472805744166e-07,1.1644948291102594e-18,1891.372966
19484,17211670,1683499067,163519942.615819331431352688371016,469655.315896748385889239647063,93.9310631793496771778479294126,49893679471812428577145,1911.464285,35393058844313201674498,1912.55,5.744318501874434e-07,1.0866358692818682e-18,1919.124756
19485,17219117,1683589475,156625638.572213564659856726308221,1923950.946698289617954967582222,384.7901893396579235909935164444,50404943771548617960057,1836.151123,34123403820827463091033,1845.97,2.4567509690455126e-06,1.0360149864040277e-18,1854.714927
19486,17226089,1683674183,156625638.572213564659856726308221,1739078.4198524660342268035505005,347.8156839704932068453607101001,50991035671330425818754,1846.831207,33537711800027929840821,1844.26,2.220681665793368e-06,1.0417413737929265e-18,1854.714927
19487,17233401,1683763055,159084052.085867769547839621218484,749341.0197692199230486553184195,149.8682039538439846097310636839,52199447410066613406441,1841.299292,34290832732495559909131,1844.095,9.420693148609931e-07,1.0212696215193923e-18,1841.105007
19488,17240186,1683846287,154602497.896242041320785153536616,1261581.6294518043890194084165425,252.3163258903608778038816833085,52497840333555211685235,1791.714217,33931977185816217387996,1792.129316,1.6320326600395373e-06,1.0424076169624213e-18,1790.496504
19489,17247115,1683932879,153174222.97801762840495444401235,2181208.2556317784743725624025005,436.2416511263556948745124805001,52663503806177673660479,1785.8116,33568268395682382504990,1802.9,2.848009558298603e-06,1.0296096752692516e-18,1778.037475
19490,17253991,1684016735,151775591.37627109535806854206678,273934.1210919844068525877639225,54.7868242183968813705175527845,51197268071574613638733,1793.14809,33554923488404332569641,1801.83,3.609725629898772e-07,1.030038870746084e-18,1792.55771
19491,17261366,1684107131,152575020.43946262553144221541232,580381.6819553989186709867684145,116.0763363910797837341973536829,50973837767218316752368,1797.636344,33753926090995023016090,1800.8,7.60782047131598e-07,1.0210670982490027e-18,1802.51888
19492,17268527,1684194479,151688524.037267905182424550645028,1006891.5127077258748381527364935,201.3783025415451749676305472987,49041838533588433235628,1829.187336,34123704422524050232774,1823.96,1.3275777045076207e-06,1.0626926351243255e-18,1825.705494
19493,17275148,1684275287,151618746.907125019022435901112948,1423389.2490053861570710816823195,284.6778498010772314142163364639,48577139476740454525186,1819.336837,34518123168269100082029,1827.74896,1.8775900448211615e-06,1.0544009426678162e-18,1826.409671
19494,17282639,1684366727,155153308.498330978331101294222944,2820864.8010938497689383175593925,564.1729602187699537876635118785,50964809350519550895018,1827.359154,33834960503380299006515,1820.526793,3.636229002650233e-06,1.042393822890972e-18,1831.436998
19495,17289534,1684450499,153769434.671789474402163213699561,2063580.8184470012089260713870115,412.7161636894002417852142774023,51189175743296866340984,1812.436821,33547879981831003633517,1814.7,2.6839935034574015e-06,1.0458201060837578e-18,1816.452063
19496,17296421,1684534463,152549985.864502969737979915564524,2344723.336744560710482156737612,468.9446673489121420964313475224,51730540117028996737972,1813.161904,32494749726382033452602,1813.236902,3.0740394021762503e-06,1.075464399288133e-18,1813.010652
19497,17303856,1684624871,152811112.048551976311230052922126,2716862.8140159992837404060183985,543.3725628031998567480812036797,51748433784383924111260,1820.428712,32470687370861697201969,1818.69,3.555844568623757e-06,1.0711806766405635e-18,1816.253791
19498,17310701,1684708211,151940997.830475445988640303835227,1414008.5345034313184957045732255,282.8017069006862636991409146451,51056041784230933160303,1805.562973,33105733656652346979427,1805.380312,1.861260034742009e-06,1.0859627873498887e-18,1807.140201
19499,17318195,1684799279,149731263.127006609492612894053534,1575683.338046179589906670040036,315.1366676092359179813340080072,50228876325988063194237,1814.975882,32196316726453179861598,1819.08,2.10468182147056e-06,1.1171780144770518e-18,1818.387826
19500,17325210,1684884695,152801014.651807420015883020720768,7133298.250874123128332513201639,1426.6596501748246256665026403278,53524176245695057424939,1850.158331,28910964575660590936208,1853.6691,9.336715815832767e-06,1.125249951834473e-18,1855.498144
19501,17332095,1684968347,158962024.35295212341862926375484,2001942.111519864974036972499798,400.3884223039729948073944999596,56884892311178134150018,1798.355506,31484851842601507179689,1798.89605,2.5187677618836093e-06,1.0327272466866583e-18,1800.681773
19502,17339260,1685055383,159484575.065957436945344706213792,1257795.0323126396290416841853295,251.5590064625279258083368370659,57021967291724827847772,1802.316045,31342298942890235134061,1807.66,1.5773249943356065e-06,1.0305017208765707e-18,1806.717657
19503,17346481,1685143079,161874143.554270258483742277492948,1628104.111280653008423503034266,325.6208222561306016847006068532,56978999350848201787461,1831.566707,31382604726518146173906,1828.719561,2.011567845898516e-06,1.0522917359693055e-18,1833.846366
19504,17353635,1685229791,161205768.074855144032716442720745,1112638.985847225953531788183926,222.5277971694451907063576367852,56957736221798402068447,1823.890642,31292982053725377224804,1830.39,1.380395998399483e-06,1.0419819606647697e-18,1828.572415
19505,17360706,1685315507,163199838.449381501643824500040871,112063.491761916520220028416754,22.4126983523833040440056833508,56913957483470461603924,1907.073189,31365341997207586478973,1905.538223,1.373328464374362e-07,1.02948365067283e-18,1850.591541
19506,17367696,1685400371,165514006.246985761180236967366029,1033869.0643356380579753062282625,206.7738128671276115950612456525,57029197686668060789988,1889.23158,30445501394051438704025,1892.215909,1.2492828707110898e-06,1.0248577149607452e-18,1894.108941
19507,17375149,1685491019,166937788.53033582881323430149221,4654185.3654959241922592870809535,930.8370730991848384518574161907,57811520487910954162715,1904.595728,29618176919645606203006,1900.5,5.575951863828804e-06,1.0138247557056876e-18,1911.407955
19508,17382029,1685574731,163239749.976881717200904644876935,1083938.497004770688989145394771,216.7876994009541377978290789542,58295206118218443829448,1862.222924,29058016362209198946705,1868.83,1.328032537612046e-06,9.827814672317652e-19,1870.712787
19509,17389330,1685663591,162612387.8070493273411627769424,1879193.1387533216131142283989315,375.8386277506643226228456797863,58480869662797173892757,1865.577776,28501303180890151102594,1856.119817,2.3112545902506667e-06,1.2679500657711245e-18,1871.484828
19510,17396423,1685750027,166796179.758709110567059488990692,746275.4918894133066828527534135,149.2550983778826613365705506827,58101491408264540899646,1904.214866,29983019259079266007945,1906.97772,8.948352329999299e-07,1.2857436346622373e-18,1895.600332
19511,17403421,1685835143,167188828.97785226373448996563619,1520674.1045614904132474314469775,304.1348209122980826494862893955,58382760693519331288791,1893.392256,29971514719195234321043,1891.891313,1.819109702315023e-06,1.2875561508648149e-18,1894.267102
19512,17410601,1685922659,168424457.72136475397577388164503,1467645.157972349521707450865121,293.5290315944699043414901730242,58648730313022363654792,1901.17071,29720806223461870494587,1894.3934,1.7427933897823414e-06,1.282528522712767e-18,1907.944465
19513,17417605,1686008231,159586487.33605050966994155013228,10879289.7040551526592111042266795,2175.8579408110305318422208453359,60114286742827672569480,1803.758403,27989324332342696250011,1807.17034,1.363434948116378e-05,1.2474257145761043e-18,1813.332574
19514,17424758,1686095327,165447721.239788372755864146311685,4894340.691172872084236912049925,489.4340691172872084236912049925,58292649194338397477396,1879.433562,29827821471248090833920,1883.1,2.9582400135202566e-06,1.2201777397775482e-18,1879.549305
19515,17431775,1686180851,162028338.232069086225431350701696,2599463.3186486224732352095727555,259.94633186486224732352095727555,58874883084073448406283,1826.628393,29727598615879222972178,1830.13,1.6043263462502943e-06,1.1913298782519343e-18,1830.697376
19516,17438819,1686266819,164812768.901817239744122263407232,2196905.3549508378915697405731115,219.69053549508378915697405731115,59772979584668054890283,1847.385312,29607227814371974797841,1849.98,1.3329703575695553e-06,1.136437959043145e-18,1845.962508
19517,17445680,1686350339,164871259.550950109019398055688623,5508007.320985060558962829911546,550.8007320985060558962829911546,61202030501455200720718,1831.017347,28563682217464754646930,1836.800635,3.3407928925798757e-06,1.1255590005409263e-18,1838.712099
19518,17453083,1686440375,139771130.117327868255371149429152,19923725.487654052036706359509626,1992.3725487654052036706359509626,56612245051430723171716,1744.685228,23081966161288938618004,1754,1.4254535590382298e-05,1.1822661510168137e-18,1755.862452
19519,17460259,1686527747,140755404.339393785416832190819063,1984143.886005854014849651355195,198.4143886005854014849651355195,55959056535120064141529,1748.877292,23737325477438220406368,1752.4346,1.4096395767665337e-06,1.1674293495294532e-18,1768.167167
19520,17467231,1686612539,138495667.483989471511161132797269,6199583.3166701494220843937150245,619.95833166701494220843937150245,56805145027732415164372,1738.589808,22913200088720841939397,1742.965514,4.476373470229197e-06,1.1303756963348517e-18,1739.327111
19521,17474337,1686698891,139922846.68941608235614944544994,4934094.858740059687552400783211,493.4094858740059687552400783211,55690070803519962005103,1741.025416,24481096516913863597494,1734.826635,3.526296795327621e-06,1.1511386822762993e-18,1747.301692
19522,17481523,1686786359,132042058.426139698891526382542346,6881229.5311436306987155467803155,688.12295311436306987155467803155,59360741904052106824338,1643.251908,20717082380604727961529,1649.13,5.211392198185687e-06,1.060816606397792e-18,1650.905726
19523,17488567,1686872015,132255569.892822295377819087382464,14660905.8789940222414570206781,1466.09058789940222414570206781,63986317813932736768168,1670.255042,16143389080145875686752,1663.94,1.1085284265059669e-05,9.658772945456625e-19,1652.695236
19524,17495763,1686959327,137476574.953158873483208566491308,2592856.193023910927570240370759,259.2856193023910927570240370759,63875492032588754474944,1718.196028,16214530983020689487138,1718.474103,1.8860349073341044e-06,9.830843691142332e-19,1718.788598
19525,17502882,1687045451,138378870.849327868141718213652652,2564424.676724835686495427674006,256.4424676724835686495427674006,63882600351290360435378,1722.668926,16207604983304683911338,1730.03052,1.8531909250199609e-06,9.627361276252628e-19,1730.069093
19526,17509981,1687131515,138152414.690633556384270310965596,685113.2255824357476850947391115,68.51132255824357476850947391115,63839252659630851545242,1715.963936,16266798924783542189652,1723.798258,4.959111479279015e-07,9.747283034129143e-19,1726.894196
19527,17517053,1687217327,138296988.84877666456785717994974,6308540.808761048550597997881464,630.8540808761048550597997881464,62006601031925744020625,1726.46278,17966167941107053961702,1733.354138,4.56158941801635e-06,9.76822408534227e-19,1731.511724
19528,17524074,1687302527,137496037.568388926232952059890641,1618974.336077893792605255562272,161.8974336077893792605255562272,61790857916141143850836,1779.394556,18182818534515445096726,1787.0227,1.1774698127374285e-06,9.751947764936682e-19,1721.457409
19529,17531463,1687391999,150059037.843360398521792514443491,3532618.0540484273658956534384585,353.26180540484273658956534384585,60532244356630456679069,1891.499905,19475899167035650772510,1891.602338,2.3541521422628086e-06,9.821628025169115e-19,1877.890707
19530,17538540,1687477955,152545753.715018538914544082389474,2276582.8913409964355987503305995,227.65828913409964355987503305995,60928939970924735483762,1883.007702,19077887300348903398286,1873.54,1.4923934858219922e-06,9.531587053318912e-19,1909.059906
19531,17545553,1687563179,150849565.657208893764717805808912,1047230.20496631360036786788459,104.723020496631360036786788459,60740061563361879555651,1885.645627,19272563873914928861396,1890.91,6.94221558016311e-07,9.562880541871119e-19,1887.689752
19532,17552592,1687648691,150792140.86337074052616319857125,578509.2932020916290511047837815,57.85092932020916290511047837815,60681330706113287102181,1881.313842,19223971365797997393490,1875.762487,3.8364684650658644e-07,9.496012450255977e-19,1889.507275
19533,17559734,1687735499,151985873.466479313323354517319012,5505065.9515308767240285109341615,550.50659515308767240285109341615,58737603362405586313371,1892.824352,21199991017626214374923,1901.530443,3.6220905443195855e-06,9.980611172451774e-19,1903.635362
