blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
17937377,1692309659,63396178.34342618642167144916668,1805907.919357609086364451547859138,2023-08-17 22:00:32
17944071,1692390695,54504335.833218312326687452895232,851298.5640577007141152172784208681,2023-08-18 20:30:56
17952011,1692486695,54679953.861006783005965874796,319355.6552872182205253043176599934,2023-08-19 23:10:56
17959043,1692571799,55492708.218795165826510629863391,111615.6344221233218312306035900891,2023-08-20 22:49:36
17966320,1692659759,55492966.580042134237944276335547,2094376.593000149117951803739028482,2023-08-21 23:15:12
17973237,1692743315,54665476.937082772728141229945461,6835732.628655259801834975213155819,2023-08-22 22:28:16
17978251,1692803867,53801072.251855601375004582262984,1892510.643616702524571593487644284,2023-08-23 15:17:20
17983350,1692865439,55494992.713318720907643445358312,529826.8511664709522779182415306739,2023-08-24 08:23:28
17994783,1693003667,69709550.233243090365963636285987,6573317.224601707777385582472961221,2023-08-25 22:47:28
18000827,1693076843,69709550.233243090365963636285987,1370.40902527927880673986250125958,2023-08-26 19:07:44
18009364,1693180043,69798830.166473531170143747451542,1064913.860452915973322486129750124,2023-08-27 23:47:12
18014162,1693238051,64166109.437713465938799952020995,14591.65547685586339226750239573723,2023-08-28 15:53:36
18023296,1693348679,64546002.937890784021411458965052,12577.5861662740959877330128455,2023-08-29 22:38:56
18030765,1693439075,66621734.696981232923608265017177,4212884.5487700783751275712349195,2023-08-30 23:45:04
18037871,1693525007,65915695.508657314372384314606938,989568.3919185726274106923,2023-08-31 23:36:32
18044843,1693609319,63590852.28343100485780578811767,23780.148497396931930715844115,2023-09-01 23:02:24
18051134,1693685627,63084111.185178658015118068913216,3293092.6331969006062512279428565,2023-09-02 20:13:52
18057780,1693766039,63177248.123423604127108900446852,90701.198195436141264139470801,2023-09-03 18:33:36
18064687,1693849463,63207991.599941168787233573425238,372701.349861710956496747234901,2023-09-04 17:44:32
18071176,1693927751,63207991.599941168787233573425238,926013.353287165315610337528236,2023-09-05 15:30:08
18079409,1694027591,63037819.769333312382651242889916,25533895.929615963316046131431152,2023-09-06 19:14:08
18086975,1694119019,63140300.040190004652050842329687,6338904.073971086783767690414988,2023-09-07 20:37:20
18094634,1694211659,62859849.2275274799082968015182,3327962.38263902900011214062,2023-09-08 22:21:52
18100797,1694286263,63152795.637095644902715975462608,4324041.068688155573525360704762,2023-09-09 19:03:28
18108276,1694376719,63430245.80540059851316413079308,2798122.9327761969954793065426925,2023-09-10 20:11:44
18115846,1694468339,62971229.96459775130656086874912,5010340.3515246402253716496025,2023-09-11 21:39:12
18123674,1694563163,61444759.820309034081993669312235,563563.15302304603826164772954,2023-09-13 00:00:00
18130785,1694649323,62646596.576497696008000008284274,2424097.6291306530058469481714845,2023-09-13 23:55:44
18134605,1694695559,64979542.787458303902568938113932,126041.41334714730838324674195,2023-09-14 12:45:52
18144595,1694817227,65819996.312230693080261928073268,493264.02245241472677262292905,2023-09-15 22:34:40
18150259,1694886287,65824608.51406180387866621762074,6613.29384536295997990740715,2023-09-16 17:44:32
18154407,1694937155,65824608.51406180387866621762074,48.70750071954091733900765,2023-09-17 07:53:36
18165576,1695073427,65955547.754862207729569648648722,2074.66709378326154396676714,2023-09-18 21:43:28
18174253,1695178451,65955547.754862207729569648648722,2462.670380056674754175965,2023-09-20 02:54:56
18184253,1695299339,65739159.977823745073384329287255,20153.821365649307098740264,2023-09-21 12:28:48
18191801,1695390791,64517098.431592906353121502579784,0,2023-09-22 13:54:08
18199646,1695485783,64271467.942985397296663968146926,414.862134028321930896393084,2023-09-23 16:17:04
18206437,1695567947,64363957.319669872943338276505856,175.697987161088640029957983,2023-09-24 15:06:40
18213742,1695656315,63426408.099960385993456109560394,2515.1514227236567589218889,2023-09-25 15:38:40
18219280,1695723179,63715558.597760104840716009498608,142931.129258070744099482048652,2023-09-26 10:12:16
18229146,1695842507,64973175.254645043622602311545196,0.4776814624664877840236725,2023-09-27 19:22:40
18236895,1695936275,67764639.324171934115216907840528,5138797.609797695532657036392625,2023-09-28 21:24:16
18243692,1696018571,69687216.238849319668898746892064,779451.067957007541794970835455,2023-09-29 20:16:00
18249623,1696090211,69687216.238849319668900431058816,4322.538389320905239559760435,2023-09-30 16:10:40
18258665,1696199291,70273514.116553385788929457790576,61507.732777093019955376334355,2023-10-01 22:28:16
18261171,1696229519,80188394.389630887630393538171308,0,2023-10-02 06:51:44
18270209,1696338491,77736355.578767649200169177218618,0,2023-10-03 13:07:12
18279699,1696453223,76550056.129190785778022660963,0,2023-10-04 21:00:48
18287613,1696548839,75420121.35209458745278729968822,12037.2882103173737422497198385,2023-10-05 23:34:24
18293793,1696623491,77294107.977270465984182314611084,287360.0142643365772722023679485,2023-10-06 20:18:08
18301674,1696718687,76390702.629426731716226996451688,0,2023-10-07 22:45:20
18308850,1696805411,75833878.369303495916501703696585,16420585.11933747223024736085871,2023-10-08 22:49:36
18315681,1696888007,75617868.9897504877854135438264,1385529.74704317999977595517845,2023-10-09 21:47:44
18320656,1696948163,75617868.9897504877854135438264,1525824.3632067838065826601669125,2023-10-10 14:30:24
18328633,1697044655,75547711.300953285438812749303588,0,2023-10-11 17:16:48
18336424,1697138951,80030329.118520054034041523198936,96146.779917623677350741885378,2023-10-12 19:29:04
18343783,1697228039,80895196.28971263981467841233724,0,2023-10-13 20:13:52
18348138,1697280647,80934964.010812702254352630728144,0,2023-10-14 10:50:40
18358073,1697400611,81471279.552711239801075659231785,17060.633375097362832888448354,2023-10-15 20:09:36
18365707,1697492699,81471279.552711239801075659231785,940144.6760803405863023696478995,2023-10-16 21:45:36
18372089,1697569811,83812234.096850088883912366035214,107693.3801727848671266872263105,2023-10-17 19:09:52
18378412,1697646335,82744101.377887443448278122209268,14129.985710291071176301424925,2023-10-18 16:25:36
18383231,1697704607,81931718.664758600057619303440224,0,2023-10-19 08:36:16
18394603,1697841935,83662560.690898699904879193901185,1394791.999060220301327332051065,2023-10-20 22:45:20
18399577,1697902127,85695974.332363046075418142612129,2183885.228234970211261129439805,2023-10-21 15:28:00
18409252,1698019043,87730215.302002326220727723653804,1173222.95776087599639415340454,2023-10-22 23:57:52
18416403,1698105563,79704507.047618166239765585385762,559638.475070483814649845559065,2023-10-24 00:00:00
18423248,1698188363,87512803.168322996204022390975324,6065071.34282508819795436055644,2023-10-24 23:00:16
18428087,1698247031,87512803.168322996204022390975324,849555.57980763320061274074154,2023-10-25 15:17:20
18435617,1698338159,87342631.37851048911884854104192,3621186.3208459965259140547240695,2023-10-26 16:36:16
18444529,1698445739,85742242.229187730929096186957348,41.42385812704277525970945,2023-10-27 22:28:16
18452085,1698537083,85742242.229187730929096186957348,1009.00274490141510451624316,2023-10-28 23:51:28
18457401,1698601367,85589534.159583401069878170840058,0,2023-10-29 17:42:24
18464100,1698682559,87567049.057449451453125250616818,0,2023-10-30 16:14:56
18469404,1698746759,90478055.263471918118565777602584,2273580.9672241067543771339992625,2023-10-31 10:05:52
18476560,1698833303,90478055.263471918118565777602584,1989174.07291817952624626855585,2023-11-01 10:08:00
