day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,dailyLDORewardROI,outputTokenPriceUSD
19399,60110821,1676159251,14355809.63303234490334821996441749,116787.4762032379334037531110645245,23.35749524064758668075062221290483,3946472216886445642297,1680.168233889062674665070528,4166444660073749708727,1539.664409,1.6270413050687575e-06,0.0,1.9165431914943927e-18,1699.944772880820186458143463615969
19400,60395572,1676246232,14610440.38340005686327923341219218,39673.48665959173722493817111678006,7.934697331918347444987634223356006,3966573073493403572171,1702.374482812453594969325,4181733411969389657745,1514.813298,5.43084063429978e-07,0.0,1.9863055553791156e-18,1722.526273771340421845642909130428
19401,60692527,1676332678,14143226.82716113474002261859244063,37540.63457224798673630811596405393,7.508126914449597347261623192810788,3984385197993213473547,1647.489992426564538672,4163711861505352940875,1507.2706,5.308637842130011e-07,0.0,1.9264376270230353e-18,1667.110315405755936561897256026683
19402,60981085,1676416855,14697664.68053917459184974895521617,77911.45937275326388601520091129596,15.58229187455065277720304018225919,4067790949258576638851,1718.199839978121056024999127,4131019097303083844717,1559.671853,1.060188282508771e-06,0.0,2.0017924532872165e-18,1720.489520209611992557696411672144
19403,61293880,1676505536,15514362.84429045706559072062856159,56269.34197004165734421695900015367,11.25386839400833146884339180003071,3908006963610566212870,1835.474874568088680820818144,4092304785943694801381,1675.507649,7.253838592636719e-07,0.0,2.1375325961920463e-18,1862.619030849656963302280490668173
19404,61606495,1676591333,18036475.52973317347217931811417504,794124.4168926114097278791543136661,158.8248833785222819455758308627332,4511731807402943915391,1850.11082660755664605676,4740429414329370624732,1645.1375,8.805760477799505e-06,0.0,1.7826911641116448e-18,1872.63187620988221184972842054973
19405,61929036,1676678238,18000202.31277920266477486602200004,43904.11356078208782829416106769603,8.780822712156417565658832213539198,4536407926335755705904,1888.911335096118448236078848,4700213054016646108554,1696.37,4.87818001130048e-07,0.0,1.966802509469078e-18,1871.336845775475928572319537592111
19406,62253958,1676764568,17213271.61706188517863311745682066,27904.76139366045717983762166722632,5.580952278732091435967524333445259,4314595086398519588304,1860.5870078631703054432243,4416450600887225212429,1693.656537,3.2422379678249087e-07,0.0,2.2103713540089333e-18,1892.558698616096731361182373388598
19407,62581147,1676850364,17613455.1539752976529346107504641,17621.02000310380375444850580985748,3.524204000620760750889701161971491,4435814473493068567336,1864.9457835825661294785,4518330294872116306540,1683.37415,2.0008589852544406e-07,0.0,2.006827851763932e-18,1888.07101815709142461632173124539
19408,62917299,1676936521,17730401.16482832223692431101848345,7843.514548912353393642721590269338,1.568702909782470678728544318053869,4478680340147424851739,1881.797143662681418417244,4447175925236333020646,1698.77763,8.847531960496732e-08,0.0,1.9320656852863415e-18,1905.38484564692240991569168568631
19409,63253817,1677023273,16882900.25123959233097384471046968,134877.7625689397527752670069966849,26.97555251378795055505340139933693,4423362487173108469904,1833.66357111109140582455955,4353274889757386845999,1654.54743,1.5978032276656567e-06,0.0,1.9035127229249343e-18,1844.737262467265822503836790636008
19410,63594925,1677110164,16434895.807565149499771369278025,415197.1157262655090905126115227526,83.0394231452531018181025223045505,4251955273824581057304,1789.000455915395881013037,4438251561437164481080,1644.00232,5.0526285117687945e-06,0.0,2.0251333152397352e-18,1816.416598013089905342460288692426
19411,63929983,1677195982,16976176.90438843512787513415852157,569645.2931155936939775502248136095,113.9290586231187387955100449627218,4239378287170753699586,1832.2170168615366403997556,4532090745895336521828,1649.228635,6.711114007869902e-06,0.0,2.0373614903957274e-18,1860.032553390789288230025916605164
19412,64261633,1677282720,15218040.84579053212088626482888657,33611.9536740462515596013490049054,6.722390734809250311920269800981074,3986919208929011496959,1785.4690979769037390798763,4116002134840593582338,1607.67,4.417382502077285e-07,0.0,2.1658867238515445e-18,1803.332733330512718112102416484364
19413,64587592,1677369279,15126297.89338394432131171822690015,12080.9147890745300786396011979004,2.416182957814906015727920239580075,3979686623595628222094,1754.790689214702969249561135,4093590066811477908771,1593.7463,1.597339266253453e-07,0.0,2.1552940471901538e-18,1798.87454685950828180107475606725
19414,64899887,1677453996,15582546.40204916921393741490249391,114011.6137854763373229366787928416,22.80232275709526746458733575856833,3923623978726836343207,1814.82736092511279222918,4183043722811858182312,1639.41,1.4633245535592739e-06,0.0,2.310251929666842e-18,1847.231016080784795727085371812262
19415,65238361,1677542074,15612012.6719985582863751145574889,134129.5951247014966094014579457879,26.82591902494029932188029158915758,3955992430344769845670,1808.030777010767150214149362,4256456996095741320687,1633.099208,1.7182870388681411e-06,0.0,2.379555165261136e-18,1827.332458155745827231747405026945
19416,65565834,1677628526,15802382.05390957764442001747765863,130478.9427449303620620281121828331,26.09578854898607241240562243656652,3962902016107424785883,1779.84450145913818293144,4251885433974326353733,1606.97296,1.6513832193121708e-06,0.0,2.1954967553498675e-18,1848.955056591715458793497865551705
19417,65878556,1677712814,15755156.52052891261097879282362252,27572.44292724187986475566763797684,5.514488585448375972951133527595369,3949803612312788860310,1830.71094244869887703896,4273937555555957360854,1654.91,3.500116662289592e-07,0.0,2.2288990818374548e-18,1841.835376143596549535906806710061
19418,66203542,1677800658,15861302.80023154071058115204992224,261794.8796645433335478196431224072,52.35897593290866670956392862448134,3863186206369352138557,1826.84859365955017652212528,4385862232260507469500,1648.573056,3.3010514074634736e-06,0.0,2.206165774874526e-18,1850.917188928148272417649044223331
19419,66513998,1677885046,15195316.90899553921981434286475588,68135.01907115397334073573146035869,13.62700381423079466814714629207177,3908897874059103576015,1738.9434686159137753290897,4390307216278586221682,1569.11,8.967897080293e-07,0.0,2.152338967505735e-18,1761.982714026858819104751695066782
19420,66830379,1677973990,15382317.5525478285176062151229225,57155.48830380404836506690006664146,11.43109766076080967301338001332829,3954007522044171664398,1731.648162984716880467023,4437819209148819279284,1566.01,7.431323415155627e-07,0.0,1.8841965691691566e-18,1763.949196408601945582920531061313
19421,67124148,1678060459,15559044.14354340179864813027543248,22710.08569152053358855810683460321,4.542017138304106717711621366920653,4009495059037834762472,1745.6604871355173525750365,4452063454950748053005,1563.8185,2.919213478926291e-07,0.0,1.98230163543542e-18,1769.006629505545571815440752687342
19422,67425829,1678144865,16282485.87111740722302993431255053,152088.6363122737498933791024758585,30.41772726245474997867582049517165,4279862913768628093566,1735.597561666254368307070592,4556171212890299753375,1570.708556,1.8681255124815467e-06,0.0,1.8246799682717815e-18,1770.823934105914263261753846163991
19423,67738571,1678233016,15366661.60281175900702408919867155,6697.565807506434172826556181584748,1.339513161501286834565311236316951,4118835193967095029672,1738.0188091704390129778368,4364414971618849386119,1561.61098,8.717008261938855e-08,0.0,1.8890882745107035e-18,1740.508260874576374579998004788342
19424,68034510,1678315900,15552188.48698426298506566716923988,166697.7675635852919741124472065398,33.33955351271705839482248944130795,4243962440810294924365,1731.594813589313055246096488,4263982528047516682859,1546.4444,2.143721029398478e-06,0.0,1.804863343936305e-18,1753.953347531403751185595275048296
19425,68357109,1678405157,15535940.98946454492456605496978862,44979.96934438908545113287973142542,8.995993868877817090226575946285085,4337252209059868401725,1600.665807163772497977497069,4298537692254112743559,1437.9069,5.790440292595285e-07,0.0,1.6575794449040723e-18,1725.565886903680809499796108924513
19426,68667990,1678489532,15243767.04824974547880531556846089,362776.5880201220469084671948619961,72.5553176040244093816934389723992,4567154343498892598986,1581.77901335034275958942,4592345997605398617173,1427.03885,4.759671108484634e-06,0.0,1.7499534685564753e-18,1596.930523299418022298628306012221
19427,68979163,1678578943,14431420.13636578161525898912982613,1370565.477433325671608147568849459,274.1130954866651343216295137698916,4564030556207321534780,1628.264102403729962066372136,3821299518686223190433,1476.1578,1.8994187189930577e-05,0.0,1.7036770626073838e-18,1643.698181057409874820620681484212
19428,69275592,1678665198,15273903.17027903403737983956044351,35808.53947837581753400542876923222,7.161707895675163506801085753846442,4524832777416282509595,1751.85913070055469965968,3947814945478218690309,1587.6771,4.688852492931136e-07,0.0,1.8067692944841575e-18,1723.526294938764296341853466501901
19429,69576570,1678751176,16897254.97368683976365138880264074,1056669.155868888253703380690773559,211.3338311737776507406761381547123,4787337664583900474470,1850.4497812553162182059264,3800176488691969190838,1678.867082,1.2506991905068375e-05,0.0,1.8351828906108803e-18,1876.772015710185345387391167999314
19430,69892581,1678837173,17617611.23723627145243540199691041,548369.6662960529009919181362627364,109.6739332592105801983836272525475,4619000928340339191351,1873.1261776948016108926,4183634684596626063141,1705.19233,6.225244261685471e-06,0.0,1.8139973481506246e-18,1915.36778542389688852832598217252
19431,70216442,1678922102,17560603.12791307128692818578472871,608937.3065572695908273214889939232,121.7874613114539181654642977987844,4588987423586097496860,1838.00042284183389458496,4440208995799053861672,1653,6.9352664270323e-06,0.0,1.543892783872993e-18,1864.492423052222173381509783283087
19432,70563633,1679010479,18174073.77669502057335240254339477,112755.6200696385490459088057969651,22.55112401392770980918176115939303,4716433755880375525698,1863.35708467501792466313216,4573469069767311022013,1676.039161,1.2408403471347996e-06,0.0,1.5452158646425918e-18,1875.586899438848497385250988954365
19433,70906418,1679096962,19207650.13093062573591964976785002,121803.5272744755749096556086513647,24.36070545489511498193112173027295,4708524360725916118752,1960.4223264953856753899248,4426770434593637082411,1789.90569,1.2682814029221814e-06,0.0,1.5329197633977614e-18,2014.166559818766528644774993138784
19434,71244890,1679182411,19624342.14961527986942484766459305,313813.8354998920086832987209272851,62.76276709997840173665974418545698,4686960341250200449135,2002.46363954255673623469,4665145335821095433923,1764.515208,3.198209989485371e-06,0.0,1.4898631488854763e-18,2013.202339814219528648350103510583
19435,71582637,1679267672,19903799.1238117338983237005485625,51286.50955310947122989172640859794,10.25730191062189424597834528171959,4683149391284087911583,2023.292693742578038252021,4615423147363070144941,1811.8,5.153439223746316e-07,0.0,1.4823299481788676e-18,2053.090261415899647373864785359914
19436,71936597,1679356556,19620403.10505909340831602189825328,327409.6460317175693993894340258067,65.48192920634351387987788680516137,4710543957974394386914,1965.886964304952028840709336,4769427908991832252949,1735.08486,3.3374405640758257e-06,0.0,1.3902893120140089e-18,1986.573816090537890661488383995808
19437,72285464,1679443085,20677519.53609007857781454757022063,1926.477348950888899214683309459898,0.3852954697901777798429366618919797,4877702059788916962995,1994.29610271537582861042372,4892108363386969465350,1808.774891,1.86335439856648e-08,0.0,1.3456966509115797e-18,2030.98607770109348228617140509917
19438,72630723,1679528378,20086438.71930890617613218767634298,18275.9306423434720413281191679317,3.655186128468694408265623833586339,4861403669464610301623,1948.913377278804728421263364,4882329765091408811066,1739.09,1.8197283149824853e-07,0.0,1.3586718503368117e-18,1978.282566129843415741987425945831
19439,72993222,1679615589,20675035.68893483927444000849701095,26797.96509353933773101405277425757,5.359593018707867546202810554851514,4853385441777287543611,2019.715193933913997212525405,4831175428955235145925,1821.973757,2.592301701116913e-07,0.0,1.302262362017199e-18,2048.209248479468132287475832152286
19440,73341840,1679701374,19812203.39415414323824066620693472,67744.23260147817192338641620794361,13.54884652029563438467728324158871,4853255442321659299625,1965.25605634524107943552,4833141748451069060598,1751.48,6.838636900070088e-07,0.0,1.2456957143066764e-18,1962.384843942723264910067574396159
19441,73688829,1679787995,19606384.27545800618308719079563034,222122.6560281495519922853494523008,44.42453120562991039845706989046023,4735351251336527019795,1935.661549755459592247549388,4844240844670987951395,1743.851164,2.265819672892857e-06,0.0,1.2162819000072131e-18,1965.080699742685567182195056567088
19442,74011625,1679868936,19745283.34336291882348229809396985,168418.9382361910004192561874303706,33.6837876472382000838512374860741,4651387588112248711297,1968.998799769027043116614312,4836608676782411038128,1772.709308,1.7059156387624337e-06,0.0,1.2853726235661087e-18,1998.995620917813582395380590281228
19443,74381567,1679961301,18363603.59562826472476177198032326,157735.9589559069436868498608735644,31.54719179118138873736997217471289,4479528859505649523975,1907.87109400576252501136,4624669546808059318193,1717.13,1.7179194501177142e-06,0.0,1.3233009565536074e-18,1937.120414825848158471110903603629
19444,74724958,1680047691,18899269.48111516487846033931012174,116893.7380168892638747528957760221,23.3787476033778527749505791552044,4471296424344454398827,1971.81561792028984324112878,4592680626993121459094,1774.809558,1.237018585651617e-06,0.0,6.343170315369979e-19,2002.201056891642101733136711620559
19445,75068146,1680134306,18304376.38015878178620524470805317,102474.6500450008495890363139231632,20.49493000900016991780726278463263,4210056056362880116605,2012.28302958377104270476,4421185301096321578655,1792.64165,1.1196737645329378e-06,0.0,6.755173780718286e-19,2037.631342026681607976992382999849
19446,75411744,1680220181,16697923.74847274128321981879270724,535855.9262561896896170975934718635,107.1711852512379379234195186943727,3869162027776106420027,2005.560203709925421300712915,4074552851430009345070,1792.331113,6.418234198790149e-06,0.0,7.088203143022569e-19,2019.846514657398919810838488078769
19447,75748965,1680305272,17184887.71984433574726419724832092,519220.9669524130920473521657357188,103.8441933904826184094704331471437,3817457465406486844531,2041.404740595897692135334781,4157848876406078085929,1826.422838,6.042762401675048e-06,0.0,7.452294564593317e-19,2072.445071949407521580822923812312
19448,76088804,1680392250,17154847.74882752910103382034269825,1611028.769425804648115360382970647,322.2057538851609296230720765941293,3797779079237305770549,2037.542776371356332935642468,4197924300594703118529,1822.553424,1.8782198396787433e-05,0.0,7.267658739978932e-19,2064.428564044603293537441555082484
19449,76429949,1680479274,16841298.09167960622135625022781752,102838.5304793047405829202948258402,20.56770609586094811658405896516798,3843153562415810177056,2002.015707776520244841130624,4114182431174468014264,1792.938946,1.2212660796035884e-06,0.0,7.173045065115903e-19,2034.676569752987661689502395091643
19450,76757127,1680562123,16677516.53875226907507962101382702,23597.94477325830221317442206162565,4.719588954651660442634884412325131,3796650832178262273038,2005.00928052314910794367445,4063424469742550302041,1807.1568,2.829911122369516e-07,0.0,7.367734045930908e-19,2039.809640609275889275883398735383
19451,77093816,1680647782,16768890.96208791634584064394359877,347507.5403205280606148446578493487,69.50150806410561212296893156986978,3786373268477362080691,2085.492813607006347097728891,3806296311208483767912,1870.823458,4.144669329727211e-06,0.0,7.867462899730532e-19,2119.593700934703268269887291442514
19452,77450485,1680737867,16106491.86723104492413717513135784,106955.2086720411287739635928347905,21.39104173440822575479271856695811,3547826152914824467028,2129.594462409583048352265988,3637229825116758892689,1912.266893,1.3281006137611316e-06,0.0,8.378200958503602e-19,2152.518438793299860268013423328126
19453,77797410,1680825529,15528699.72386144398359858776139017,101028.627868177096853123830157093,20.2057255736354193706247660314186,3459955535668217599295,2087.502958575282185342621,3565015900368387033008,1872.57,1.301185928824887e-06,0.0,8.490926544903423e-19,2122.889802251830866681286106350133
19454,78134739,1680911207,15381884.08902731771528809914780204,11595.72354474935479749690416820858,2.319144708949870959499380833641717,3464323682859541139215,2072.4576465096927480111,3547415228288142560834,1866.59,1.5077117312333897e-07,0.0,8.443992480195444e-19,2106.430195093666297476921941780763
19455,78476594,1680998039,15404036.19806951135587898418515532,34209.36714574120369027833568284762,6.841873429148240738055667136569518,3477101759510118597296,2064.242770361079229658599044,3533563536951841611752,1849.9137,4.4416108487239787e-07,0.0,8.039412384166943e-19,2109.350074076524363895665130699329
19456,78806717,1681081306,15272918.01103728629613177541046662,197680.4053584754165963761431247664,39.5360810716950833192752286249533,3555277278181327124679,2081.722102162809837699999251,3406688312242702603085,1867.556687,2.5886396458832248e-06,0.0,8.046273786753098e-19,2102.663414764271414331515123352363
19457,79159419,1681170668,15578983.82291666872044079434503732,59092.41470887973824371725550189153,11.8184829417759476487434511003783,3597768268348256102081,2120.86134833894161291848,3393226446773092157453,1913.80985,7.586170623266822e-07,0.0,8.142030353864453e-19,2134.98107997272073666796536684735
19458,79480558,1681251671,15685563.61900443803682750150844016,6612.311002432894365330592293143821,1.322462200486578873066118458628765,3599182858917296408735,2112.705958005670022125,3353629952429522273847,1893.3148,8.431078618585945e-08,0.0,7.988868023056935e-19,2160.686606096665118140223764333454
19459,79843019,1681343930,15708549.26805655525797311271101244,54061.13380438411240277830387004266,10.81222676087682248055566077400853,3593080395398034559111,2133.640812260128722949559,3356976151442764959176,1918.190022,6.88302056184371e-07,0.0,7.578001517179582e-19,2164.870377501056997284056020723028
19460,80179343,1681429380,17261370.06153979867484032090330782,121988.6073735760932519867744281533,24.39772147471521865039735488563064,3760305760414635803812,2247.197434470290317495807038,3512730444583317096405,2009.52,1.4134290260699515e-06,0.0,7.222802402392657e-19,2273.22932656084619183078255296051
19461,80522159,1681515314,17725981.95826618928144891878077239,263620.5910474622024037150044659019,52.72411820949244048074300089318032,3727939527984191565517,2327.568024417022873140852548,3529233605462816166920,2100.11,2.9743976008564935e-06,0.0,7.649366606362971e-19,2340.372587030713177280267757175474
19462,80869239,1681602546,18060160.87313473926290729548198315,102051.2652185928851894957444511076,20.41025304371857703789914889022154,3700690329813622204917,2340.2946219284673061114568,3576344801659832889581,2093.990981,1.1301257606226364e-06,0.0,7.2422510519457e-19,2379.32418433859131876724573329282
19463,81213551,1681688999,18750994.22317847147889120816713396,44553.90886193229366951851821284359,8.91078177238645873390370364256872,3766198581227133261834,2376.87268903711245290394,3694304736242031070721,2117.59,4.752164960603351e-07,0.0,7.19213194462807e-19,2410.576054335531734018949180146819
19464,81545426,1681771478,18331015.79443884438854881438127213,95113.12331261554771125776341352028,19.02262466252310954225155268270405,3753596213170247808224,2324.3293773566734120214,3704511778425065487627,2083.568739,1.0377288894319804e-06,0.0,7.064188990424666e-19,2357.741598418077444398038531742804
19465,81894981,1681859056,18369279.03088173549723505087242284,229255.5497052860560628604851562452,45.85110994105721121257209703124906,3662596528462111562556,2339.347674549629063402053909,3718178404395334790087,2092.46,2.496075641508524e-06,0.0,0.0,2389.288209623612573052536627237139
19466,82223445,1681941170,16346067.72883255680939155933882641,152673.5405368967719379946098583128,30.53470810737935438759892197166256,3445197674895896466324,2207.77679388601712410968264,3517984682280213490675,1973.436318,1.8680155138180233e-06,0.0,0.0,2254.008303326571622210844140015429
19467,82590416,1682033382,16008346.70029934944160131659270589,326943.0510866541430074538230744494,65.38861021733082860149076461488989,3346145424268723898066,2170.224548765577437290525616,3629430650552747604360,1939.839053,4.084657300438657e-06,0.0,6.919106137038466e-19,2207.250119845401577296548636215225
19468,82930081,1682119109,15125788.57410097509381982982822975,105037.0383484609945374943604332683,21.00740766969219890749887208665365,3379108585730751488247,2106.61434198995957579301615,3568457405009417871200,1848.8835,1.3888471048486018e-06,0.0,6.934890780766017e-19,2092.400819667810218322053796571064
19469,83283314,1682207988,15429951.25126156704148210379227444,820862.0732280114445104808086826826,164.1724146456022889020961617365364,3066583307997469214313,2097.54436700371393119744,3912679548938431151990,1874.7,1.0639853099482696e-05,0.0,6.982519087132704e-19,2136.268542646813940047568284892805
19470,83616554,1682291781,14929676.83164327477524168082524107,587890.5329325985130215452646525194,117.5781065865197026043090529305039,3266086653569436926252,2068.073156961457174136108903,3560814626628178849122,1863.97,7.875462269706622e-06,0.0,7.050602689419747e-19,2103.706221706957676051005634193447
19471,83955211,1682377788,15237424.03441972397789917161600682,30319.49685408821369100279894558645,6.063899370817642738200559789117288,3348952663677355437543,2058.6546773468349790521376,3649549042798535923857,1839.257122,3.979609254897637e-07,0.0,7.0161861644361985e-19,2094.400372013490886804050997683713
19472,84299848,1682464844,15933145.17816103650307040619040564,198649.2659527396749517475380216795,39.72985319054793499034950760433583,3582539959864591466614,2090.918663910931472030837407,3785785391593913290745,1866.57,2.493534876278172e-06,0.0,6.637217695414913e-19,2078.310537255102689961498915715383
19473,84649621,1682553182,16587458.15914649100750911981111479,447208.6993511660787517520998091901,89.44173987023321575035041996183801,3512921805398923623916,2094.7523674046645171381,3795946730111313677275,1863.525171,5.3921305490024185e-06,0.0,6.373708069105247e-19,2182.650230418121968494260550773461
19474,84985460,1682638162,16625424.0981455200776353085296164,514207.0602214072848378499199905461,102.8414120442814569675699839981091,3558340637466874417090,2144.3969865672098601428925,3747728710297195296579,1909.106183,6.185791799185013e-06,0.0,0.0,2186.917004166623830071419677918104
19475,85323698,1682725419,16442322.75121450067213456410187908,18568.47431479338125066409730136275,3.713694862958676250132819460272551,3585406683190142689879,2122.91071161641043995154,3730268387123693115628,1892.56,2.258619368534392e-07,0.0,0.0,2159.248161402829227067120105439438
19476,85657245,1682810622,16287676.22290795372334032964259825,78084.27849083179506102398869017841,15.61685569816635901220479773803569,3545022073553293673139,2125.2766187402661787195,3689381402192923784639,1902.67,9.588142276675349e-07,0.0,0.0,2162.992072502243656991252301052449
19477,86006709,1682898386,13153629.63779570597300379950262017,215726.958554264714961606547270385,43.14539171085294299232130945407694,2874139685900917479577,2119.95579178547990911329,2865665252595495179770,1891.401891,3.2801130105471995e-06,0.0,0.0,2199.017063742563889401729933936886
19478,86329626,1682980085,11172151.39768373465829080868847956,291221.4868230578466160910399178081,58.24429736461156932321820798356158,2541794227717094365892,2048.924055702370919450066568,2549527693018845961938,1825.2773,5.213346587541507e-06,0.0,3.3608203096274186e-19,2106.017982415458722453224865340993
19479,86687741,1683071762,11173991.64200445377573569003134214,43403.35203603109925453660318158574,8.680670407206219850907320636317148,2524424625157363572537,2097.780547627091501406,2532878435701022770074,1870.93,7.768638715080542e-07,0.0,3.4507289244194274e-19,2120.555087055831807881166375360835
19480,86976277,1683144609,11263475.64767404329705824316960345,34842.26438467118261777436103529708,6.968452876934236523554872207059415,2557648209751023240573,2064.12878106670311127792,2526952087222792658875,1872.881554,6.186769603726407e-07,0.0,3.317617136763043e-19,2125.144589464745321014495787125892
19481,87365966,1683243431,11432201.75198615231718458508382714,51838.09687139106515254965736569385,10.36761937427821303050993147313878,2548490874906592283826,2096.70349597587056597376,2559527570680983833216,1876.67,9.068786222633811e-07,0.0,3.226432979159108e-19,2148.083582867548203195506606650214
19482,87687166,1683324478,11768511.54993186108024550779516609,104419.3231829157302687636230438924,20.88386463658314605375272460877848,2531532791738163819602,2186.83527781178324060298,2604345773378870089142,1989.86144,1.7745544581382562e-06,0.0,3.18919764972519e-19,2200.781396320893680371163727846252
19483,88041137,1683413238,11402007.77293423441907246816244641,21484.15688442334170902582645273641,4.296831376884668341805165290547283,2527993079974887522036,2138.2606928443105147665667,2577706015138577635540,1897.3,3.7684866231054203e-07,0.0,3.0698854176094756e-19,2144.309061932891481192769996984205
19484,88395556,1683503966,11680918.09058730191909725967935599,223986.6927842613592363462101713436,44.79733855685227184726924203426874,2479977022346486611013,2154.480717641657858997350526,2658100942208537832322,1873.164526,3.835087123241691e-06,0.0,3.028048382347273e-19,2186.038228725518168845752947112705
19485,88686827,1683577613,12054304.82536822043435076831281914,72474.17477882933391376917108077924,14.49483495576586678275383421615585,2609939537619122649273,2054.5939832276992704207,2869423168722999142257,1840.79,1.202461292107162e-06,0.0,2.6177519214343063e-19,2116.954827959106600380608475479674
19486,89001546,1683657496,12369159.57662263286294566352606908,36884.25664063178644482003674200239,7.376851328126357288964007348400479,2688766100826327901618,2074.6333235901959877517,2964316487600259343423,1848.310538,5.96390666837899e-07,0.0,2.9667973695176015e-19,2105.667213347188875378397964588725
19487,89364585,1683748924,12271288.48038706726087207605080737,44453.20258850470176222604389636182,8.890640517700940352445208779272365,2663848369675260910448,2087.225865832697906477695215,2966700893601207618816,1849.28,7.245074982884363e-07,0.0,2.8815126931813906e-19,2097.983302372747821428651847539357
19488,89714428,1683838483,12080059.3963945194780221823013136,480471.9967268002972814800504067784,96.09439934536005945629601008135567,2595758748085128793426,2004.82099993333425586864652,3033959776158747012310,1797.83,7.954795269801481e-06,0.0,2.6307363864324983e-19,2068.515894424963845484630029951604
19489,90036451,1683919739,11756114.72958102452596638959889886,136578.7312351885285335044906660498,27.31574624703770570670089813320995,2654663634329441673021,1984.66471622141834134608374,2967233244826699254766,1768.08,2.3235351878886614e-06,0.0,2.9841862803154344e-19,2013.229371730147698608545617961255
19490,90431624,1684022256,12041095.28762323280196254717241068,74220.72149005348399234163064603675,14.84414429801069679846832612920735,2631224691937666603220,2017.6230317022646480385477,2995545410356937812136,1796.781886,1.232790202504971e-06,0.0,3.0311747003170863e-19,2061.352288206333736852367382756554
19491,90767121,1684108718,12009554.89037180027896743607102444,289196.6908944771932746206915473743,57.83933817889543865492413830947487,2744090544246905707624,2017.858779726917576214083004,2867314641561592646540,1800.06,4.816110064600805e-06,0.0,3.103460710879764e-19,2056.463821330093909332793690533958
19492,91098927,1684194626,11854232.70554774670830024871526968,303545.0883919190883795946520252962,60.70901767838381767591893040505918,2559431342701329065656,2052.93436681091648147258,2894301738948521509888,1816.971,5.121294577756363e-06,0.0,3.4519179202089525e-19,2093.366311218448625269408457875497
19493,91424815,1684278318,11858506.38447523133985182955858956,43821.71057339134662942602971629722,8.764342114678269325885205943259438,2539558999795415733777,2054.248097923926229733458788,2917329491498073017768,1822.7309,7.390763921291352e-07,0.0,3.614957432739679e-19,2093.876687738956710518733168076495
19494,91758389,1684365069,11475022.72106680932012498897601662,291834.6297521576210166292118827054,58.36692595043152420332584237654107,2491241736754705048737,2057.6700916272593749519874,2886685250243527473046,1822.2,5.086432277234329e-06,0.0,3.9421107024472107e-19,2056.450002952118894439926889899548
19495,92090219,1684451449,11571660.25663052402556916457016591,117946.4474863023024671319916793629,23.58928949726046049342639833587258,2525729556790496255507,2035.8406926271187478586057,2843783100483839710305,1807.74,2.0385397578315413e-06,0.0,3.602900631498731e-19,2075.270947599955888676802249210318
19496,92422975,1684538935,11579954.13502217948810848287569699,63337.72215071502904545849761850721,12.66754443014300580909169952370144,2550439416123754453647,2039.37325976246313799092,2821614163844383710820,1813.55,1.0939200865944312e-06,0.0,3.6396603576626024e-19,2074.709221681711042598087618509035
19497,92751575,1684624208,11601561.16525306749078166393413687,5117.870416587412244185144815754222,1.023574083317482448837028963150844,2553314580634461413831,2042.685209690562551497680567,2817136549585085310668,1817.90157,8.822727120407807e-08,0.0,3.5781504929470866e-19,2079.035998108978312418976923140395
19498,93026251,1684695569,11607056.7321342624405108660121672,27044.32403486107419174828730527015,5.408864806972214838349657461054028,2538268792628643800111,2030.236276728374530178013483,2832303057376200313502,1807.96,4.65997964152076e-07,0.0,3.4633318876158476e-19,2080.663940460385746655320582863935
19499,93419066,1684798108,11585858.32324361982086392045648494,184847.6890872764662023186321645555,36.96953781745529324046372643291107,2489994644058359836316,2053.93235328826367762684,2871602961964045637043,1818.1666,3.1909192039131685e-06,0.0,3.4504699577679633e-19,2082.370243756991103217899812012414
19500,93757972,1684884561,11782506.86873969563875183001289645,177825.2990362039421298295868324704,35.56505980724078842596591736649412,2464991574113169893297,2083.15649814273856659019755,2862739923306209284985,1855.751701,3.018462896176946e-06,0.0,3.3881201833359596e-19,2131.625653665652758467762273569979
19501,94103227,1684971732,11371076.89931747785996534141452443,62925.54905146924598095526576828084,12.58510981029384919619105315365616,2501028580215804451413,2027.45364711829876924658,2832223405626092994034,1801.921186,1.1067649899587997e-06,0.0,3.6203476060994023e-19,2053.532596414643116502490938923003
19502,94449985,1685058521,11411340.58084985880709916790579154,112517.0235091439594123995860385065,22.50340470182879188247991720770132,2479566586452485606500,2038.11354034357673571924,2849679040482443176978,1806.3933,1.9720211260360833e-06,0.0,3.6023191364488983e-19,2063.259893223439134105973871668661
19503,94729231,1685128319,11212937.49655422541302666960694022,101908.2902652369357132126063566366,20.38165805304738714264252127132733,2449533295323396410593,2059.185804423330601625250072,2687797555114066030985,1834.494988,1.8176912213512955e-06,0.0,3.4794385120448014e-19,2100.252708479509102077494700194796
19504,95120029,1685227114,11254420.10069893470684395421708282,49619.66156126773564156071738696991,9.923932312253547128312143477393981,2433080110518383533244,2053.7051556651866703997709,2730362063219432309486,1828.605452,8.817808668469057e-07,0.0,3.413522573998692e-19,2098.758450266202884384706598102435
