blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,date
15935322,1668031439,5225254.221074538150262586360817,2250445.9508624515349241754799605,2022-11-09 22:04:48
15941921,1668111095,5225254.221074538150262586360817,681073.880548619530287555187808,2022-11-10 20:11:44
15949824,1668206531,4594758.726290937944327608907748,3323817.915152971947839377746966,2022-11-11 22:43:12
15957277,1668296375,2090137.098342486015300062495084,1905268.66336476770065789480763,2022-11-12 23:38:40
15964440,1668382655,2131080.53561490601709733295854,690256.81985869210487329720104,2022-11-13 23:36:32
15970325,1668453587,2131080.53561490601709733295854,179134.966128799417208960092149,2022-11-14 19:20:32
15977966,1668545927,2341740.46570828498338051948613,693423.276321903739577299428454,2022-11-15 20:58:40
15985342,1668635051,2077991.335882057159392767143554,742198.214169203626245961857826,2022-11-16 21:43:28
15991385,1668707903,2077991.335882057159392767143554,247089.666230235273917430456669,2022-11-17 17:57:20
15994619,1668747023,2077991.335882057159392767143554,9695.16515682381301311882,2022-11-18 04:50:08
16004345,1668864323,2077991.335882057159392767143554,116777.423619939361883134231922,2022-11-19 13:26:24
16013665,1668976727,2133327.227702473717707300456582,77288.017625954851930518357127,2022-11-20 20:39:28
16020507,1669059263,2219731.558493329485255982933054,108347.84027533227986411973673,2022-11-21 19:33:20
16027470,1669143407,2219731.558493329485255982933054,23703.07081845444622579871305,2022-11-22 18:57:04
16035881,1669245131,2219731.558493329485255982933054,280532.50984851591456857654879,2022-11-23 23:13:04
16043181,1669333187,2219731.558493329485255982933054,354861.38436249880993288952675,2022-11-24 23:40:48
16046806,1669376951,2945572.9606478217403956637576,148053.22021575675842667911327,2022-11-25 11:48:16
16055261,1669478987,3310963.54029157479048351354808,177778.09084331920604595718058,2022-11-26 16:10:40
16064347,1669588643,3310963.54029157479048351354808,78795.91841438997746292081702,2022-11-27 22:36:48
16071641,1669676519,3310963.54029157479048351354808,202441.907255536853290517663471,2022-11-28 23:02:24
16077292,1669744751,3310963.54029157479048351354808,405396.918559910330106118262461,2022-11-29 17:59:28
16084339,1669829867,3547092.043129296972116380950836,451299.011170361964254226429721,2022-11-30 17:38:08
16092070,1669923239,3263094.577794509066123699983154,375590.991498673329459866630772,2022-12-01 19:33:20
16100172,1670020895,3263094.577794509066123699983154,208391.584067101697892790576255,2022-12-02 22:41:04
16106629,1670098811,3347502.778475472573363393311388,32130.4427498398112204411007,2022-12-03 20:20:16
16114786,1670197259,3347502.778475472573363393311388,12576.836851885577269889959698,2022-12-04 23:40:48
16120463,1670265971,3527038.609587786374617397508762,199255.5950049757334327469702105,2022-12-05 18:46:24
16127157,1670346635,3527038.609587786374617397508762,174183.3997486589273646727190895,2022-12-06 17:10:24
16133923,1670429363,3804284.448649412170764822861042,242452.113541415348066366290877,2022-12-07 16:08:32
16142709,1670535287,3804284.448649412170764822861042,343812.322531407852829468789295,2022-12-08 21:34:56
16144855,1670561159,3750762.341803116244947222284895,65568.123120852558208410363945,2022-12-09 04:45:52
16153898,1670670419,3459966.86513775960860319129124,8982.4431219474835061871194025,2022-12-10 11:07:44
16164243,1670795207,3440744.450957564274453435440774,658079.717960677562265121774767,2022-12-11 21:47:44
16167899,1670839295,3440744.450957564274453435440774,191103.0688313227406251110177765,2022-12-12 10:01:36
16176192,1670939483,2700424.461105712576974851992384,2462.116685270211263148908176,2022-12-13 13:52:00
16185750,1671054851,2696398.08758600229115840679844,181513.733977775765264802049866,2022-12-14 21:54:08
16193431,1671147575,2696398.08758600229115840679844,409616.519932714512407251637156,2022-12-15 23:38:40
16200359,1671231167,2696398.08758600229115840679844,252696.102413920421516074731342,2022-12-16 22:51:44
16207489,1671317183,2696398.08758600229115840679844,243284.81434522486141070294572,2022-12-17 22:45:20
16214815,1671405539,2696398.08758600229115840679844,184926.683552813149094319143908,2022-12-18 23:19:28
16218889,1671454691,2696398.08758600229115840679844,66085.740507849477330053251152,2022-12-19 12:58:40
16222597,1671499415,2696398.08758600229115840679844,4691.231632670029266769287708,2022-12-20 01:23:12
16235502,1671654947,2358193.87922189811758939624884,143811.345343964337536149074676,2022-12-21 20:35:12
16242839,1671743363,2358193.87922189811758939624884,153182.707007234698761027535532,2022-12-22 21:09:20
16250657,1671837419,2238370.611642538062839756418364,316830.441284719078117145946223,2022-12-23 23:17:20
16253583,1671872711,2238370.611642538062839756418364,79683.955678105687418116672909,2022-12-24 09:06:08
16265097,1672011503,2238370.611642538062839756418364,170898.441606952756320784505152,2022-12-25 23:38:40
16266146,1672024151,2238370.611642538062839756418364,17752.969323464998176199541023,2022-12-26 03:09:52
16279272,1672182575,2238370.611642538062839756418364,191536.1196007603819728886523415,2022-12-27 23:08:48
16286269,1672266875,2238370.611642538062839756418364,137094.202960022022594719593257,2022-12-28 22:34:40
16293386,1672352747,2222219.938199147904212526897844,289759.784856153265147331596907,2022-12-29 22:26:08
16299669,1672428491,2222219.938199147904212526897844,133206.4606423621443895471066605,2022-12-30 19:29:04
16307096,1672518047,2222219.938199147904212526897844,303396.6759502809600027196497065,2022-12-31 20:20:16
16314750,1672610255,3186140.508282904171273029799092,367955.030665420118860976053394,2023-01-01 21:58:24
16322464,1672703183,3186140.508282904171273029799092,308698.802664882354619961804625,2023-01-02 23:47:12
16329168,1672783991,3186140.508282904171273029799092,385700.935852482612800619337611,2023-01-03 22:13:20
16334472,1672847939,3181702.89266023509721129346818,230185.699331117073318304476372,2023-01-04 16:00:00
16342758,1672947875,3181702.89266023509721129346818,42621.673130819538552511622926,2023-01-05 19:44:00
16347131,1673000711,3253175.48257394522612068925415,0,2023-01-06 10:25:04
16354826,1673093555,3253175.48257394522612068925415,10036.4116304210037713039838985,2023-01-07 12:11:44
16365143,1673217959,3259490.76201085123981357710814,14856.416363255599065873191,2023-01-08 22:45:20
16370672,1673284499,3259490.76201085123981357710814,199941.2468585490617898745852305,2023-01-09 17:14:40
16376381,1673353379,3259490.76201085123981357710814,246463.59248824665218937278627,2023-01-10 12:22:24
16386474,1673475275,3505548.240484006194673408707656,232629.0867171375143399178535595,2023-01-11 22:15:28
16392975,1673553755,3505548.240484006194673408707656,320485.8091033664398856537773365,2023-01-12 20:03:12
16400764,1673647751,3505548.240484006194673408707656,74941.0242589164357490365119565,2023-01-13 22:09:04
16405411,1673703731,3505548.240484006194673408707656,586212.400901602336910553080674,2023-01-14 13:41:20
16413790,1673804915,3505548.240484006194673408707656,174730.443878289007012591791294,2023-01-15 17:48:48
16422214,1673906627,3505548.240484006194673408707656,275258.7074196001405207861616725,2023-01-16 22:04:48
16427518,1673970503,4424982.821613787996033702792494,117718.0642337301776922304856925,2023-01-17 15:49:20
16434070,1674049463,4424982.821613787996033702792494,54300.458725318774037848013359,2023-01-18 13:43:28
16441586,1674140159,4424982.821613787996033702792494,21428.397255155963645385599026,2023-01-19 14:56:00
16450782,1674251087,5639488.562336755980385397210718,82942.428907612813727122392898,2023-01-20 21:45:36
16455284,1674305423,5639488.562336755980385397210718,1513.08449889135262402065,2023-01-21 12:50:08
16463462,1674403979,5731663.699809585844525538430246,93950.7557433354374832612197,2023-01-22 16:12:48
16472058,1674507671,5907879.181098833519852253391882,108808.181411661488312937876957,2023-01-23 21:00:48
16478274,1674582635,5907879.181098833519852253391882,32673.668857295918207158285282,2023-01-24 17:50:56
16484568,1674658571,6190588.557262020295724040333752,323.39547863062914797970262,2023-01-25 14:56:00
16496822,1674806471,6120093.88053961674487325083783,0,2023-01-27 08:02:08
16513320,1675005515,8176973.847996541996390140767596,9989.5612917112955922606335145,2023-01-29 15:19:28
16520829,1675096019,8014132.117112531288937449614831,0,2023-01-30 16:27:44
16526821,1675168283,7358879.787811375004764927291954,6388.6864447421577746937014265,2023-01-31 12:30:56
16535044,1675267547,7337211.175410416555103894173379,6117.8777038856762378576548675,2023-02-01 16:06:24
16549349,1675440479,7337211.175410416555103894173379,161241.67423242509078278403289,2023-02-03 16:08:32
16555119,1675510103,8000574.491850892807088497450909,0,2023-02-04 11:29:04
16564350,1675621427,8000412.966260906665047645770909,727.9146348272725900562099325,2023-02-05 18:22:56
16569118,1675678931,7316013.041177244612156650514615,0,2023-02-06 10:22:56
16580091,1675811435,6822193.896502842790725722547132,87433.9638226280693596952560575,2023-02-07 23:10:56
16587429,1675900235,6811226.622609558507623239703217,1854184.139488755661052943275805,2023-02-08 23:51:28
16594262,1675982759,6175150.332347523862163937869145,3220211.3499593202489739668805425,2023-02-09 22:45:20
16601789,1676073479,5937923.667157501728205009691368,4366102.219248278417308348015543,2023-02-10 23:57:52
16608297,1676151995,5937923.667157501728205009691368,795148.141406448940275132017647,2023-02-11 21:45:36
16615712,1676241539,6005145.244438710209499535085756,1053832.476558488389682430838616,2023-02-12 22:38:56
