day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
19316,16013779,1668978095,1949432.262,31966.69569,6.393339139,1393.695755,160.2168604,1259.880057,1208.005036,1518.32638,1283.934922,3.41E-06,0.00E+00,0.00E+00
19317,16021097,1669066391,1862690.548,67644.02785,13.52880557,1420.995978,141.4932516,1190.549455,1208.005036,1526.240555,1220.44362,7.73E-06,0.00E+00,0.00E+00
19318,16026788,1669135091,1853300.226,64421.12872,12.88422574,1414.415974,140.2047629,1190.549455,1208.005036,1518.328559,1220.618696,7.38E-06,0.00E+00,0.00E+00
19319,16034279,1669225607,1853623.246,27304.41618,5.460883235,1421.010797,133.9726338,1190.549455,1208.005036,1518.338669,1220.823314,3.13E-06,0.00E+00,0.00E+00
19320,16041864,1669317323,1853970.587,142709.2257,28.54184514,1438.760713,116.7667354,1190.549455,1208.005036,1518.339271,1221.051594,1.53E-05,0.00E+00,0.00E+00
19321,16050427,1669420679,1854170.538,129070.1986,25.81403972,1430.967992,124.6123743,1190.549455,1208.005036,1518.340275,1221.182477,1.38E-05,0.00E+00,0.00E+00
19322,16057277,1669503359,1854525.259,52914.81848,10.5829637,1428.258109,127.5767412,1190.549455,1208.005036,1518.340285,1221.416093,5.58E-06,0.00E+00,0.00E+00
19323,16063621,1669579859,1854716.086,31385.67262,6.277134524,1419.375047,136.4894131,1190.549455,1208.005036,1518.340748,1221.541403,3.34E-06,0.00E+00,0.00E+00
19324,16071889,1669679495,1850012.052,72600.8556,14.52017112,1410.906039,145.0379817,1190.549455,1173.89,1518.340909,1218.443132,7.72E-06,0.00E+00,0.00E+00
19325,16077998,1669753271,1845335.204,23851.23303,4.770246606,1394.728798,157.4607451,1190.549455,1173.89,1514.653607,1218.321599,2.54E-06,0.00E+00,0.00E+00
19326,16085078,1669838807,1800714.024,170411.13,34.08222601,1384.184238,168.0959834,1158.363017,1173.89,1514.653706,1188.861861,1.73E-05,0.00E+00,0.00E+00
19327,16093275,1669937735,1800932.348,97234.77601,19.4469552,1388.548985,163.9749518,1158.363017,1173.89,1514.654503,1189.005376,9.85E-06,0.00E+00,0.00E+00
19328,16100175,1670020931,1801177.072,60765.80607,12.15316121,1386.203877,166.4975134,1158.363017,1173.89,1514.654505,1189.166946,6.14E-06,0.00E+00,0.00E+00
19329,16107560,1670110007,1801524.852,680725.2659,136.1450532,1384.064228,168.9051248,1158.363017,1173.89,1514.655832,1189.395514,6.91E-05,0.00E+00,0.00E+00
19330,16114211,1670190347,1801779.402,262901.079,52.58021581,1385.105973,168.094001,1158.363017,1173.89,1514.658274,1189.561654,2.67E-05,0.00E+00,0.00E+00
19331,16121725,1670281199,1801983.004,68803.57012,13.76071402,1392.2732,161.1950169,1158.363017,1173.89,1514.668416,1189.688109,6.85E-06,0.00E+00,0.00E+00
19332,16125578,1670327603,1801983.899,408.5529046,0.08171058091,1392.123357,161.3436408,1158.363017,1173.89,1514.668809,1189.688391,4.07E-08,0.00E+00,0.00E+00
19333,16136241,1670457251,1815434.116,94447.06204,18.88941241,1390.539949,163.2764479,1158.363017,1253.604352,1514.670281,1198.567199,9.66E-06,0.00E+00,0.00E+00
19334,16142382,1670531351,1929343.589,118563.1842,23.71263684,1392.073692,162.6508255,1239.477346,1253.604352,1515.339823,1273.208531,1.22E-05,0.00E+00,0.00E+00
19335,16150329,1670627363,1930198.73,2651.250925,0.5302501849,1390.119134,165.2655035,1239.477346,1253.604352,1515.832835,1273.358569,2.73E-07,0.00E+00,0.00E+00
19336,16154667,1670679671,1930423.831,16246.52079,3.249304157,1395.713639,159.9136067,1239.477346,1253.604352,1515.839843,1273.501182,1.65E-06,0.00E+00,0.00E+00
19337,16164816,1670802095,1930629.158,10708.46731,2.141693463,1387.236286,168.4592169,1239.477346,1253.604352,1515.840526,1273.636062,1.09E-06,0.00E+00,0.00E+00
19338,16171710,1670885351,1930861.172,22591.33826,4.518267653,1384.791273,171.0617541,1239.477346,1253.604352,1515.840526,1273.789121,2.30E-06,0.00E+00,0.00E+00
19339,16178861,1670971763,1931111.169,102682.6444,20.53652889,1382.518193,173.5086411,1239.477346,1253.604352,1515.840536,1273.954036,1.02E-05,0.00E+00,0.00E+00
19340,16186223,1671060539,1930610.721,93844.21577,18.76884315,1391.623001,164.1072282,1239.477346,1253.604352,1515.259179,1274.11254,9.21E-06,0.00E+00,0.00E+00
19341,16191689,1671126551,1937172.128,30480.80054,6.096160107,1389.848842,163.9944019,1239.477346,1307.885944,1513.242238,1280.146747,2.99E-06,0.00E+00,0.00E+00
19342,16200077,1671227771,1937205.848,253025.6355,50.60512709,1394.837186,159.2927542,1239.477346,1307.885944,1513.242238,1280.16903,2.49E-05,0.00E+00,0.00E+00
19343,16206265,1671302363,2012723.602,7749.869292,1.549973858,1389.052113,165.2205704,1293.424432,1307.885944,1513.243721,1330.07233,8.45E-07,0.00E+00,0.00E+00
19344,16213065,1671384419,2012950.222,25.13511332,0.005027022663,1389.207862,165.2398154,1293.424432,1307.885944,1513.243741,1330.22207,2.75E-09,0.00E+00,0.00E+00
19345,16219235,1671458843,2013178.968,64449.54048,12.8899081,1388.042824,166.566869,1293.424432,1307.885944,1513.243741,1330.373234,7.05E-06,0.00E+00,0.00E+00
19346,16229019,1671576815,2013451.645,65967.62915,13.19352583,1375.784736,178.8979042,1293.424432,1307.885944,1513.24375,1330.553419,7.03E-06,0.00E+00,0.00E+00
19347,16233862,1671635195,2013663.473,23255.44214,4.651088429,1384.758339,170.1854854,1293.424432,1307.885944,1513.244288,1330.692928,2.48E-06,0.00E+00,0.00E+00
19348,16242946,1671744659,2013899.291,6148.769112,1.229753822,1389.695752,165.4829713,1293.424432,1307.885944,1513.244592,1330.848497,6.52E-07,0.00E+00,0.00E+00
19349,16250619,1671836963,1998963.004,87132.5342,17.42650684,1384.101417,171.2367114,1293.424432,1218.97,1513.24587,1320.977009,9.24E-06,0.00E+00,0.00E+00
19350,16257789,1671923423,1999113.682,7187.0527,1.43741054,1383.510513,171.9873192,1293.424432,1218.97,1513.24693,1321.075657,7.59E-07,0.00E+00,0.00E+00
19351,16264498,1672004303,1878373.381,613.6551488,0.1227310298,1384.174481,171.4838193,1206.018297,1218.97,1513.247018,1241.286689,6.48E-08,0.00E+00,0.00E+00
19352,16272316,1672098587,1878622.465,32943.99817,6.588799635,1382.414042,173.4298931,1206.018297,1218.97,1513.27645,1241.427146,3.47E-06,0.00E+00,0.00E+00
19353,16279177,1672181423,1982025.286,250363.8162,50.07276324,1454.877266,186.5646266,1206.018297,1218.97,1596.338251,1241.607337,2.50E-05,0.00E+00,0.00E+00
19354,16280782,1672200743,1982912.426,8150.983424,1.630196685,1462.374462,179.8748683,1206.018297,1218.97,1597.057308,1241.603802,8.29E-07,0.00E+00,0.00E+00
19355,16293598,1672355291,1983352.812,18239.43356,3.647886712,1472.677333,170.0427437,1206.018297,1218.97,1597.057327,1241.879536,1.85E-06,0.00E+00,0.00E+00
19356,16298989,1672420223,1983578.548,46483.91652,9.296783304,1475.221228,167.7110642,1206.018297,1218.97,1597.057426,1242.020804,4.73E-06,0.00E+00,0.00E+00
19357,16307584,1672523903,1980945.547,94990.02765,18.99800553,1489.738413,153.5736321,1206.018297,1200.035191,1597.057524,1240.37207,9.62E-06,0.00E+00,0.00E+00
19358,16313313,1672592951,1992568.463,29638.93736,5.927787472,1491.128471,161.8621235,1206.018297,1200.035191,1606.382485,1240.407239,2.98E-06,0.00E+00,0.00E+00
19359,16321277,1672688891,1993392.903,517437.4853,103.4874971,1486.649122,167.0508182,1206.018297,1200.035191,1606.873498,1240.541278,5.15E-05,0.00E+00,0.00E+00
19360,16326670,1672753859,1964321.058,0,0,1488.137352,168.3507831,1184.228184,1200.035191,1609.411325,1220.521458,0.00E+00,0.00E+00,0.00E+00
19361,16335227,1672857035,1961460.628,19877.83466,3.975566931,1487.175666,166.9161803,1184.228184,1200.035191,1606.87339,1220.669059,1.91E-06,0.00E+00,0.00E+00
19362,16343199,1672953239,1848472.99,92943.56531,18.58871306,1402.77733,156.0492072,1184.228184,1200.035191,1514.091896,1220.845971,9.46E-06,0.00E+00,0.00E+00
19363,16345952,1672986491,1848490.452,34164.0095,6.832801899,1396.849514,161.9134924,1184.228184,1200.035191,1514.091896,1220.857503,3.48E-06,0.00E+00,0.00E+00
19364,16358175,1673133935,1849034.297,34577.02859,6.915405719,1368.051364,190.7855007,1184.228184,1200.035191,1514.091984,1221.216621,3.50E-06,0.00E+00,0.00E+00
19366,16371946,1673299943,1869448.136,15477.67022,3.095534045,1359.740857,198.4789968,1184.228184,1305.955262,1513.200593,1235.426515,1.48E-06,0.00E+00,0.00E+00
19367,16376915,1673359811,1869093.734,84940.16585,16.98803317,1365.138389,193.3131913,1184.228184,1305.955262,1513.200603,1235.1923,8.14E-06,0.00E+00,0.00E+00
19368,16383975,1673444999,2021094.199,6505.360349,1.30107207,1363.534921,195.0712038,1295.412319,1305.955262,1513.200992,1335.641603,6.28E-07,0.00E+00,0.00E+00
19369,16393592,1673561207,2021143.952,414261.3714,82.85227428,1361.789962,196.840173,1295.412319,1305.955262,1512.981973,1335.867834,4.00E-05,0.00E+00,0.00E+00
19370,16400241,1673641463,2020471.178,41878.86997,8.375773994,1352.200687,205.8368749,1295.412319,1305.955262,1512.263188,1336.057899,3.80E-06,0.00E+00,0.00E+00
19371,16406525,1673717147,2020995.513,127869.2025,25.57384051,1363.279923,195.2485769,1295.412319,1305.955262,1512.426209,1336.260573,1.07E-05,0.00E+00,0.00E+00
19372,16413896,1673806187,2021257.473,23966.25334,4.793250669,1344.967872,213.6133842,1295.412319,1305.955262,1512.426404,1336.433606,2.01E-06,0.00E+00,0.00E+00
19373,16422224,1673906747,2021528.247,21078.44983,4.215689965,1340.900842,217.8549184,1295.412319,1305.955262,1512.437068,1336.603215,1.76E-06,0.00E+00,0.00E+00
19374,16427378,1673968811,2082238.794,197997.0708,39.59941416,1332.980299,225.7816924,1295.412319,1574.43985,1512.280766,1376.886383,1.65E-05,0.00E+00,0.00E+00
19375,16436031,1674073139,2088046.866,116810.138,23.36202761,1309.672771,248.647558,1295.412319,1574.43985,1511.78247,1381.182086,9.49E-06,0.00E+00,0.00E+00
19376,16443676,1674165419,2442887.194,284778.8983,56.95577967,1221.425027,336.8122749,1565.873045,1574.43985,1511.782543,1615.898534,2.31E-05,0.00E+00,0.00E+00
19377,16451042,1674254207,2443058.979,34857.12499,6.971424997,1237.977836,320.4586408,1565.873045,1574.43985,1511.782543,1616.012164,2.83E-06,0.00E+00,0.00E+00
19378,16457865,1674336479,2387194.006,21258.90932,4.251781865,1213.026976,309.7912953,1565.873045,1574.43985,1477.047359,1616.193273,1.71E-06,0.00E+00,0.00E+00
19379,16464964,1674422135,2387406.826,73251.09767,14.65021953,1224.422387,298.5930612,1565.873045,1574.43985,1477.047359,1616.337357,5.88E-06,0.00E+00,0.00E+00
19380,16472273,1674510275,2388436.081,494878.2516,98.97565033,1096.749472,426.2250131,1565.873045,1574.43985,1477.048586,1617.032847,4.01E-05,0.00E+00,0.00E+00
19381,16479674,1674599543,2388495.62,201724.0683,40.34481366,1150.728819,372.5771927,1565.873045,1574.43985,1477.11436,1617.00115,1.64E-05,0.00E+00,0.00E+00
19382,16487066,1674688727,2400346.828,58261.05893,11.65221179,1162.211799,361.2993118,1565.873045,1606.62,1477.117272,1625.021163,4.91E-06,0.00E+00,0.00E+00
19383,16494252,1674775403,2401751.068,142246.5411,28.44930822,1132.069191,391.5514788,1565.873045,1606.62,1477.105155,1625.985164,1.20E-05,0.00E+00,0.00E+00
19384,16501234,1674859727,2402307.143,74449.22873,14.88984575,1125.294697,398.5002738,1565.873045,1606.62,1477.106416,1626.360239,6.22E-06,0.00E+00,0.00E+00
19385,16508439,1674946547,2444495.478,605252.4986,121.0504997,1041.769279,482.1247209,1602.950184,1606.62,1477.108355,1654.919539,5.03E-05,0.00E+00,0.00E+00
19386,16515894,1675036535,2444727.394,68728.56648,13.7457133,1035.916193,488.1087879,1602.950184,1606.62,1477.108355,1655.076546,5.71E-06,0.00E+00,0.00E+00
19387,16521277,1675101431,2444884.12,143590.8093,28.71816186,1085.625822,438.6102555,1602.950184,1606.62,1477.108355,1655.182649,1.19E-05,0.00E+00,0.00E+00
19388,16527621,1675177931,2445146.164,260044.7575,52.00895151,1233.423678,291.3131001,1602.950184,1606.62,1477.109684,1655.358564,2.18E-05,0.00E+00,0.00E+00
19389,16535189,1675269287,2445423.619,89050.31254,17.81006251,1234.257464,290.6539123,1602.950184,1606.62,1477.109684,1655.5464,7.45E-06,0.00E+00,0.00E+00
19390,16544540,1675382315,2445721.188,202103.7252,40.42074503,1218.589182,306.4716202,1602.950184,1606.62,1477.110847,1655.746549,1.59E-05,0.00E+00,0.00E+00
19391,16551328,1675464323,2456636.795,362412.1019,72.48242038,1220.480994,304.7946934,1602.950184,1641.323068,1477.110847,1663.136386,2.85E-05,0.00E+00,0.00E+00
19392,16558428,1675550015,2452602.006,181552.204,36.31044079,1197.309133,324.9665599,1602.950184,1641.323068,1474.078617,1663.820353,1.42E-05,0.00E+00,0.00E+00
19393,16565540,1675635779,2542416.334,236660.9824,47.33219648,1208.139003,344.7339962,1636.067099,1641.323068,1503.557795,1690.933559,1.82E-05,0.00E+00,0.00E+00
19394,16572327,1675717619,2542669.942,43500.21306,8.700042611,1210.308924,342.725538,1636.067099,1641.323068,1503.557795,1691.102231,3.35E-06,0.00E+00,0.00E+00
19395,16579818,1675808159,2543260.879,452405.9278,90.48118557,1164.752135,388.4964786,1636.067099,1641.323068,1503.645927,1691.396115,3.55E-05,0.00E+00,0.00E+00
19396,16587219,1675897703,2550247.874,56122.61227,11.22452245,1137.053675,420.3631695,1636.067099,1641.323068,1507.567763,1691.630676,4.39E-06,0.00E+00,0.00E+00
19397,16594587,1675986671,2550463.186,205083.7295,41.0167459,1183.321123,374.3750649,1636.067099,1641.323068,1507.568814,1691.772317,1.61E-05,0.00E+00,0.00E+00
19398,16601200,1676066411,2551869.312,726921.014,145.3842028,913.5277353,644.1612023,1636.067099,1641.323068,1507.568814,1692.705028,5.71E-05,0.00E+00,0.00E+00
19399,16608437,1676153675,10856357.53,132456.4121,26.49128241,4247.471585,2566.495519,1636.067099,1522.390743,6594.017231,1646.395081,2.56E-06,0.00E+00,0.00E+00
19400,16616070,1676245859,2492323.519,137155.4704,27.43109408,970.1721115,594.4970773,1636.067099,1522.390743,1514.046769,1646.133772,1.13E-05,0.00E+00,0.00E+00
19401,16621817,1676315243,2380350.382,206945.5842,41.38911683,1008.506248,556.3503743,1520.434529,1522.390743,1514.046769,1572.177578,1.71E-05,0.00E+00,0.00E+00
19402,16629486,1676407907,2380615.323,261840.04,52.36800801,997.3786725,567.6376809,1520.434529,1522.390743,1514.047446,1572.351863,2.23E-05,0.00E+00,0.00E+00
19403,16636343,1676490743,2380929.492,117303.126,23.4606252,971.7019611,593.4877646,1520.434529,1522.390743,1514.047446,1572.559366,9.99E-06,0.00E+00,0.00E+00
19404,16644029,1676583527,2138867.066,129028.2759,25.80565518,793.3168208,612.6421768,1520.434529,1522.390743,1359.918099,1572.791087,1.09E-05,0.00E+00,0.00E+00
19405,16651819,1676678279,2122566.696,145042.8898,29.00857796,822.4810433,572.8083428,1520.434529,1522.390743,1349.464519,1572.895521,1.23E-05,0.00E+00,0.00E+00
19406,16657397,1676746139,2122775.153,149135.5082,29.82710164,830.8653013,564.5717854,1520.434529,1522.390743,1349.464616,1573.04988,1.26E-05,0.00E+00,0.00E+00
19407,16664680,1676834507,2077049.465,55705.70873,11.14114175,823.084696,542.3069452,1520.434529,1522.390743,1320.289278,1573.177561,4.81E-06,0.00E+00,0.00E+00
19408,16672480,1676929079,2154459.971,219407.4223,43.88148446,850.0556865,515.4881307,1520.434529,1672.213,1320.289278,1631.809034,1.89E-05,0.00E+00,0.00E+00
19409,16679817,1677018155,2140569.73,383578.8542,76.71577083,944.3452843,421.4502293,1520.434529,1672.213,1320.289278,1621.28843,3.31E-05,0.00E+00,0.00E+00
19410,16687078,1677106559,2282483.601,114733.6691,22.94673382,912.6876477,453.2308665,1670.434631,1672.213,1320.289906,1728.77456,1.03E-05,0.00E+00,0.00E+00
19411,16694387,1677195251,6029888.444,372615.9302,74.52318604,2611.411648,997.2987837,1670.434631,1672.213,3487.513033,1728.993809,1.27E-05,0.00E+00,5.24E-18
19412,16701316,1677279779,6509914.45,951791.504,190.3583008,2332.499073,1562.975064,1670.434631,1672.213,3764.597905,1729.245623,2.96E-05,0.00E+00,3.77E-18
19413,16708353,1677365255,6685880.525,348022.2862,69.60445723,2411.182628,1589.60465,1670.434631,1672.213,3866.017549,1729.397355,1.10E-05,0.00E+00,3.55E-18
19414,16715485,1677451823,9724685.478,426631.0863,85.32621726,3668.748408,2150.611845,1670.434631,1672.213,5622.809303,1729.506543,9.24E-06,0.00E+00,2.45E-18
19415,16722485,1677536639,11094794.47,505246.7731,101.0493546,4270.527116,2368.811917,1670.434631,1672.213,6414.457971,1729.654247,9.59E-06,0.00E+00,2.03E-18
19416,16730051,1677628559,16290726.42,534729.5427,106.9459085,5972.971801,3857.64498,1670.434631,1636.56,9497.011302,1715.352957,6.67E-06,0.00E+00,8.19E-19
19417,16737159,1677714827,16293370.53,439834.3599,87.96687198,6033.294247,3797.689594,1670.434631,1636.56,9496.575909,1715.71003,5.48E-06,0.00E+00,8.36E-19
19418,16744223,1677800819,15401130.39,977018.466,195.4036932,5084.355065,4335.51249,1633.600322,1636.56,9098.847066,1692.646363,1.25E-05,0.00E+00,7.99E-19
19419,16750977,1677883019,15399703.95,2667719.559,533.5439118,6716.490751,2705.456871,1633.600322,1636.56,9098.847066,1692.489591,3.41E-05,0.00E+00,7.99E-19
19420,16758487,1677974303,15948126.79,1008725.42,201.7450839,6335.019207,3421.34561,1633.600322,1636.56,9421.478974,1692.741323,1.32E-05,0.00E+00,7.53E-19
19421,16763531,1678035503,16006663.22,349075.1054,69.81502108,6341.099431,3451.044357,1633.600322,1636.56,9455.261848,1692.884182,4.55E-06,0.00E+00,7.53E-19
19422,16769993,1678113971,16009857,675839.4822,135.1678964,5963.746996,3829.665878,1633.600322,1636.56,9455.937917,1693.1009,8.83E-06,0.00E+00,7.55E-19
19423,16779223,1678226099,16145147.65,98253.66772,19.65073354,5923.162664,3952.844515,1633.600322,1636.56,9534.903554,1693.268061,1.27E-06,0.00E+00,7.48E-19
19424,16786570,1678315391,16077172.57,455321.6008,91.06432016,5783.409057,4050.810034,1633.600322,1636.56,9493.810868,1693.437208,5.91E-06,0.00E+00,7.26E-19
19425,16794045,1678406195,15583240.08,2077587.496,415.5174992,4836.475038,4998.595459,1633.600322,1536.90631,9493.810868,1641.41042,2.70E-05,0.00E+00,7.26E-19
19426,16800663,1678486967,22347058.97,1009405.364,201.8810728,7613.84473,6447.419534,1633.600322,1536.90631,13572.07151,1646.547394,1.02E-05,0.00E+00,4.85E-19
19427,16807700,1678572479,21603430.84,8235637.499,1647.1275,12099.77332,1973.331699,1534.789488,1536.90631,13572.07151,1591.756338,8.29E-05,0.00E+00,4.85E-19
19428,16815288,1678664639,23194044.81,2296549.149,459.3098298,12123.31685,2984.765908,1534.789488,1536.90631,14570.06616,1591.897014,2.06E-05,0.00E+00,4.56E-19
19429,16822326,1678749995,23417620.13,10660519.09,2132.103818,11565.8515,2389.257001,1678.743023,1674.8,13453.11686,1740.683618,9.13E-05,0.00E+00,4.87E-19
19430,16829568,1678837895,23693923.2,748729.1098,149.745822,11255.28524,2702.598638,1696.324303,1702.55,13455.14917,1760.955817,6.30E-06,0.00E+00,4.76E-19
19431,16836430,1678921391,23260420.56,1592473.229,318.4946458,11123.44027,2891.525014,1660.403121,1656.92,13508.82094,1721.869042,1.38E-05,0.00E+00,4.45E-19
19432,16842742,1678998071,112697646.7,707093.5693,141.4187139,54859.3432,12502.74333,1671.812626,1678.28,64917.13364,1736.023148,1.27E-06,0.00E+00,9.03E-20
19433,16850918,1679097275,113312156.2,3613680.209,722.7360417,49497.83601,13706.45984,1793.897432,1788.8,60907.50069,1860.397405,6.65E-06,0.00E+00,9.63E-20
19434,16857808,1679180855,110262954.2,9688285.604,1937.657121,45100.73796,17069.38235,1773.264871,1774.37,59910.68731,1840.455504,1.72E-05,0.00E+00,1.01E-19
19435,16865150,1679270039,112225482.2,2305284.384,461.0568769,45655.63126,16520.60159,1806.419014,1800.92,59910.38959,1873.222374,4.14E-06,0.00E+00,1.03E-19
19436,16871720,1679349659,103646212.2,2915138.391,583.0276782,41649.73587,17217.34797,1759.706355,1763.041983,56713.93214,1827.526469,5.63E-06,0.00E+00,1.04E-19
19437,16879244,1679440979,105750290.5,1988183.973,397.6367946,40602.14434,18269.3246,1795.756929,1797.477967,56713.93214,1864.626318,3.84E-06,0.00E+00,1.04E-19
19438,16886082,1679523863,101364242,2881885.529,576.3771059,41071.08091,17805.97931,1720.403257,1724.444363,56713.93311,1787.289939,5.45E-06,0.00E+00,1.02E-19
19439,16893246,1679610995,106617485.1,4084822.105,816.964421,43080.00998,15799.22008,1811.629548,1808.4732,56707.82596,1880.119424,7.96E-06,0.00E+00,1.02E-19
19440,16899848,1679691059,95055900.41,302501.7331,60.50034661,39734.7629,14651.27085,1746.795684,1750.5231,52375.54455,1814.890923,6.29E-07,0.00E+00,1.08E-19
19441,16907798,1679787563,86752897.93,3388532.24,677.706448,34711.40904,15211.68126,1737.100276,1739.17,48075.5459,1804.511968,7.78E-06,0.00E+00,1.14E-19
19442,16914470,1679868467,80481334.41,2547612.146,509.5224292,31253.777,14518.7824,1756.57252,1761.9803,44075.54687,1825.986065,6.32E-06,0.00E+00,1.25E-19
19443,16922013,1679960063,65260399.18,3314362.487,662.8724974,27569.17408,10627.67667,1707.806729,1710.4,36775.54688,1774.559584,9.82E-06,0.00E+00,1.49E-19
19444,16928585,1680039935,60372676.26,3193667.28,638.7334559,24912.48895,9134.173489,1772.504737,1775.220453,32775.54688,1842.003628,1.09E-05,0.00E+00,1.65E-19
19445,16935168,1680119975,51975550.54,4286289.059,857.2578118,20111.49376,8780.325005,1796.694979,1804.185,27811.69067,1868.838222,1.64E-05,0.00E+00,1.99E-19
19446,16942993,1680214859,51782813.78,1363872.893,272.7745786,20767.26436,8128.147664,1792.068738,1792.0994,27811.69067,1861.908159,5.22E-06,0.00E+00,1.98E-19
19447,16949799,1680297479,52557569.41,1698558.098,339.7116195,19925.8465,8971.088706,1816.724623,1823.39,27811.69134,1889.765306,6.45E-06,0.00E+00,1.97E-19
19448,16957634,1680392603,52528265.13,941577.8336,188.3155667,20181.62882,8718.085297,1814.829533,1824.03,27811.69148,1888.711629,3.57E-06,0.00E+00,1.96E-19
19449,16964627,1680477719,51788260.11,3079480.533,615.8961065,19865.50921,9036.230092,1791.175601,1793.407711,27811.64022,1862.107366,1.19E-05,0.00E+00,1.93E-19
19450,16971688,1680563867,52473591.16,5602442.453,1120.488491,20968.8105,7937.395988,1814.530804,1817.351511,27811.93069,1886.729539,2.17E-05,0.00E+00,1.89E-19
19451,16978213,1680644267,54314569.4,1964019.628,392.8039256,21813.76562,7096.611822,1877.54529,1882.340029,27811.93069,1952.92337,7.61E-06,0.00E+00,1.89E-19
19452,16985685,1680735911,55136760.39,3827376.535,765.475307,22196.69484,6715.432984,1905.242129,1913.00878,27809.98862,1982.624342,1.37E-05,0.00E+00,1.96E-19
19453,16992093,1680815171,53814472.37,1103996.247,220.7992494,22281.11828,6633.800606,1859.184,1867.673526,27809.98862,1935.077109,4.07E-06,0.00E+00,1.98E-19
19454,16999780,1680909203,53640087.24,281771.3083,56.35426166,22300.86707,6616.686607,1851.563932,1866.282455,27809.98862,1928.806515,1.04E-06,0.00E+00,1.98E-19
19455,17006727,1680994223,53480449.14,2181926.136,436.3852273,22519.93459,6413.267712,1846.36654,1855.59,27822.05538,1922.232143,8.07E-06,0.00E+00,2.03E-19
19456,17013969,1681083011,53892526.61,3468810.758,693.7621516,23166.03545,5774.830153,1860.922536,1867.1249,27822.05538,1937.043323,1.28E-05,0.00E+00,2.03E-19
19457,17020070,1681157639,54494191.84,257680.2001,51.53604002,23305.06578,5643.752944,1879.982205,1892.54969,27826.89131,1958.328411,9.57E-07,0.00E+00,2.04E-19
19458,17027933,1681253855,54729996.74,1783562.787,356.7125574,23664.13295,5300.773414,1888.346865,1894.8,27838.3576,1965.992302,6.41E-06,0.00E+00,2.01E-19
19459,17034349,1681332131,53414224.75,4712261.197,942.4522395,22800.28808,5366.362503,1894.958676,1902.335342,27068.78443,1973.277554,1.79E-05,0.00E+00,2.02E-19
19460,17041515,1681427339,56518335.89,13096889.04,2619.377807,18183.48841,9996.402917,2004.149156,2008.3137,27085.11042,2086.693944,4.63E-05,0.00E+00,1.88E-19
19461,17048673,1681515587,80990198.54,13503035.67,2700.607134,28124.88446,10375.09099,2102.605551,2106.454813,36996.20028,2189.1491,3.35E-05,0.00E+00,1.45E-19
19462,17055791,1681603199,81085780.45,3974839.639,794.9679279,26367.67299,12380.51088,2090.682271,2096.791825,37233.17733,2177.782995,9.74E-06,0.00E+00,1.44E-19
19463,17062453,1681684955,82969978.7,9789475.95,1957.89519,23140.36683,15899.25165,2124.979945,2125.7078,37511.79088,2211.837311,2.38E-05,0.00E+00,1.42E-19
19464,17068970,1681764695,54021777.57,1371874.636,274.3749272,15422.29134,10544.14298,2079.26365,2082.1766,24948.22925,2165.355185,5.07E-06,0.00E+00,2.16E-19
19465,17076302,1681854311,54199144.74,304054.944,60.8109888,15319.35238,10649.12203,2081.213606,2095.6,24948.22925,2172.464594,1.12E-06,0.00E+00,2.16E-19
19466,17082862,1681934279,51358491.1,2030187.778,406.0375555,15988.30736,9983.273301,1977.068334,1978.1603,24948.22925,2058.60266,7.51E-06,0.00E+00,2.16E-19
19467,17090681,1682030351,50496966.26,4956079.678,991.2159357,18357.77071,7618.930535,1940.543464,1952.1,24948.22925,2024.070155,1.83E-05,0.00E+00,2.16E-19
19468,17097400,1682112251,47819778.59,4120807.84,824.1615679,18377.34051,7602.50152,1839.834536,1842.618881,24948.22925,1916.760428,1.52E-05,0.00E+00,2.16E-19
19469,17104951,1682203643,48573011.91,6001175.767,1200.235153,16686.80805,9296.01922,1868.294611,1871.4611,24949.95721,1946.817444,2.45E-05,0.00E+00,2.01E-19
19470,17111922,1682288147,48077078.48,517782.4084,103.5564817,16956.02534,9029.25149,1847.354819,1855.445423,24949.95721,1926.940318,2.12E-06,0.00E+00,2.01E-19
19471,17119362,1682378279,47532529.22,2185214.841,437.0429682,17223.72674,8629.045731,1838.328696,1839.097693,24820.11792,1915.080717,9.21E-06,0.00E+00,2.09E-19
19472,17126355,1682463059,55939993.51,12313366.92,2462.673384,21931.67301,8019.261967,1866.966893,1869.783797,28748.03617,1945.871822,4.51E-05,0.00E+00,1.79E-19
19473,17133438,1682549015,55867317.72,2938231.745,587.6463489,21430.59062,8505.549723,1867.695898,1862.48885,28731.71018,1944.448046,1.05E-05,0.00E+00,1.76E-19
19474,17140746,1682637779,58497152.18,4374933.797,874.9867595,23268.54157,7324.670072,1913.083563,1908.958034,29356.6387,1992.637944,1.51E-05,0.00E+00,1.71E-19
19475,17147522,1682719979,56697649.56,2086600.694,417.3201388,21934.99165,8008.627329,1893.001978,1894.79,28731.71018,1973.347539,7.35E-06,0.00E+00,1.73E-19
19476,17154969,1682810471,57044200.77,5070574.704,1014.114941,19281.40483,10662.50346,1904.031036,1906.851203,28731.71018,1985.409167,1.79E-05,0.00E+00,1.73E-19
